,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,"$13,039",-,-,-,-,"$137,689",$759,"$26,177","$7,050","$11,674","$45,660","$183,349","$147,407","$8,346","$4,294","$13,269","$160,676",$6,"$6,445",$-60,-,"$22,673","$183,349"
2020-09-30,"$9,544",-,-,-,-,"$134,787",$747,"$26,124","$7,050","$10,520","$44,441","$179,228","$143,173","$9,109","$3,839","$13,586","$156,759",$6,"$6,189",$10,-,"$22,469","$179,228"
2020-06-30,"$7,921",-,-,-,-,"$136,179",$751,"$25,657","$7,050","$10,237","$43,695","$179,874","$143,873","$9,202","$3,672","$13,583","$157,456",$6,"$6,068",$94,-,"$22,418","$179,874"
2020-03-31,"$4,338",-,-,-,-,"$132,956",$746,"$26,352","$7,050","$9,615","$43,763","$176,719","$134,534","$16,437","$3,016","$20,235","$154,769",$6,"$6,011",$85,-,"$21,950","$176,719"
2019-12-31,"$3,683",-,-,-,-,"$124,849",$761,"$23,815","$7,044","$9,264","$40,884","$165,733","$125,587","$14,047","$3,032","$17,945","$143,532",$6,"$6,498",$-411,-,"$22,201","$165,733"
2019-09-30,"$4,000",-,-,-,-,"$122,632",$747,"$25,602","$7,044","$8,337","$41,730","$164,362","$125,791","$12,806","$3,162","$16,720","$142,511",$6,"$6,229",$-440,-,"$21,851","$164,362"
2019-06-30,"$3,221",-,-,-,-,"$121,037",$740,"$25,898","$7,040","$8,034","$41,712","$162,749","$125,445","$11,538","$2,982","$15,287","$140,732",$6,"$5,959",$-488,-,"$22,017","$162,749"
2019-03-31,"$2,603",-,-,-,-,"$120,225",$746,"$25,651","$7,040","$7,680","$41,117","$161,342","$124,595","$11,725","$2,815","$15,216","$139,811",$6,"$5,672",$-793,-,"$21,531","$161,342"
2018-12-31,"$4,222",-,-,-,-,"$120,960",$791,"$25,075","$6,923","$6,769","$39,558","$160,518","$120,892","$15,925","$2,311","$18,809","$139,701",$6,"$5,385","$-1,096",-,"$20,817","$160,518"
2018-09-30,"$4,133",-,-,-,-,"$118,941",$753,"$25,485","$6,946","$6,473","$39,657","$158,598","$119,455","$15,639","$2,798","$18,867","$138,322",$6,"$5,062","$-1,318",-,"$20,276","$158,598"
2018-06-30,"$3,979",-,-,-,-,"$116,843",$720,"$25,513","$6,887","$5,468","$38,588","$155,431","$118,898","$13,641","$1,969","$16,066","$134,964",$6,"$4,755","$-1,210",-,"$20,467","$155,431"
2018-03-31,"$4,001",-,-,-,-,"$114,980",$687,"$25,433","$6,887","$5,466","$38,473","$153,453","$117,539","$13,486","$1,894","$15,855","$133,394",$6,"$4,437","$-1,145",-,"$20,059","$153,453"
2017-12-31,"$3,224",-,-,-,-,"$113,323",$685,"$25,733","$6,887","$5,708","$39,013","$152,336","$117,760","$11,765","$1,970","$14,306","$132,066",$6,"$4,164",$-820,-,"$20,270","$152,336"
2017-09-30,"$2,407",-,-,-,-,"$112,558",$618,"$25,742","$6,887","$5,551","$38,798","$151,356","$115,193","$13,400","$1,910","$16,054","$131,247",$6,"$3,442",$-581,-,"$20,109","$151,356"
2017-06-30,"$4,600",-,-,-,-,"$113,664",$600,"$25,115","$6,887","$5,141","$37,743","$151,407","$116,046","$13,154","$1,403","$15,297","$131,343",$6,"$3,191",$-593,-,"$20,064","$151,407"
2017-03-31,"$4,344",-,-,-,-,"$111,900",$582,"$25,996","$6,876","$4,931","$38,385","$150,285","$115,967","$11,780","$1,947","$14,471","$130,438",$6,"$2,944",$-683,-,"$19,847","$150,285"
2016-12-31,"$4,143",-,-,-,-,"$111,201",$601,"$25,610","$6,876","$5,232","$38,319","$149,520","$114,163","$12,790","$2,106","$15,610","$129,773",$6,"$2,703",$-668,-,"$19,747","$149,520"
2016-09-30,"$3,635",-,-,-,-,"$108,388",$540,"$25,704","$6,876","$5,507","$38,627","$147,015","$111,739","$11,902","$2,199","$15,095","$126,834",$6,"$2,483",$-187,-,"$20,181","$147,015"
2016-06-30,"$4,382",-,-,-,-,"$107,669",$551,"$24,398","$6,876","$5,689","$37,514","$145,183","$109,744","$11,810","$2,442","$15,213","$124,957",$6,"$2,255",$-159,-,"$20,226","$145,183"
2016-03-31,"$2,389",-,-,-,-,"$103,068",$570,"$24,057","$6,876","$5,506","$37,009","$140,077","$106,620","$10,035","$2,605","$13,492","$120,112",$6,"$2,076",$-236,-,"$19,965","$140,077"
2015-12-31,"$3,441",-,-,-,-,"$101,632",$595,"$24,075","$6,876","$5,030","$36,576","$138,208","$105,971","$9,886","$1,975","$12,591","$118,562",$6,"$1,913",$-387,-,"$19,646","$138,208"
2015-09-30,"$2,119",-,-,-,-,"$98,769",$560,"$24,354","$6,876","$4,888","$36,678","$135,447","$109,020","$4,153","$2,037","$6,827","$115,847",$6,"$1,745",$-259,-,"$19,600","$135,447"
2015-06-30,"$3,055",-,-,-,-,"$100,028",$580,"$25,095","$6,876","$4,672","$37,223","$137,251","$111,161","$3,890","$2,056","$6,504","$117,665",$6,"$1,585",$-359,-,"$19,586","$137,251"
2015-03-31,"$5,619",-,-,-,-,"$99,287",$584,"$25,086","$6,876","$4,702","$37,248","$136,535","$110,415","$3,904","$2,066","$6,556","$116,971",$6,"$1,448",$-240,-,"$19,564","$136,535"
2014-12-31,"$3,646",-,-,-,-,"$96,142",$595,"$24,704","$6,876","$4,540","$36,715","$132,857","$106,236","$4,642","$2,218","$7,353","$113,589",$6,"$1,294",$-372,-,"$19,268","$132,857"
2014-09-30,"$3,181",-,-,-,-,"$95,004",$541,"$24,848","$6,876","$4,072","$36,337","$131,341","$105,362","$2,062","$4,180","$6,596","$111,958",$6,"$1,152",$-435,-,"$19,383","$131,341"
2014-06-30,"$5,665",-,-,-,-,"$93,546",$560,"$24,823","$6,876","$4,474","$36,733","$130,279","$106,165","$1,732","$2,382","$4,517","$110,682",$6,"$1,346",$-358,-,"$19,597","$130,279"
2014-03-31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013-12-31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013-09-30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2013-06-30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2012-12-31,"$4,289",-,-,-,-,"$90,286","$2,388","$20,063","$11,311","$4,750","$38,512","$127,053","$99,250",$694,"$2,980","$3,674","$102,924",$6,"$5,846",-,$-312,"$24,129","$127,053"
2011-12-31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
