,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,$365.6,$625,-,-,$157.9,"$1,148.5",$167.1,-,"$2,248.6","$1,294.1","$3,709.8","$4,858.3",$837.9,"$1,770.6",$675.1,"$2,586.4","$3,424.3",$1.6,"$2,291.8",$-57.1,-,"$1,434","$4,858.3"
2020-09-30,$356.6,$619.1,-,-,$144.4,"$1,120",$161.7,-,"$2,261.9","$1,206.1","$3,629.7","$4,749.7",$743.9,"$1,776.1",$681.1,"$2,592","$3,335.9",$1.6,"$2,302.1",$-62.9,-,"$1,413.8","$4,749.7"
2020-06-30,$476.6,$711.3,-,-,$140.1,"$1,328",$161.6,-,"$2,258.3","$1,141.9","$3,561.8","$4,889.8","$1,341","$1,387.6",$687.8,"$2,202.2","$3,543.2",$1.6,"$2,302.6",$-100.4,-,"$1,346.5","$4,889.8"
2020-03-31,$402.1,$814.7,-,-,$144.2,"$1,361",$153.9,-,"$2,315.9","$1,082.6","$3,552.4","$4,913.5","$1,255","$1,679.9",$503.6,"$2,456","$3,710.9",$1.6,"$2,135.1",$-67.2,-,"$1,202.5","$4,913.5"
2019-12-31,$234,$616,-,-,$160.7,"$1,010.6",$137.5,-,"$2,272",$964.5,"$3,374","$4,384.6","$1,124.8","$1,449.3",$435.9,"$2,134.4","$3,259.2",$1.6,"$2,030.1",$-67.7,-,"$1,125.4","$4,384.6"
2019-09-30,$358.3,$600.7,-,-,$136.2,"$1,095.1",$186.2,-,"$2,041.9",$896.9,"$3,125","$4,220.1","$1,040.9","$1,368.8",$416.3,"$2,035.8","$3,076.6",$1.6,"$2,082",$-79.5,-,"$1,143.4","$4,220.1"
2019-06-30,$273.2,$664,-,-,$105.2,"$1,042.3",$189,-,"$2,056.2",$593.1,"$2,838.3","$3,880.7",$802.6,"$1,470.4",$232.8,"$1,950.6","$2,753.2",$1.6,"$2,087.7",$-71.2,-,"$1,127.5","$3,880.7"
2019-03-31,$292.1,$792.8,-,-,$110.5,"$1,195.4",$183.4,-,"$1,683.7",$539.6,"$2,406.7","$3,602.1",$705.2,"$1,174.4",$197.4,"$1,631.3","$2,336.5",$1.6,"$1,959.9",$-64.1,-,"$1,265.6","$3,602.1"
2018-12-31,$249.8,$607.4,-,-,$109.3,$966.4,$187.9,-,"$1,699.7",$503.6,"$2,391.2","$3,357.6",$597.9,"$1,194.1",$199.7,"$1,637","$2,234.9",$1.6,"$1,843.8",$-69.2,-,"$1,122.6","$3,357.6"
2018-09-30,$204.7,$650.1,-,-,$113.1,$967.9,$192.5,-,"$1,728.8",$492.6,"$2,413.9","$3,381.7",$573.3,"$1,143.7",$207.8,"$1,574.3","$2,147.7",$1.6,"$1,850",$-63.5,-,"$1,234","$3,381.7"
2018-06-30,$263.9,$615,-,-,$112.2,$991.1,$204.1,-,"$1,749",$360.5,"$2,313.6","$3,304.7",$777.3,"$1,053.4",$246.5,"$1,433","$2,210.4",$1.6,"$1,727",$-51.9,-,"$1,094.3","$3,304.7"
2018-03-31,$352.1,$714.1,-,-,$136.9,"$1,203",$197.9,-,"$1,721.5",$362.4,"$2,281.8","$3,484.7",$767.3,"$1,203.1",$232.3,"$1,555.7","$2,323",$1.6,"$1,562.6",$-34.6,-,"$1,161.8","$3,484.7"
2017-12-31,$366.5,$575.1,-,-,$109.6,"$1,051.2",$202.5,-,"$1,657.2",$339.1,"$2,198.8","$3,249.9",$586,"$1,222.7",$231.2,"$1,589.8","$2,175.9",$1.6,"$1,496.3",$-38.4,-,"$1,074","$3,249.9"
2017-09-30,$288.8,$624.4,-,-,$121.2,"$1,034.3",$207.6,-,"$1,647.2",$335.5,"$2,190.3","$3,224.5",$609.4,"$1,292.4",$151.1,"$1,577.1","$2,186.6",$1.6,"$1,477",$-37.1,-,"$1,037.9","$3,224.5"
2017-06-30,$271.1,$589.5,-,-,$129,$989.6,$198.1,-,"$1,645.7",$316.4,"$2,160.2","$3,149.8",$744.9,"$1,102.1",$142.7,"$1,401.1","$2,146",$1.6,"$1,469.4",$-55.8,-,"$1,003.8","$3,149.8"
2017-03-31,$269.5,$661.2,-,-,$187.5,"$1,118.2",$169.5,-,"$1,645.4",$308.8,"$2,123.7","$3,242",$885.9,"$1,141.6",$126.4,"$1,413.7","$2,299.7",$1.6,"$1,320.8",$-60.5,-,$942.3,"$3,242"
2016-12-31,$235.7,$515.5,-,-,$148.1,$899.4,$145.5,-,"$1,625.5",$296.8,"$2,067.8","$2,967.3",$638.2,"$1,081.1",$117.7,"$1,343.2","$1,981.5",$1.6,"$1,283.5",$-60.9,-,$985.8,"$2,967.3"
2016-09-30,$227.4,$499.4,-,-,$159,$885.8,$130.7,-,"$1,628.5",$297.3,"$2,056.5","$2,942.3",$641.8,"$1,001",$117.3,"$1,249.3","$1,891",$1.6,"$1,292.4",$-48.9,-,"$1,051.3","$2,942.3"
2016-06-30,$727.7,$453.4,-,-,$108,"$1,289.1",$112.2,-,"$1,209.6",$261.8,"$1,583.6","$2,872.7",$692.9,$890.7,$111.8,"$1,134.4","$1,827.3",$1.6,"$1,297.8",$-38.2,-,"$1,045.5","$2,872.7"
2016-03-31,$354.4,$503.8,-,-,$145.6,"$1,003.8",$108.2,-,"$1,154.9",$257,"$1,520.1","$2,524",$581.3,$819.5,$103.1,"$1,040.3","$1,621.5",$1.6,"$1,163.2",$-47.7,-,$902.6,"$2,524"
