,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,"$7,472.302","$1,041.743",-,$123.063,-,"$8,637.108","$1,493.794",-,"$1,370.684",$151.039,"$4,741.982","$13,379.09","$1,952.826","$2,568.872",$36.099,"$3,456.182","$5,409.008",$0.004,"$-1,125.669",$-66.094,-,"$7,970.082","$13,379.09"
2020-09-30,"$7,681.047",$747.548,-,$160.984,-,"$8,589.579","$1,392.72",-,"$1,348.07",$137.848,"$4,499.213","$13,088.79","$1,935.103","$2,551.427",$34.318,"$3,341.601","$5,276.704",$0.004,"$-1,347.785",$-90.087,-,"$7,812.088","$13,088.79"
2020-06-30,"$7,766.014",$600.777,-,$128.496,-,"$8,495.287","$1,142.601",-,"$1,348.672",$134.535,"$4,052.3","$12,547.59",$841.107,"$3,427.356",$34.029,"$4,048.425","$4,889.532",$0.004,"$-1,376.444",$-93,-,"$7,658.055","$12,547.59"
2020-03-31,"$7,670.664",$656.377,-,$140.538,-,"$8,467.579","$1,081.371",-,"$1,334.198",$134.757,"$5,073.146","$13,540.72",$710.02,"$3,398.278",$28.562,"$4,035.078","$4,745.098",$0.004,$1.561,$-157.997,-,"$8,795.627","$13,540.72"
2019-12-31,"$6,639.052",$850.184,-,$130.839,-,"$7,620.075","$1,031.781",-,"$1,311.805",$134.547,"$5,083.313","$12,703.39",$832.476,"$2,508.8",$24.312,"$3,166.527","$3,999.003",$0.004,$11.586,$-70.534,-,"$8,704.386","$12,703.39"
2019-09-30,"$5,816.384",$684.186,-,$123.881,-,"$6,624.451",$994.266,-,"$1,290.387",$132.058,"$4,976.474","$11,600.92",$762.627,"$1,797.971",$23.38,"$2,422.656","$3,185.283",$0.004,$-107.187,$-115.909,-,"$8,415.642","$11,600.92"
2019-06-30,"$6,686.538",$719.904,-,$106.341,-,"$7,512.783",$982.513,-,"$1,297.605",$79.043,"$5,008.824","$12,521.61","$1,733.738","$1,780.668",$24.781,"$2,443.055","$4,176.793",$0.004,$-143.709,$-46.944,-,"$8,344.814","$12,521.61"
2019-03-31,"$6,459.892",$684.22,-,$111.673,-,"$7,255.785",$913.096,-,"$1,268.883",$81.338,"$3,889.446","$11,145.23","$1,621.679","$1,765.938",$19.636,"$2,434.733","$4,056.412",$0.004,"$-1,263.269",$-56.665,-,"$7,088.819","$11,145.23"
2018-12-31,"$6,209.401",$788.7,-,$112.935,-,"$7,111.036",$885.078,-,"$1,272.294",$85.705,"$3,051.536","$10,162.57","$1,516.311","$1,755.316",$67.502,"$1,840.667","$3,356.978",$0.004,"$-1,454.073",$-65.311,-,"$6,805.594","$10,162.57"
2018-09-30,"$5,956.543",$621.943,-,$141.274,-,"$6,719.76",$904.027,-,"$1,272.749",$83.948,"$3,026.432","$9,746.192","$1,457.646","$1,747.436",$67.806,"$1,835.974","$3,293.62",$0.004,"$-1,709.376",$-63.093,-,"$6,452.572","$9,746.192"
2018-06-30,"$5,661.115",$614.944,-,$264.445,-,"$6,540.504",$914.795,-,"$1,278.183",$127.748,"$2,320.726","$8,861.23",$594.419,"$2,614.127",$64.703,"$2,695.907","$3,290.326",$0.004,"$-2,498.555",$-56.434,-,"$5,570.904","$8,861.23"
2018-03-31,"$4,528.831",$611.84,-,$268.564,-,"$5,409.235",$801.912,-,"$1,235.726",$92.568,"$2,130.206","$7,539.441",$528.654,"$1,722.034",$62.782,"$1,800.351","$2,329.005",$0.004,"$-2,598.672",$-22.325,-,"$5,210.436","$7,539.441"
2017-12-31,"$4,403.102",$664.268,-,$254.514,-,"$5,321.884",$773.715,-,"$1,238.589",$67.834,"$2,090.593","$7,412.477",$583.278,"$1,708.768",$59.973,"$1,781.981","$2,365.259",$0.004,"$-2,671.729",$-31.579,-,"$5,047.218","$7,412.477"
2017-09-30,"$4,258.096",$509.854,-,$234.472,-,"$5,002.422",$753.317,-,"$1,242.44",$77.61,"$2,073.367","$7,075.789",$481.202,"$1,690.554",$62.769,"$1,765.181","$2,246.383",$0.004,"$-2,762.808",$-36.756,-,"$4,829.406","$7,075.789"
2017-06-30,"$4,079.912",$524.064,-,$236.126,-,"$4,840.102",$781.272,-,"$1,251.48",$90.244,"$2,122.996","$6,963.098",$494.578,"$1,665.878",$64.499,"$1,739.624","$2,234.202",$0.004,"$-2,741.713",$-46.828,-,"$4,728.896","$6,963.098"
2017-03-31,"$3,943.677",$501.153,-,$250.502,-,"$4,695.332",$782.421,-,"$1,263.078",$151.911,"$2,197.41","$6,892.742",$488.992,"$1,638.11",$66.911,"$1,713.374","$2,202.366",$0.004,"$-2,625.225",$-61.359,-,"$4,690.376","$6,892.742"
2016-12-31,"$3,774.579",$650.65,-,$226.967,-,"$4,652.196",$783.901,-,"$1,280.649",$153.619,"$2,218.169","$6,870.365",$584.021,"$1,605.804",$68.049,"$1,681.409","$2,265.43",$0.004,"$-2,550.35",$-69.253,-,"$4,604.935","$6,870.365"
2016-09-30,"$3,664.183",$590.108,-,$224.122,-,"$4,478.413",$803.305,-,"$1,296.384",$164.844,"$2,264.533","$6,742.946",$470.598,"$1,572.062",$62.763,"$1,643.016","$2,113.614",$0.004,"$-2,383.296",$-46.309,-,"$4,629.332","$6,742.946"
2016-06-30,"$3,588.158",$556.781,-,$237.1,-,"$4,382.039",$758.837,-,"$1,314.073",$161.865,"$2,234.775","$6,616.814",$449.638,"$1,539.693",$62.861,"$1,610.323","$2,059.961",$0.003,"$-2,280.425",$-44.503,-,"$4,556.853","$6,616.814"
2016-03-31,"$3,576.41",$576.8,-,$235.699,-,"$4,388.909",$746.713,-,"$1,250.807",$89.739,"$2,087.259","$6,476.168",$422.765,"$1,520.991",$51.079,"$1,575.917","$1,998.682",$0.003,"$-2,173.208",$-30.49,-,"$4,477.486","$6,476.168"
2015-12-31,"$3,495.348",$638.694,-,$247.75,-,"$4,381.792",$735.299,-,"$1,263.743",$61.605,"$2,060.647","$6,442.439",$506.039,"$1,514.79",$50.585,"$1,568.353","$2,074.392",$0.003,"$-2,093.477",$-45.566,-,"$4,368.047","$6,442.439"
2015-09-30,"$3,489.194",$536.788,-,$237.577,-,"$4,263.559",$699.502,-,"$1,270.407",$55.596,"$2,025.505","$6,289.064",$427.778,"$1,508.493",$45.672,"$1,587.123","$2,014.901",$0.003,"$-2,003.241",$-34.296,-,"$4,274.163","$6,289.064"
2015-06-30,"$3,560.57",$475.204,-,$234.653,-,"$4,270.427",$651.017,-,"$1,258.545",$50.345,"$1,959.907","$6,230.334",$424.841,"$1,498.277",$44.264,"$1,574.309","$1,999.15",$0.003,"$-1,871.551",$-32.834,-,"$4,231.184","$6,230.334"
2015-03-31,"$3,557.208",$415.479,-,$221.404,-,"$4,194.091",$599.751,-,$802.016,$47.559,"$1,449.326","$5,643.417",$394.295,"$1,494.806",$41.142,"$1,562.025","$1,956.32",$0.003,"$-1,734.888",$-42.956,-,"$3,687.097","$5,643.417"
