,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,$755,"$1,681","$1,843",$434,-,"$4,713","$3,767",-,"$7,357",$170,"$12,005","$16,718","$3,678","$6,432",$634,"$8,192","$11,870",$16,$293,$-884,-,"$4,848","$16,718"
2020-09-30,$757,"$1,673","$1,784",$398,-,"$4,612","$3,649",-,"$7,333",$176,"$11,853","$16,465","$3,626","$6,361",$615,"$8,095","$11,721",$16,$258,"$-1,019",-,"$4,744","$16,465"
2020-06-30,$743,"$1,616","$1,832",$344,-,"$4,535","$3,615",$78,"$7,333",$177,"$11,907","$16,442","$3,974","$6,028",$615,"$7,781","$11,755",$16,$246,"$-1,049",-,"$4,687","$16,442"
2020-03-31,$537.8,"$1,730.5","$1,819.8",$414.1,-,"$4,502.2","$3,633",$108.6,"$7,264.3",$172.4,"$11,918.8","$16,421","$3,651.9","$6,208.8",$545.4,"$7,966.3","$11,618.2",$15.8,$254.7,"$-1,057.9",-,"$4,802.8","$16,421"
2019-12-31,$673.8,"$1,669.1","$1,891.8",$452.9,-,"$4,687.6","$3,757.5",$96.8,"$7,340.4",$197,"$12,145","$16,832.6","$3,767.4","$5,853.5",$591,"$7,662.3","$11,429.7",$16.1,$254.4,$-702.6,-,"$5,402.9","$16,832.6"
2019-09-30,$480.2,"$1,789.5","$1,874.4",$418.1,-,"$4,562.2","$3,869",$103.1,"$7,240.3",$190.1,"$12,168.5","$16,730.7","$3,839.6","$5,454.8",$587.3,"$7,399.699","$11,239.3",$16.2,$252.3,$-773.5,-,"$5,491.4","$16,730.7"
2019-06-30,$601.6,"$1,864.3","$1,953.8",$374.3,$416.1,"$5,210.1","$3,975",$98.9,"$7,462.8",$187.1,"$11,954.9","$17,165","$4,541.8","$5,309",$627.8,"$6,948.5","$11,490.3",$16.3,$323.7,$-722.4,-,"$5,674.7","$17,165"
2019-03-31,$57.7,$482.1,$640.1,$100.3,-,"$1,280.2","$1,239.1",-,$962.6,-,"$2,367.6","$3,647.8",$661.9,"$1,395",$128,"$1,737.7","$2,399.6",$13,"$2,487.8",$-521.6,-,"$1,248.2","$3,647.8"
2018-12-31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2018-09-30,$62.3,$483.1,$627.7,$86.1,-,"$1,259.2","$1,253.7",-,$971.8,-,"$2,345.2","$3,604.4",$705.5,"$1,431.4",$118.9,"$1,711.6","$2,417.1",$12.9,"$2,391.1",$-483.6,-,"$1,187.3","$3,604.4"
2018-06-30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2018-03-31,$59.7,$499.8,$628.1,$97.6,-,"$1,285.2","$1,325.8",-,$995.2,-,"$2,468.6","$3,753.8",$682.7,"$1,544.2",$133.4,"$1,832.9","$2,515.6",$12.9,"$2,344",$-375.9,-,"$1,238.2","$3,753.8"
2017-12-31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017-09-30,$44.7,$493.6,$627.2,$99.4,-,"$1,264.9","$1,323.4",-,"$1,193.5",-,"$2,611.8","$3,876.7",$703.7,"$1,530.6",$131,"$1,897.1","$2,600.8",$12.9,"$2,393",$-383.6,-,"$1,275.9","$3,876.7"
2017-06-30,$55,$475.3,$608.5,$101.4,-,"$1,240.2","$1,311.6",-,"$1,185.5",-,"$2,590.1","$3,830.3",$695.1,"$1,516.8",$123.8,"$1,870.5","$2,565.6",$12.9,"$2,365",$-417.5,-,"$1,264.7","$3,830.3"
2017-03-31,$50.8,$475.7,$580.3,$89.2,-,"$1,196","$1,302.4",-,"$1,189.5",-,"$2,582.8","$3,778.8",$625.5,"$1,536.7",$127.5,"$1,891.5","$2,517",$12.9,"$2,364.8",$-415.8,-,"$1,261.8","$3,778.8"
2016-12-31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016-09-30,$79.1,$474.7,$568.6,$76.6,-,"$1,199","$1,268.9",-,"$1,198.8",-,"$2,554.1","$3,753.1",$624.9,"$1,485.9",$160.7,"$1,845.2","$2,470.1",$12.9,"$2,308.5",$-435.1,-,"$1,283","$3,753.1"
