,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,"$1,428.2","$3,821.4",-,-,-,"$5,249.6",$150.4,-,"$3,071.6","$1,024.7","$4,246.7","$9,496.3","$5,251.2","$3,067.2",$802.4,"$4,058.5","$9,309.7",$4.1,$-543.1,$-159.5,-,$186.6,"$9,496.3"
2020-09-30,"$1,251.4","$3,589.4",-,-,-,"$4,840.8",$156,-,"$3,015.9",$814.5,"$3,986.4","$8,827.2","$4,973.1","$3,036.5",$578.8,"$3,787","$8,760.1",$4.1,$-625.3,$-186.6,-,$67.1,"$8,827.2"
2020-06-30,"$1,181.6","$3,522.3",-,-,-,"$4,703.9",$167.5,-,"$3,040.5",$795.1,"$4,003.1","$8,707","$4,994.7","$3,085.8",$532,"$3,785.7","$8,780.4",$4.1,$-760.2,$-177.8,-,$-73.4,"$8,707"
2020-03-31,"$1,072.8","$3,134.6",-,-,-,"$4,207.4",$173.7,-,"$3,051.7",$932.6,"$4,158","$8,365.4","$4,642.7","$3,070.1",$651.7,"$3,872.4","$8,515.1",$4.1,$-828.2,$-180.3,-,$-149.7,"$8,365.4"
2019-12-31,"$1,450.5","$3,296.7",-,-,-,"$4,747.2",$186.9,-,"$3,061.5",$762.9,"$4,011.3","$8,758.5","$4,918.3","$3,229.3",$498.3,"$3,879.7","$8,798",$4.2,$-675.9,$-209,-,$-39.5,"$8,758.5"
2019-09-30,"$1,390.9","$3,297.3",-,-,-,"$4,688.2",$212.2,-,"$3,081.1",$822.2,"$4,115.5","$8,803.7","$4,880.3","$3,248",$533.8,"$3,943.1","$8,823.4",$4.2,$-659.4,$-183.1,-,$-19.7,"$8,803.7"
2019-06-30,"$1,210.2","$3,728.4",-,-,-,"$4,938.6",$224.1,-,"$3,102.1",$778.5,"$4,104.7","$9,043.3","$5,271.8","$3,080.2",$494.8,"$3,741.3","$9,013.1",$4.3,$-569.7,$-205.7,-,$30.2,"$9,043.3"
2019-03-31,$833.1,"$3,497.5",-,-,-,"$4,330.6",$229,-,"$3,131.2","$1,741.2","$5,101.4","$9,432","$5,053.9","$3,370.3","$1,216.7","$4,752.3","$9,806.2",$4.3,$-938,$-211.6,-,$-374.2,"$9,432"
2018-12-31,$973.4,"$3,813.8",-,-,-,"$4,787.2",$270.4,-,"$3,323.2",$616,"$4,209.6","$8,996.8","$5,432.7","$3,433.7",$279.1,"$3,873.9","$9,306.6",$4.4,$-838.8,$-231,-,$-309.8,"$8,996.8"
2018-09-30,$767.6,"$4,018.8",-,-,-,"$4,786.4",$266.8,-,"$3,329.5",$606.9,"$4,203.2","$8,989.6","$5,688.9","$3,295",$264.7,"$3,716","$9,404.9",$4.4,$-916.8,$-246.6,-,$-415.3,"$8,989.6"
2018-06-30,$938.3,"$4,011.8",-,-,-,"$4,950.1",$241.8,-,"$3,271.5",$652.2,"$4,165.5","$9,115.6","$5,763.4","$3,331.8",$305.5,"$3,803.5","$9,566.9",$4.5,$-939.9,$-248,-,$-451.3,"$9,115.6"
2018-03-31,$934.3,"$4,026.5",-,-,-,"$4,960.8",$215.7,-,"$3,295.9",$715.6,"$4,227.2","$9,188","$5,883","$3,143.4",$363.6,"$3,680.8","$9,563.8",$4.6,$-819.8,$-276,-,$-375.8,"$9,188"
2017-12-31,$838.2,"$4,188.9",-,-,-,"$5,027.1",$214.2,-,"$3,314.2",$675.9,"$4,204.3","$9,231.4","$6,159.4","$3,033.6",$356.8,"$3,563.4","$9,722.8",$4.6,$-965.9,$-227.9,-,$-491.4,"$9,231.4"
2017-09-30,"$1,034.7","$3,947",-,-,-,"$4,981.7",$211.9,-,"$3,762.2",$917.8,"$4,891.9","$9,873.6","$5,002","$3,533.4",$487.9,"$4,162.2","$9,164.2",$4.6,$247.9,$-228.3,-,$709.4,"$9,873.6"
