,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2020-12-31,$615.5,$385.3,$321.3,-,$51.6,"$1,373.7",$943.2,$214.7,$141.6,$23.4,"$1,420.1","$2,793.8",$503.4,$252.9,$31.8,$435.9,$939.3,$18.8,"$1,846.7",$-110.6,-,"$1,854.5","$2,793.8"
2020-09-30,$519.4,$373,$294.9,-,$51,"$1,238.3",$883.4,$209.6,$139.9,$21.8,"$1,344.5","$2,582.8",$447.7,$253.4,$46.8,$416.2,$863.9,$18.8,"$1,773.4",$-159.5,-,"$1,718.9","$2,582.8"
2020-06-30,$445.9,$340.6,$274.8,-,$49.3,"$1,110.6",$839.8,$199.6,$138.8,$21.3,"$1,281.7","$2,392.3",$375.2,$253.9,$43.4,$410.8,$786,$18.8,"$1,703",$-187.8,-,"$1,606.3","$2,392.3"
2020-03-31,$335.3,$333,$251,-,$58.2,$977.5,$828.3,$197.7,$135,$22,"$1,269","$2,246.5",$344.4,$254.4,$40,$411.9,$756.3,$18.8,"$1,611.8",$-192.3,-,"$1,490.2","$2,246.5"
2019-12-31,$439.1,$319.3,$235.7,-,$64.6,"$1,058.7",$839.3,$192.7,$137.6,$24.7,"$1,282.7","$2,341.4",$341.6,$255,$23.4,$426.6,$768.2,$18.8,"$1,549.4",$-149.6,-,"$1,573.2","$2,341.4"
2019-09-30,$396,$316.1,$230.4,-,$61.6,"$1,004.1",$812.1,$97.4,$135.3,$20,"$1,169.9","$2,174",$335,$195.1,$35.7,$351.4,$686.4,$18.8,"$1,497.3",$-170.4,-,"$1,487.6","$2,174"
2019-06-30,$326.7,$330.8,$232.3,-,$54.5,$944.3,$822.9,$95.4,$137.9,$20.3,"$1,178.9","$2,123.2",$313.2,$196,$35.4,$364.9,$678.1,$18.8,"$1,452.9",$-152.2,-,"$1,445.1","$2,123.2"
2019-03-31,$265.5,$318.2,$226.1,-,$57.8,$867.6,$814.7,$94.9,$124.7,$26.4,"$1,168.6","$2,036.2",$301.1,$195.5,$34.1,$365.6,$666.7,$18.8,"$1,398.2",$-153.4,-,"$1,369.5","$2,036.2"
2018-12-31,$337.4,$288.2,$214.5,-,$54.3,$894.4,$822,$91.2,$126.1,$20.5,"$1,084.5","$1,978.9",$283.7,$196,$33.6,$298.9,$582.6,$18.8,"$1,353.4",$-154.2,-,"$1,396.3","$1,978.9"
2018-09-30,$297.3,$302.9,$206.8,-,$43.1,$850.1,$822,$90.5,$127.3,$21.7,"$1,096","$1,946.1",$288.8,$196.2,$43.8,$305.5,$594.3,$18.8,"$1,312.7",$-153.8,-,"$1,351.8","$1,946.1"
