,Cash On Hand,Receivables,Inventory,Pre-Paid Expenses,Other Current Assets,Total Current Assets,"Property, Plant, And Equipment",Long-Term Investments,Goodwill And Intangible Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Total Current Liabilities,Long Term Debt,Other Non-Current Liabilities,Total Long Term Liabilities,Total Liabilities,Common Stock Net,Retained Earnings (Accumulated Deficit),Comprehensive Income,Other Share Holders Equity,Share Holder Equity,Total Liabilities And Share Holders Equity
2021-01-31,"$1,416.7",-,"$3,427",-,$207.1,"$5,050.8","$4,116.3",-,"$5,084.4",$97.2,"$15,645.2","$20,696","$3,730.3","$3,226.2",$352.6,"$9,680.399","$13,410.7",$2.3,"$5,179.7",$-35.2,-,"$7,285.3","$20,696"
2020-10-31,"$1,118.3",-,"$3,792.3",-,$260.4,"$5,171","$4,095.6",-,"$5,083.1",$94.1,"$15,481.2","$20,652.2","$4,042.3","$3,225.3",$387.3,"$9,648.8","$13,691.1",$2.4,"$4,676.9",$-40.6,-,"$6,961.1","$20,652.2"
2020-07-31,"$1,750.3",-,"$3,275.7",-,$206.5,"$5,232.5","$4,032.6",-,"$5,083",$94.8,"$15,438.5","$20,671","$4,278.8","$3,224.3",$335.2,"$9,578.601","$13,857.4",$2.4,"$4,346.9",$-41.2,-,"$6,813.6","$20,671"
2020-04-30,"$1,755.1",-,"$3,198.5",-,$211.8,"$5,165.4","$3,964.8",-,"$5,081.4",$89.9,"$15,306.4","$20,471.8","$4,504.2","$3,223.3",$270.6,"$9,447","$13,951.2",$2.4,"$4,085.4",$-47.8,-,"$6,520.6","$20,471.8"
2020-01-31,$539.2,-,"$3,522",-,$208.2,"$4,269.4","$3,881.8",-,"$5,083.3",$90.7,"$15,305.2","$19,574.6","$3,546.5","$3,522.2",$258,"$9,773.3","$13,319.8",$2.4,"$3,837.8",$-39.8,-,"$6,254.8","$19,574.6"
2019-10-31,$433.7,-,"$3,882.9",-,$255.7,"$4,572.3","$3,810.7",-,"$5,396.5",$98,"$15,169.8","$19,742.1","$4,179.7","$3,520.2",$253.7,"$9,441.101","$13,620.8",$2.4,"$3,714.8",$-39.2,-,"$6,121.3","$19,742.1"
2019-07-31,$623.4,-,"$3,470.9",-,$246.5,"$4,340.8","$3,666.2",-,"$5,396.3",$76.2,"$15,153","$19,493.8","$4,094","$3,518.6",$257.8,"$9,534.1","$13,628.1",$2.4,"$3,459",$-39.6,-,"$5,865.7","$19,493.8"
2019-04-30,$725.8,-,"$3,325.5",-,$194.8,"$4,246.1","$3,525",-,"$5,395.9",$76.3,"$15,108.2","$19,354.3","$3,979.3","$3,516.9",$262.7,"$9,619.101","$13,598.4",$2.4,"$3,278.7",$-41.1,-,"$5,755.9","$19,354.3"
2019-01-31,$422.1,-,"$3,536",-,$335.2,"$4,293.3","$3,445.3",-,"$5,685.3",$77.3,"$9,207.899","$13,501.2","$2,095.7","$4,265.3",$488.7,"$5,762.6","$7,858.3",$2.4,"$3,076.1",$-38.3,-,"$5,642.9","$13,501.2"
2018-10-31,$708.3,-,"$3,715.6",-,$325.6,"$4,749.5","$3,406.2",-,"$8,438.2",$55.4,"$11,899.8","$16,649.3","$2,135.7","$5,043.8",$494.5,"$6,570.5","$8,706.2",$2.4,"$5,383.1",$-38.2,-,"$7,943.1","$16,649.3"
2018-07-31,$647.3,-,"$3,288.2",-,$337.3,"$4,272.8","$3,316.1",-,"$8,458.4",$56.3,"$11,830.8","$16,103.6","$1,907.4","$5,041.8",$500.8,"$6,548.7","$8,456.1",$2.4,"$5,101.3",$-37.5,-,"$7,647.5","$16,103.6"
2018-04-30,$475.2,-,"$3,248.2",-,$318.6,"$4,042","$3,249.7",-,"$8,479.1",$56.3,"$11,785.1","$15,827.1","$1,917.2","$5,040.1",$495.4,"$6,554.2","$8,471.4",$2.4,"$4,827.4",$-36.2,-,"$7,355.7","$15,827.1"
2018-01-31,"$1,097.8",-,"$3,169.3",-,$309.2,"$4,576.3","$3,200.7",-,"$8,500.5",$55.3,"$11,756.5","$16,332.8","$2,859.1","$4,762.1",$500.3,"$6,291.4","$9,150.5",$2.4,"$4,666.9",$-32.3,-,"$7,182.3","$16,332.8"
2017-10-31,$400.1,-,"$3,397.8",-,$174.7,"$3,972.6","$3,178.9",-,"$8,527.199",$51.5,"$11,757.6","$15,730.2","$2,039.9","$5,557",$499.3,"$7,573.8","$9,613.7",-,-,-,-,"$6,116.5","$15,730.2"
2017-07-31,$697.3,-,"$2,928.5",-,$189.4,"$3,815.2","$3,115.4",-,"$8,550.5",$51.2,"$11,717.1","$15,532.3","$2,084.7","$5,595",$501,"$7,587.4","$9,672.1",-,-,-,-,"$5,860.2","$15,532.3"
2017-04-30,"$1,158.9",-,"$2,878.4",-,$240.8,"$4,278.1","$3,093.9",-,"$8,570.8",$51.9,"$11,716.6","$15,994.7","$2,240.6","$6,131.7",$508,"$8,145.1","$10,385.7",-,-,-,-,"$5,609","$15,994.7"
2017-01-31,$870.4,-,"$2,865.8",-,$201.8,"$3,938","$3,115.8",-,"$8,597.2",$50.6,"$11,763.6","$15,701.6","$2,105.9","$6,169.7",$506.4,"$8,206.2","$10,312.1",$2.4,"$2,952.6",$-37.6,-,"$5,389.5","$15,701.6"
2016-10-31,$737.8,-,"$3,273.9",-,$330.7,"$4,342.4","$3,176.3",-,"$8,621.9",$54.4,"$11,852.6","$16,195","$2,134.2","$6,938",$507.3,"$9,013.1","$11,147.3",-,-,-,-,"$5,047.7","$16,195"
2016-07-31,"$1,097.2",-,"$2,975.1",-,$377.1,"$4,449.4","$3,174.2",-,"$8,648",$57.8,"$11,880","$16,329.4","$2,180","$7,155.7",$507.2,"$9,292.5","$11,472.5",-,-,-,-,"$4,856.9","$16,329.4"
2016-04-30,$933.7,-,"$2,929.5",-,$308.9,"$4,172.1","$3,153.2",-,"$8,674.4",$61.2,"$11,888.8","$16,060.9","$2,049.1","$7,209.8",$495.1,"$9,342.199","$11,391.3",-,-,-,-,"$4,669.6","$16,060.9"
2016-01-31,$740.1,-,"$2,885.5",-,$310.3,"$3,935.9","$3,125.5",-,"$8,696.9",$142.9,"$11,965.3","$15,901.2","$2,095.4","$7,238.4",$502.5,"$9,398.9","$11,494.3",$2.4,"$2,056.4",$-43.1,-,"$4,406.9","$15,901.2"
2015-10-31,"$1,110.9",-,"$3,185.3",-,$235.2,"$4,628","$3,141",-,"$8,725.2",$185.6,"$12,071","$16,699","$2,161.2","$8,248",$479,"$10,395.6","$12,556.8",-,-,-,-,"$4,142.2","$16,699"
2015-07-31,"$1,306.5",-,"$2,825.1",-,$307.6,"$4,524.7","$3,151.9",-,"$8,709.9",$178.6,"$12,040.4","$16,565.1","$2,073.3","$8,265.5",$489.8,"$10,444.8","$12,518.1",-,-,-,-,"$4,047","$16,565.1"
2015-04-30,"$8,114.5",-,"$1,093.5",-,$107.8,"$9,335.6","$1,226",-,$167.4,$101.6,"$1,533.6","$10,869.2","$1,015.2","$7,819.7",$157.4,"$7,983.2","$8,998.4",-,-,-,-,"$1,870.8","$10,869.2"
2015-01-31,$864.1,-,"$1,035.7",-,$66.5,"$1,994.6","$1,210.5",-,$166.1,$90.9,"$1,498.1","$3,492.7",$861.6,$682.7,$156.9,$846.1,"$1,707.7",$2.1,"$1,774",$-34.1,-,"$1,785","$3,492.7"
2014-10-31,$407.6,-,"$1,304.9",-,$61.5,"$1,796.1","$1,193.4",-,$170.5,$154.8,"$1,571.6","$3,367.7",$866.5,$757,$159.1,$916.1,"$1,782.6",-,-,-,-,"$1,585.1","$3,367.7"
2014-07-31,$467.7,-,"$1,084",-,$94.4,"$1,663.2","$1,153.4",-,$173.6,$97.5,"$1,466.7","$3,129.9",$783,$740.2,$158.6,$898.8,"$1,681.8",-,-,-,-,"$1,448.1","$3,129.9"
2014-04-30,$387.1,-,"$1,042.9",-,$92.8,"$1,537","$1,115.5",-,$169.6,$101.5,"$1,416.9","$2,953.9",$724.5,$752.9,$153.2,$911.6,"$1,636.1",-,-,-,-,"$1,317.8","$2,953.9"
2014-01-31,$267.7,-,"$1,035.3",$56.6,-,"$1,378.5","$1,094",-,$169.3,$106,"$1,393.4","$2,771.9",$686.3,$757,$152.4,$914.9,"$1,601.2",$2.1,"$1,174.8",$-16.9,-,"$1,170.7","$2,771.9"
2013-10-31,$147.1,-,"$1,237.4",-,$83.3,"$1,487.8","$1,101.9",-,$171.6,$98.2,"$1,395","$2,882.8",$766.8,"$1,007",$144.7,"$1,157","$1,923.8",-,-,-,-,$959,"$2,882.8"
2013-07-31,$413.7,-,"$1,018.3",-,$84.5,"$1,533.2","$1,066.5",-,$171.7,$101.5,"$1,375.1","$2,908.3",$671.8,$257,$148,$410.6,"$1,082.4",-,-,-,-,"$1,825.9","$2,908.3"
2013-04-30,$383.3,-,"$1,009.5",-,$82.5,"$1,489.8","$1,018.2",-,$172.9,$101.5,"$1,322","$2,811.8",$663,$257,$146.9,$409.1,"$1,072.1",-,-,-,-,"$1,739.7","$2,811.8"
2013-01-31,$399.9,-,$971.7,$79.4,-,"$1,473.5",$960.7,-,$173.3,$116.2,"$1,278.5","$2,752",$676.2,$257,$145.9,$408.5,"$1,084.7",$2.2,"$1,666.3",$-1.5,-,"$1,667.3","$2,752"
2012-10-31,$222.4,-,"$1,133.2",-,$31.1,"$1,408.5",$932.4,-,$173.3,$105.7,"$1,230.8","$2,639.3",$701,$250,$144.3,$399.4,"$1,100.4",-,-,-,-,"$1,538.9","$2,639.3"
2012-07-31,$379.8,-,$891.7,-,$31.4,"$1,321.6",$879.8,-,$173.1,$101.4,"$1,178.1","$2,499.7",$580.8,$250,$141.7,$395.9,$976.7,-,-,-,-,"$1,523","$2,499.7"
2012-04-30,$382.3,-,$875,-,$29.2,"$1,304.4",$848.8,-,$174,$104.7,"$1,146.7","$2,451.1",$816,-,$138.8,$154.5,$970.5,-,-,-,-,"$1,480.6","$2,451.1"
2012-01-31,$288.3,-,$867.4,$27.5,-,"$1,209.4",$825.3,-,$173.1,$104,"$1,119.2","$2,328.6",$581,$250,$137.5,$403,$984,$1.1,"$1,344.1",$-0.6,-,"$1,344.6","$2,328.6"
2011-10-31,$280.2,-,"$1,005.4",-,$46.9,"$1,332.5",$816.5,-,$173.5,$93.7,"$1,098.7","$2,431.2",$587.1,$250,$132,$397.2,$984.3,-,-,-,-,"$1,446.9","$2,431.2"
2011-07-31,$545.4,-,$813.9,-,$49,"$1,408.3",$783.1,-,$175,$94.7,"$1,070.6","$2,478.9",$495.8,$250,$129.9,$395.4,$891.2,-,-,-,-,"$1,587.7","$2,478.9"
2011-04-30,$510.3,-,$771.2,-,$44,"$1,325.5",$760.2,-,$175,$95.5,"$1,055.8","$2,381.3",$504.7,$250,$124.5,$389.9,$894.6,-,-,-,-,"$1,486.7","$2,381.3"
2011-01-31,$486,-,$803.1,$27.9,-,"$1,333.3",$741.1,-,$173.1,$95,"$1,047.2","$2,380.5",$532.8,$250,$123.5,$388.7,$921.5,$1.2,"$1,458.2",$-0.4,-,"$1,459","$2,380.5"
2010-10-31,$392,-,$934.9,-,$39.5,"$1,366.4",$741.4,-,$133.3,$81,$995.7,"$2,362.1",$566.5,$250,$118.6,$383.4,$949.9,-,-,-,-,"$1,412.2","$2,362.1"
2010-07-31,$480.3,-,$751.6,-,$29.8,"$1,261.7",$724.1,-,$133.3,$85.5,$995.6,"$2,257.3",$491.9,$250,$118.7,$383.9,$875.8,-,-,-,-,"$1,381.5","$2,257.3"
2010-04-30,$390.1,-,$707.7,-,$47,"$1,144.8",$719.4,-,$133.3,$101.7,$997.9,"$2,142.7",$468.2,$250,$116.5,$381.5,$849.7,-,-,-,-,"$1,293","$2,142.7"
2010-01-31,$599.4,-,$679.8,$20.2,-,"$1,305.6",$714.3,-,$133.3,$101.5,$984.1,"$2,289.7",$475.9,$250,$120.2,$384.6,$860.5,$0.9,"$1,430.7",$-2.4,-,"$1,429.2","$2,289.7"
2009-10-31,$342.1,-,$846.2,-,$32.4,"$1,220.7",$705.1,-,$133.3,$87,$959.8,"$2,180.5",$468.6,$250,$121.6,$387,$855.6,-,-,-,-,"$1,324.9","$2,180.5"
2009-07-31,$358.2,-,$741.2,-,$67.6,"$1,167",$698.6,-,$133.3,$88.3,$968.1,"$2,135.1",$441.9,$250,$116.7,$382.8,$824.7,"$1,310.4",-,-,-,"$1,310.4","$2,135.1"
2009-04-30,$355.2,-,$688.2,-,$65.8,"$1,109.2",$705,-,$133.3,$84.7,$964.5,"$2,073.7",$414.4,$250,$112.8,$377.8,$792.2,-,-,-,-,"$1,281.5","$2,073.7"
2009-01-31,$364.4,-,$675.8,$25.3,-,"$1,073.2",$710.3,-,$133.3,$85.9,$962.5,"$2,035.7",$409.9,$250,$107.9,$372.6,$782.5,$0.9,"$1,216.9",$-2.6,-,"$1,253.2","$2,035.7"
2008-10-31,$78.6,-,$836.5,-,$45.6,$960.7,$725.8,-,$133.3,$79,$961,"$1,921.7",$411.9,$250,$100.1,$369.7,$781.6,-,-,-,-,"$1,140.1","$1,921.7"
