,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$17,978","$16,626","$1,352",-,$749,-,"$17,375",$603,$153,$756,$63,$693,-,$693,-,$687,$852,$603,561,563,$1.23,$1.22
2020-09-30,"$15,126","$14,084","$1,042",-,$636,-,"$14,720",$406,$-206,$200,$-26,$226,-,$226,-,$225,$644,$406,561,562,$0.40,$0.40
2020-06-30,"$16,281","$15,173","$1,108",-,$638,-,"$15,811",$470,$82,$552,$80,$472,-,$472,-,$469,$714,$470,561,562,$0.84,$0.84
2020-03-31,"$14,970","$14,019",$951,-,$664,-,"$14,683",$287,$88,$375,$-16,$391,-,$391,-,$391,$532,$287,563,564,$0.69,$0.69
2019-12-31,"$16,329","$15,160","$1,169",-,$654,-,"$15,814",$515,$-19,$496,$-3,$499,-,$499,-,$504,$766,$515,563,565,$0.90,$0.89
2019-09-30,"$16,726","$15,648","$1,078",-,$578,-,"$16,226",$500,$3,$503,$95,$408,-,$408,-,$407,$749,$500,562,563,$0.72,$0.72
2019-06-30,"$16,297","$15,325",$972,-,$602,-,"$15,927",$370,$-96,$274,$36,$238,-,$238,-,$235,$618,$370,565,566,$0.42,$0.42
2019-03-31,"$15,304","$14,376",$928,-,$659,-,"$15,035",$269,$46,$315,$81,$234,-,$234,-,$233,$514,$269,565,566,$0.41,$0.41
2018-12-31,"$15,947","$14,894","$1,053",-,$558,-,"$15,452",$495,$-183,$312,$-5,$317,-,$317,-,$315,$730,$495,564,567,$0.56,$0.55
2018-09-30,"$15,800","$14,742","$1,058",-,$534,-,"$15,276",$524,$108,$632,$96,$536,-,$536,-,$536,$756,$524,565,568,$0.95,$0.94
2018-06-30,"$17,068","$15,887","$1,181",-,$560,-,"$16,447",$621,$31,$652,$86,$566,-,$566,-,$566,$860,$621,564,567,$1.00,$1.00
2018-03-31,"$15,526","$14,637",$889,-,$513,-,"$15,150",$376,$88,$464,$68,$396,-,$396,-,$393,$611,$376,563,565,$0.70,$0.70
