,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,$220.947,$33.03,$187.917,$25.073,$119.201,-,$184.7,$36.247,$0.354,$36.601,$12.234,$24.367,-,$24.367,-,$24.38,$51.93,$36.247,58,58,$0.42,$0.42
2020-09-30,$196.532,$30.912,$165.62,$21.772,$102.662,-,$162.496,$34.036,$0.246,$34.282,$6.8,$27.482,-,$27.482,-,$27.482,$46.453,$34.036,58,58,$0.48,$0.47
2020-06-30,$181.587,$29.558,$152.029,$21.778,$96.901,-,$155.011,$26.576,$0.159,$26.735,$-1.854,$28.589,-,$28.589,-,$28.576,$40.128,$26.576,58,58,$0.50,$0.49
2020-03-31,$242.368,$30.046,$212.322,$21.621,$95.152,-,$153.104,$89.264,$-0.946,$88.318,$25.303,$63.015,-,$63.015,-,$63.015,$101.021,$89.264,58,58,$1.09,$1.08
2019-12-31,$193.409,$28.798,$164.611,$18.211,$80.154,-,$133.115,$60.294,$0.825,$61.119,$15.739,$45.38,-,$45.38,-,$45.434,$72.516,$60.294,58,58,$0.79,$0.78
2019-09-30,$175.006,$26.392,$148.614,$19.605,$72.788,-,$124.45,$50.556,$-0.065,$50.491,$11.339,$39.152,-,$39.152,-,$39.152,$60.888,$50.556,58,58,$0.68,$0.67
2019-06-30,$169.313,$25.239,$144.074,$16.775,$69.035,-,$116.427,$52.886,$-0.521,$52.365,$3.603,$48.762,-,$48.762,-,$48.708,$63.387,$52.886,58,58,$0.85,$0.83
2019-03-31,$199.943,$29.318,$170.625,$18.489,$84.843,-,$137.455,$62.488,$-0.376,$62.112,$14.83,$47.282,-,$47.282,-,$47.282,$71.679,$62.488,57,58,$0.82,$0.81
2018-12-31,$150.332,$24.102,$126.23,$12.74,$65.604,-,$106.919,$43.413,$-0.714,$42.699,$11.285,$31.414,-,$31.414,-,$31.414,$53.028,$43.413,58,59,$0.54,$0.54
2018-09-30,$133.288,$22.125,$111.163,$11.526,$59.231,-,$97.043,$36.245,$0.199,$36.444,$7.675,$28.769,-,$28.769,-,$28.769,$44.015,$36.245,58,59,$0.50,$0.49
2018-06-30,$128.8,$20.931,$107.869,$10.731,$50.642,-,$85.763,$43.037,$0.481,$43.518,$7.796,$35.722,-,$35.722,-,$35.722,$49.443,$43.037,58,59,$0.62,$0.61
