,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$3,426.099","$2,991.101",$434.999,$11,$285.4,$192.8,"$3,360.501",$65.598,$-4,$61.6,$75.5,$-13.9,-,$-13.9,-,$-39.3,$177.298,$65.599,449,449,$-0.07,$-0.07
2020-09-30,"$3,335.7","$2,875.6",$460.1,$35.4,$252,$-92,"$3,255",$80.7,$-51.8,$28.9,$22.5,$6.4,-,$6.4,-,$-3.9,$189.2,$80.7,449,449,$-0.01,$-0.01
2020-06-30,"$3,158.5","$2,641",$517.5,$38.2,$234.9,$-140.3,"$3,054.4",$104.1,$-71.1,$33,$17.7,$15.3,-,$15.3,-,$11.7,$210.7,$104.1,448,450,$0.03,$0.03
2020-03-31,"$3,130.3","$2,701.7",$428.6,$35.2,$293.9,-,"$6,266.3","$-3,136",$-72,"$-3,208",$37.7,"$-3,245.7",-,"$-3,245.7",-,"$-3,256.1","$-3,015.6","$-3,136",448,448,$-7.28,$-7.28
2019-12-31,"$3,726.8","$3,067.201",$659.599,$52.9,$308.4,$77.4,"$5,816","$-2,089.2",$-161.3,"$-2,250.5",$179.8,"$-2,430.3",-,"$-2,430.3",-,"$-2,414","$-1,958.1","$-2,089.2",448,448,$-5.39,$-5.38
2019-09-30,"$3,335.1","$2,726.4",$608.7,$40.6,$298.1,$-140.3,"$3,221",$114.1,$-148.3,$-34.2,$81.1,$-115.3,-,$-115.3,-,$-119.1,$255.7,$114.1,447,447,$-0.27,$-0.27
2019-06-30,"$3,434.2","$2,745.2",$689,$29.5,$323.8,$-9.2,"$3,120.6",$313.6,$-199,$114.6,$0.9,$113.7,-,$113.7,-,$97,$431.1,$313.6,448,451,$0.22,$0.21
2019-03-31,"$2,913","$2,411.9",$501.1,$39.9,$297.8,-,"$2,778.2",$134.8,$-100.5,$34.3,$14.5,$19.8,-,$19.8,-,$20.9,$254.2,$134.8,450,453,$0.05,$0.05
2018-12-31,"$3,323.001","$2,767.7",$555.301,$55.9,$305.5,-,"$4,943.3","$-1,620.299",$-384.2,"$-2,004.5",$242,"$-2,246.5",-,"$-2,246.5",-,"$-2,259.3","$-1,482.399","$-1,620.299",458,458,$-4.93,$-4.93
2018-09-30,"$3,143.8","$2,558.5",$585.3,$38.6,$250.6,$-9.7,"$2,863.7",$280.1,$-79.2,$200.9,$66.7,$134.2,-,$134.2,-,$136.9,$422.1,$280.1,455,459,$0.30,$0.30
2018-06-30,"$2,960.9","$2,422.2",$538.7,$53.6,$281.4,$-11.4,"$2,777.6",$183.3,$-8.5,$174.8,$64.7,$110.1,-,$110.1,-,$105.7,$322,$183.3,461,463,$0.23,$0.23
2018-03-31,"$3,125.2","$2,524.6",$600.6,$41.1,$303.1,-,"$2,885.9",$239.3,$-98.6,$140.7,$49.3,$91.4,-,$91.4,-,$95.1,$371.1,$239.3,464,466,$0.20,$0.20
2017-12-31,"$3,683","$2,914.1",$768.9,$69.3,$254.4,-,"$3,387.101",$295.899,$-127.6,$168.3,$295.8,$-127.5,-,$-127.5,-,$-153.9,$448.899,$295.899,467,468,$-0.33,$-0.33
