,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$1,659.7","$1,052",$607.7,-,$364.2,-,"$1,426.5",$233.2,$-19.6,$213.6,$47.1,$166.5,-,$163.6,-,$163.6,$281,$233.2,139,140,$1.18,$1.17
2020-09-30,"$1,652.1","$1,071.5",$580.6,-,$328.3,-,"$1,411.9",$240.2,$-18,$222.2,$54,$168.2,-,$165.8,-,$164.6,$280.7,$240.2,139,141,$1.19,$1.17
2020-06-30,"$1,375.8",$892.9,$482.9,-,$276.2,$-13,"$1,202.8",$173,$-17,$156,$37.8,$118.2,-,$116.2,-,$115.8,$214.3,$173,138,139,$0.84,$0.83
2020-03-31,"$1,402.7",$909.5,$493.2,-,$313.9,$-9.5,"$1,247.7",$155,$-16,$139,$29.9,$109.1,-,$108.8,-,$109.1,$193.4,$155,139,141,$0.78,$0.77
2019-12-31,"$1,470.5",$938.7,$531.8,-,$312.4,$-12,"$1,278",$192.5,$-53.6,$138.9,$34.9,$104,-,$104,-,$104.1,$233.5,$192.5,140,141,$0.75,$0.74
2019-09-30,"$1,459",$934.8,$524.2,-,$311.3,$-29.5,"$1,291",$168,$-23.3,$144.7,$39,$105.7,-,$105.7,-,$105.6,$205.6,$168,140,141,$0.76,$0.75
2019-06-30,"$1,507.2",$969.6,$537.6,-,$320.6,-,"$1,304.8",$202.4,$-23.8,$178.6,$41.5,$137.1,-,$137.1,-,$137.5,$241.3,$202.4,140,141,$0.98,$0.97
2019-03-31,"$1,327.9",$869.1,$458.8,-,$312,-,"$1,192.3",$135.6,$-22.5,$113.1,$28.6,$84.5,-,$84.5,-,$84.7,$174.2,$135.6,141,142,$0.60,$0.60
2018-12-31,"$1,420.7",$918.9,$501.8,-,$308.6,$-35.5,"$1,280.6",$140.1,$-22.9,$117.2,$31.9,$85.3,-,$85.3,-,$85.2,$181.6,$140.1,145,146,$0.60,$0.60
2018-09-30,"$1,380.8",$886.9,$493.9,-,$305.1,$-27.1,"$1,233.7",$147.1,$-9.4,$137.7,$37.8,$99.9,-,$99.9,-,$99.8,$185.1,$147.1,142,144,$0.70,$0.69
