,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$2,573.2","$1,546.9","$1,026.3",-,$257.7,$-43.4,"$2,140.2",$433,$-231.7,$201.3,$-35,$236.3,-,$236.3,-,$235.4,$721,$433,319,320,$0.74,$0.73
2020-09-30,"$2,572.1","$1,535.4","$1,036.7",-,$256.1,$-31.5,"$2,124.2",$447.9,$-129.2,$318.7,$58.5,$260.2,-,$260.2,-,$260,$739.3,$447.9,319,320,$0.81,$0.81
2020-06-30,"$2,454.4","$1,468.1",$986.3,-,$262.1,$-36.9,"$2,059.2",$395.2,$-95.1,$300.1,$73.8,$226.3,-,$226.3,-,$225.5,$685.1,$395.2,319,320,$0.71,$0.71
2020-03-31,"$2,553.9","$1,550.1","$1,003.8",-,$277.1,$-0.4,"$2,120.9",$433,$-110.4,$322.6,$75.8,$246.8,-,$246.8,-,$246.3,$722.5,$433,320,320,$0.77,$0.77
2019-12-31,"$2,576.6","$1,543.9","$1,032.7",-,$285.6,$-8.8,"$2,117.401",$459.2,$-174.3,$284.9,$-5.1,$290,-,$290,-,$289.3,$737.1,$459.2,321,322,$0.90,$0.90
2019-09-30,"$2,646.9","$1,631.4","$1,015.5",-,$275.4,$24,"$2,179.1",$467.8,$-98.3,$369.5,$71.5,$298,-,$298,-,$298.3,$755.6,$467.8,321,322,$0.93,$0.93
2019-06-30,"$2,605.3","$1,617",$988.3,-,$264.5,$-0.2,"$2,167.9",$437.4,$-108.8,$328.6,$77.7,$250.9,-,$250.9,-,$251.5,$722.1,$437.4,322,323,$0.78,$0.78
2019-03-31,"$2,470.6","$1,506.1",$964.5,-,$266.4,$-0.3,"$2,047.8",$422.8,$-110,$312.8,$77.9,$234.9,-,$234.9,-,$234.2,$694.8,$422.8,322,324,$0.73,$0.72
2018-12-31,"$2,529.9","$1,525.6","$1,004.3",-,$284.5,$39.6,"$2,046.8",$483.101,$-125.7,$357.4,$56.3,$301.1,-,$301.1,-,$300.9,$755.501,$483.101,327,328,$0.92,$0.92
2018-09-30,"$2,565.7","$1,577.4",$988.3,-,$260.9,$4.6,"$2,125.4",$440.3,$-100,$340.3,$77.4,$262.9,-,$262.9,-,$263.4,$722.8,$440.3,326,327,$0.81,$0.81
2018-06-30,"$2,517.8","$1,577.2",$940.6,-,$252.9,-,"$2,109.6",$408.2,$-95.6,$312.6,$76.9,$235.7,-,$235.7,-,$234.9,$683.9,$408.2,327,329,$0.72,$0.71
2018-03-31,"$2,427.5","$1,469.8",$957.7,-,$261.2,$0.7,"$2,023.3",$404.2,$-93.6,$310.6,$72.7,$237.9,-,$237.9,-,$237.7,$687.7,$404.2,331,332,$0.72,$0.72
2017-12-31,"$2,560","$1,593",$967,-,$274.3,$6.7,"$2,153.2",$406.8,$-111,$295.8,$-368.7,$664.5,-,$664.5,-,$664.5,$694,$406.8,337,339,$1.98,$1.96
2017-09-30,"$2,562","$1,580.1",$981.9,-,$266.7,$17.4,"$2,113.9",$448.1,$-91.4,$356.7,$133.4,$223.3,-,$223.3,-,$223.2,$728.9,$448.1,337,339,$0.66,$0.66
2017-06-30,"$2,526.7","$1,557.4",$969.3,-,$262.9,$1.4,"$2,101.2",$425.5,$-92.1,$333.4,$130,$203.4,-,$203.4,-,$202.9,$703.7,$425.5,338,340,$0.60,$0.60
2017-03-31,"$2,392.8","$1,484.1",$908.7,-,$253.5,$7.2,"$2,004.7",$388.1,$-91.9,$296.2,$108.4,$187.8,-,$187.8,-,$187.8,$658,$388.1,340,342,$0.55,$0.55
2016-12-31,"$2,379.1","$1,465.2",$913.9,-,$249.7,$0.1,"$1,987.1",$392,$-97.3,$294.7,$105.1,$189.6,-,$189.6,-,$189.5,$657.2,$392,343,344,$0.56,$0.56
