,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$4,594","$3,309","$1,285",$127,$810,$897,"$3,349","$1,245",$-69,"$1,176",$289,$887,-,$887,-,$884,"$1,340","$1,245",867,880,$1.02,$1.00
2020-09-30,"$5,002","$3,441","$1,561",$100,$681,$301,"$3,921","$1,081",$-72,"$1,009",$261,$748,-,$748,-,$741,"$1,163","$1,081",866,882,$0.86,$0.84
2020-06-30,"$3,972","$2,831","$1,141",$94,$637,$32,"$3,530",$442,$-67,$375,$106,$269,-,$269,-,$261,$520,$442,866,871,$0.30,$0.30
2020-03-31,"$3,888","$2,766","$1,122",$98,$692,$-17,"$3,573",$315,$-20,$295,$193,$102,-,$102,-,$96,$396,$315,866,866,$0.11,$0.11
2019-12-31,"$4,501","$3,228","$1,273",$99,$617,$78,"$3,944",$557,$34,$591,$137,$454,-,$454,-,$440,$641,$557,866,866,$0.50,$0.50
2019-09-30,"$4,822","$3,376","$1,446",$102,$702,$-13,"$4,193",$629,$50,$679,$175,$504,-,$504,-,$492,$713,$629,866,866,$0.57,$0.57
2019-06-30,"$4,962","$3,488","$1,474",$103,$680,$114,"$4,157",$805,$54,$859,$65,$794,-,$794,-,$784,$887,$805,866,866,$0.91,$0.91
2019-03-31,"$4,323","$3,097","$1,226",$97,$684,$55,"$3,823",$500,$43,$543,$140,$403,-,$403,-,$400,$585,$500,866,866,$0.46,$0.46
2018-12-31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017-12-31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
