,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,$727.3,$407.4,$319.9,-,$161.5,-,$609.6,$117.7,$-11.9,$105.8,$12.4,$93.4,-,$93.4,-,$93.3,$141.2,$117.7,92,93,$1.02,$1.01
2020-09-30,$728.4,$409.2,$319.2,-,$156.2,-,$568,$160.4,$-0.7,$159.7,$12.8,$146.9,-,$146.9,-,$146.9,$183.6,$160.4,92,93,$1.59,$1.58
2020-06-30,$589.5,$342.9,$246.6,-,$150.1,-,$493,$96.5,$-8.6,$87.9,$14.2,$73.7,-,$73.7,-,$73.7,$212.7,$96.5,92,93,$0.80,$0.80
2020-03-31,$674.7,$381.6,$293.1,-,$167.9,-,$645.8,$28.9,$-16.9,$12,$11.5,$0.5,-,$0.5,-,$0.4,$48.7,$28.9,93,93,$0.00,$0.00
2019-12-31,$719.5,$400.3,$319.2,-,$170,-,$576.2,$143.3,$-45.6,$97.7,$17,$80.7,-,$80.7,-,$80.7,$169.6,$143.3,94,94,$0.86,$0.86
2019-09-30,$748.3,$412.8,$335.5,-,$167.4,-,$580.2,$168.1,$-17.6,$150.5,$18.8,$131.7,-,$131.7,-,$131.6,$189.3,$168.1,93,94,$1.41,$1.40
2019-06-30,$731.2,$410.5,$320.7,-,$175,-,$585.5,$145.7,$-14.1,$131.6,$22.2,$109.4,-,$109.4,-,$109.3,$166.4,$145.7,94,95,$1.17,$1.16
2019-03-31,$655,$378.1,$276.9,-,$168.9,-,$547,$108,$-12.6,$95.4,$15.1,$80.3,-,$80.3,-,$80.2,$128.7,$108,95,95,$0.85,$0.84
2018-12-31,$702.4,$401.9,$300.5,-,$159.1,-,$561,$141.4,$-14.2,$127.2,$-5.7,$132.9,-,$132.9,-,$132.8,$161.8,$141.4,95,96,$1.40,$1.39
2018-09-30,$711.5,$402.1,$309.4,-,$167.1,-,$569.2,$142.3,$-12.1,$130.2,$14.1,$116.1,-,$116.1,-,$116,$162.6,$142.3,95,96,$1.22,$1.21
2018-06-30,$704.7,$399.1,$305.6,-,$162.2,-,$561.3,$143.4,$-11.8,$131.6,$17.6,$114,-,$114,-,$113.9,$166.4,$143.4,95,96,$1.20,$1.19
2018-03-31,$613.1,$355.3,$257.8,-,$159.1,-,$514.4,$98.7,$-12.5,$86.2,$13.8,$72.4,-,$72.4,-,$72.2,$121.2,$98.7,95,96,$0.76,$0.75
2017-12-31,$623,$347,$276,-,$145.1,-,$492.1,$130.9,$-52.7,$78.2,$66.1,$12.1,-,$12.1,-,$9.6,$147.9,$130.9,95,96,$0.09,$0.10
2017-09-30,$609.4,$335,$274.4,-,$147.3,-,$482.3,$127.1,$-15.1,$112,$21.9,$90.1,-,$90.1,-,$89.8,$144.3,$127.1,95,96,$0.95,$0.94
2017-06-30,$627,$345.7,$281.3,-,$146.3,-,$492,$135,$-11.8,$123.2,$17.4,$105.8,-,$105.8,-,$105.5,$151.2,$135,95,96,$1.11,$1.10
2017-03-31,$548.8,$307.6,$241.2,-,$141.7,-,$449.3,$99.5,$-17.2,$82.3,$13.6,$68.7,-,$68.7,-,$68.4,$116,$99.5,95,96,$0.72,$0.71
2016-12-31,$569.7,$327.2,$242.5,-,$136.5,-,$463.7,$106,$-23.5,$82.5,$7.5,$75,-,$75,-,$74.8,$122.2,$106,96,97,$0.78,$0.76
2016-09-30,$581.1,$317.6,$263.5,-,$142,-,$459.6,$121.5,$-100.4,$21.1,$19.1,$2,-,$2,-,$1.6,$138.7,$121.5,96,97,$0.02,$0.02
2016-06-30,$584.9,$317.5,$267.4,-,$143.1,-,$460.6,$124.3,$-7.9,$116.4,$21,$95.4,-,$95.4,-,$95,$141.4,$124.3,96,97,$0.99,$0.98
2016-03-31,$502.3,$286,$216.3,-,$133.8,-,$419.8,$82.5,$-7.5,$75,$16.2,$58.8,-,$58.8,-,$57.7,$98.9,$82.5,96,97,$0.60,$0.60
2015-12-31,$545.4,$325.2,$220.2,-,$138.7,-,$463.9,$81.5,$-5.7,$75.8,$3.8,$72,-,$72,-,$71.9,$97.2,$81.5,96,97,$0.74,$0.74
2015-09-30,$544.5,$304.5,$240,-,$129.6,-,$434.1,$110.4,$-117.2,$-6.8,$19.4,$-26.2,-,$-26.2,$-0.2,$-27.3,$123.1,$110.4,96,96,$-0.28,$-0.28
2015-06-30,$519.5,$297.7,$221.8,-,$126.1,-,$423.8,$95.7,$-11.7,$84,$19,$65,-,$65,-,$63.9,$108.4,$95.7,96,97,$0.67,$0.66
2015-03-31,$458.7,$271.6,$187.1,-,$116.1,-,$387.7,$71,$-14.7,$56.3,$12.4,$43.9,-,$43.9,$-0.2,$45.4,$83.1,$71,96,97,$0.47,$0.47
2014-12-31,$573.5,$374.6,$198.9,-,$135.8,-,$510.4,$63.1,$-23.2,$39.9,$17.4,$22.5,-,$22.5,$-0.3,$35.4,$75.4,$63.1,96,97,$0.37,$0.36
2014-09-30,$546.7,$310.1,$236.6,-,$130.5,-,$440.6,$106.1,$-10.7,$95.4,$27.3,$68.1,-,$68.1,$-2,$60.8,$118.2,$106.1,96,97,$0.63,$0.63
2014-06-30,$531.5,$305.5,$226,-,$136.7,-,$442.2,$89.3,$-11.5,$77.8,$23.1,$54.7,-,$54.7,$-8,$43.2,$101.5,$89.3,96,97,$0.45,$0.44
2014-03-31,$466.6,$274.4,$192.2,-,$124.4,-,$398.8,$67.8,$-13,$54.8,$16.4,$38.4,-,$38.4,$-0.8,$35.8,$80,$67.8,96,97,$0.37,$0.37
2013-12-31,$550.6,$320.1,$230.5,-,$125.1,-,$445.2,$105.4,$-9.1,$84.3,$72.8,$11.5,-,$10.1,$-0.5,$9.6,$117.3,$105.4,96,96,$0.10,$0.10
2013-09-30,$529,$290.6,$238.4,-,$122.2,-,$550.4,$-21.4,$-0.7,$-22.1,$45.5,$-67.6,-,$-67.6,$-0.4,$-78.1,$127.5,$-21.4,96,96,$-0.81,$-0.81
2013-06-30,$528.7,$310.2,$218.5,-,$118.5,-,$428.7,$100,$0.3,$100.3,$37,$63.3,-,$63.3,$-0.8,$60.3,$111.2,$100,96,96,$0.63,$0.63
2013-03-31,$473.3,$287.2,$186.1,-,$117.3,-,$404.5,$68.8,$-7.9,$60.9,$19.7,$41.2,-,$41.2,$-0.2,$39.4,$80.5,$68.8,96,96,$0.41,$0.41
2012-12-31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2012-09-30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2011-12-31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2010-12-31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
