,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$1,703.6","$1,097.5",$606.1,-,-,$-270.8,"$1,542.2",$161.4,$-27.7,$133.7,$-19.4,$153.1,-,$153.1,-,$142.2,$294.9,$161.4,191,195,$0.73,$0.72
2020-09-30,"$1,849.1","$1,192.7",$656.4,-,-,$-244.8,"$1,571.4",$277.7,$-68.2,$209.5,$21.7,$187.8,-,$187.8,-,$176.6,$411.6,$277.7,192,196,$0.92,$0.90
2020-06-30,"$1,584",$976.8,$607.2,-,-,$-247.2,"$1,362.3",$221.7,$-50,$171.7,$9.9,$161.8,-,$161.8,-,$153.7,$344.3,$221.7,191,194,$0.81,$0.79
2020-03-31,"$1,866.9","$1,081.6",$785.3,-,-,$-295.4,"$1,460.4",$406.5,$-50.5,$356,$0.6,$355.4,-,$355.4,-,$346.3,$578.9,$406.5,189,193,$1.83,$1.79
2019-12-31,"$1,721.4","$1,138.3",$583.1,-,-,$-318.1,"$1,594.999",$126.4,$-42.4,$84,$-21.6,$105.6,-,$105.6,-,$98.5,$256,$126.401,186,190,$0.52,$0.51
2019-09-30,"$1,825.2","$1,236.1",$589.1,-,-,$-302.7,"$1,658.1",$167.1,$-52.3,$114.8,$-22.3,$137.1,-,$137.1,-,$126.1,$286.4,$167.1,186,191,$0.68,$0.66
2019-06-30,"$1,657.8","$1,098.3",$559.5,-,-,$-290.7,"$1,507.4",$150.4,$-44.9,$105.5,$-15.9,$121.4,-,$121.4,-,$110.1,$265.4,$150.4,186,190,$0.59,$0.58
2019-03-31,"$1,990.6","$1,219.6",$771,-,-,$-295.6,"$1,628.6",$362,$-40.2,$321.8,$-29.9,$351.7,-,$351.7,-,$334.1,$472.5,$362,185,188,$1.81,$1.77
2018-12-31,"$1,657.4","$1,194.3",$463.1,-,-,$-271.2,"$1,577.7",$79.7,$-36.5,$43.2,$-84.6,$127.8,-,$127.8,-,$117.3,$189.5,$79.7,183,186,$0.63,$0.62
2018-09-30,"$1,778.5","$1,274.5",$504,-,-,$-265,"$1,651.5",$127,$-36.7,$90.3,$-48.1,$138.4,-,$138.4,-,$127.6,$233.2,$127,183,187,$0.70,$0.68
