,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$10,550","$4,994","$5,556",$376,"$2,077",-,"$7,479","$3,071",$-179,"$2,892",$394,"$2,498",-,"$2,498",-,"$2,498","$3,673","$3,071",396,399,$6.30,$6.25
2020-09-30,"$8,521","$4,190","$4,331",$296,"$1,592",-,"$6,095","$2,426",$-174,"$2,252",$319,"$1,933",-,"$1,933",-,"$1,933","$3,001","$2,426",396,399,$4.88,$4.84
2020-06-30,"$6,917","$3,540","$3,377",$264,"$1,710",-,"$5,526","$1,391",$-138,"$1,253",$97,"$1,156",-,"$1,156",-,"$1,156","$1,965","$1,391",395,398,$2.92,$2.90
2020-03-31,"$6,230","$3,490","$2,740",$245,"$1,551",-,"$5,324",$906,$-78,$828,$40,$788,-,$788,-,$788,"$1,480",$906,397,400,$1.99,$1.97
2019-12-31,"$6,829","$3,794","$3,035",$262,"$1,512",-,"$5,597","$1,232",$-194,"$1,038",$36,"$1,002",-,"$1,002",-,"$1,002","$1,808","$1,232",400,403,$2.51,$2.50
2019-09-30,"$6,272","$3,509","$2,763",$247,"$1,539",-,"$5,326",$946,$-124,$822,$62,$760,-,$760,-,$760,"$1,521",$946,401,404,$1.89,$1.88
2019-06-30,"$6,316","$3,493","$2,823",$246,"$1,565",-,"$4,820","$1,496",$-103,"$1,393",$274,"$1,119",-,"$1,119",-,"$1,119","$2,067","$1,496",400,403,$2.80,$2.77
2019-03-31,"$6,125","$3,418","$2,707",$248,"$1,528",-,"$5,205",$920,$-103,$817,$2,$815,-,$815,-,$815,"$1,475",$920,400,403,$2.04,$2.02
2018-12-31,"$6,507","$3,583","$2,924",$251,"$1,510",-,"$5,359","$1,148",$-136,"$1,012",$114,$898,-,$898,-,$898,"$1,706","$1,148",402,406,$2.24,$2.21
2018-09-30,"$5,920","$3,305","$2,615",$240,"$1,490",-,"$5,008",$912,$-102,$810,$101,$709,-,$709,-,$709,"$1,475",$912,402,406,$1.76,$1.75
2018-06-30,"$6,078","$3,340","$2,738",$242,"$1,542",-,"$5,141",$937,$-131,$806,$54,$752,-,$752,-,$752,"$1,508",$937,403,406,$1.87,$1.85
2018-03-31,"$5,853","$3,273","$2,580",$234,"$1,515",-,"$5,067",$786,$-152,$634,$55,$579,-,$579,-,$579,"$1,361",$786,402,406,$1.44,$1.43
2017-12-31,"$6,047","$3,376","$2,671",$233,"$1,479",-,"$5,090",$957,$-137,$820,$290,$530,-,$530,$-2,$528,"$1,531",$957,395,398,$1.31,$1.29
2017-09-30,"$5,116","$2,816","$2,300",$217,"$1,400",-,"$4,482",$634,$-154,$480,$-54,$534,-,$534,-,$534,"$1,151",$634,396,400,$1.35,$1.34
2017-06-30,"$4,990","$2,706","$2,284",$222,"$1,291",-,"$4,241",$749,$-123,$626,$13,$613,-,$613,$-1,$612,"$1,226",$749,390,393,$1.57,$1.56
2017-03-31,"$4,765","$2,572","$2,193",$215,"$1,334",-,"$4,145",$620,$-117,$503,$-48,$551,-,$551,-,$551,"$1,085",$620,391,394,$1.41,$1.40
2016-12-31,"$4,953.1","$2,671.4","$2,281.7",$211.8,"$1,260.4",-,"$4,191.701",$761.399,$-109.4,$652,$19.6,$632.4,-,$632.4,$-2.7,$629.7,"$1,235.199",$761.399,395,397,$1.59,$1.59
