,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-11-30,"$1,107.2",$400.3,$706.9,-,$295,$-25.1,$932.9,$174.3,$-58.7,$115.6,$-35.6,$151.2,-,$150.9,-,$151.1,$323.6,$174.3,397,402,$0.37,$0.38
2020-08-31,"$1,073.2",$385.6,$687.6,-,$258.7,$-8,$812,$261.2,$-57.5,$203.7,$39.9,$163.8,-,$163.7,-,$162.9,$408.8,$261.2,398,401,$0.41,$0.41
2020-05-31,"$1,026.6",$388.3,$638.3,-,$258.1,$-5.4,$882.5,$144.1,$-68.7,$75.4,$4.7,$70.7,-,$70.8,-,$71.7,$293.5,$144.1,397,400,$0.18,$0.18
2020-02-29,"$1,080.8",$415.8,$665,-,$316.2,$371.9,$509.9,$570.9,$-82.3,$488.6,$4.3,$484.3,-,$484,-,$485,$716.2,$570.9,396,404,$1.23,$1.20
2019-11-30,"$1,120.4",$409.5,$710.9,-,$308.9,$-6.6,$873.4,$247,$-65.6,$181.4,$-21.3,$202.7,-,$202.3,-,$203.1,$389.1,$247,400,409,$0.51,$0.49
2019-08-31,"$1,112.3",$419.7,$692.6,-,$295.4,$91.4,$769.5,$342.8,$-62.8,$280,$240.6,$39.4,-,$39.2,-,$40.1,$487.5,$342.8,401,411,$0.10,$0.10
2019-05-31,"$1,135.5",$428,$707.5,-,$293.3,$-29.8,$896.8,$238.7,$-65.4,$173.3,$24.2,$149.1,-,$148.9,-,$149.8,$382.7,$238.7,401,409,$0.37,$0.37
2019-02-28,"$1,046.4",$399.8,$646.6,-,$300.3,$-20.8,$871.4,$175,$-66.8,$108.2,$-0.9,$109.1,-,$109,-,$109.7,$317.3,$175,398,408,$0.28,$0.27
2018-11-30,"$1,067.8",$409.1,$658.7,-,$315.6,$-36.1,$907.6,$160.2,$-67.8,$92.4,$11.3,$81.1,-,$80.8,-,$81.8,$305.7,$160.2,394,407,$0.22,$0.20
2018-08-31,"$1,001",$375.3,$625.7,-,$287.7,$-43.2,$840.7,$160.3,$-48.7,$111.6,$7.9,$103.7,-,$103.5,-,$104.5,$294.4,$160.3,393,405,$0.26,$0.26
2018-05-31,"$1,008.3",$368.4,$639.9,-,$299.2,$-28.8,$827.4,$180.9,$-54.7,$126.2,$12,$114.2,-,$114.2,-,$114.7,$311.9,$180.9,392,404,$0.29,$0.28
2018-02-28,$932.1,$342.9,$589.2,-,$290.3,$-28.4,$792.2,$139.9,$-45.8,$94.1,$-146.6,$240.7,-,$240.7,-,$241.3,$270.5,$139.9,398,412,$0.61,$0.59
2017-11-30,$944.7,$342.1,$602.6,-,$285,$-42.6,$798.6,$146.1,$-49.6,$96.5,$-8.6,$105.1,-,$105.1,-,$105.7,$274.2,$146.1,400,416,$0.26,$0.25
2017-08-31,$904.7,$341.6,$563.1,-,$268.8,$-21.1,$752.2,$152.5,$-41,$111.5,$-36.7,$148.2,-,$147.1,-,$145.9,$273.3,$152.5,398,414,$0.37,$0.35
2017-05-31,$906.1,$337.7,$568.4,-,$274.2,$-35.1,$769.3,$136.8,$-37.1,$99.7,$-1,$100.7,-,$98.8,-,$99.3,$259.6,$136.8,400,416,$0.25,$0.24
2017-02-28,$844.2,$327,$517.2,-,$268,$-32.9,$748.5,$95.7,$-31.3,$64.4,$-3.6,$68,-,$66,-,$66,$216.5,$95.7,406,422,$0.16,$0.16
2016-11-30,"$1,173.9",$397.3,$776.6,-,$246,$-53.3,$761.4,$412.5,$-43,$108.2,$-2.9,$111.1,-,$107.8,$1.2,$114.4,$531.7,$112.4,309,316,$0.25,$0.25
