,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$1,732.901",-,"$1,732.901",-,$939.5,$-37.5,$977,$755.9,$390.1,"$1,146",$216.4,$929.6,-,$929.6,-,$827.5,$801.5,$755.9,229,231,$3.32,$3.29
2020-09-30,"$1,595.8",-,"$1,595.8",-,$830.1,$-36.8,$866.9,$728.9,$191.6,$920.5,$221.9,$698.6,-,$698.6,-,$625.3,$778.6,$728.9,227,229,$2.75,$2.73
2020-06-30,"$1,415.4",-,"$1,415.4",-,$822.1,$-39.6,$861.7,$553.7,$415.1,$968.8,$240.3,$728.5,-,$728.5,-,$586.2,$601.9,$553.7,227,230,$2.58,$2.55
2020-03-31,"$1,462.6",-,"$1,462.6",-,$713.8,$-41.6,$755.4,$707.2,$-500.3,$206.9,$40.3,$166.6,-,$166.6,-,$333.7,$753.3,$707.2,234,237,$1.43,$1.41
2019-12-31,"$1,468.7",-,"$1,468.7",-,$850.8,$-37.6,$888.4,$580.301,$170,$750.3,$156.4,$593.9,-,$593.9,-,$586,$639.401,$580.3,235,239,$2.27,$2.23
2019-09-30,"$1,426.7",-,"$1,426.7",-,$729.6,$-38,$767.6,$659.1,$43,$702.1,$157,$545.1,-,$545.1,-,$532,$704.8,$659.1,235,238,$2.26,$2.23
2019-06-30,"$1,395.2",-,"$1,395.2",-,$746.7,$-33.4,$780.1,$615.1,$124.5,$739.6,$183.7,$555.9,-,$555.9,-,$513.7,$659.2,$615.1,236,239,$2.18,$2.15
2019-03-31,"$1,327.3",-,"$1,327.3",-,$750.6,$-44.2,$794.8,$532.5,$202.8,$735.3,$181.3,$554,-,$554,-,$499.6,$574.4,$532.5,237,240,$2.11,$2.09
2018-12-31,"$1,305",-,"$1,305",-,$737.9,$-24.8,$762.7,$542.3,$-151.9,$390.4,$118.4,$272,-,$272,-,$386.7,$586.9,$542.3,242,247,$1.45,$1.43
2018-09-30,"$1,394.6",-,"$1,394.6",-,$716.1,$-37.9,$754,$640.6,$124.9,$765.5,$183.9,$581.6,-,$581.6,-,$569.3,$680.8,$640.6,243,248,$2.34,$2.30
2018-06-30,"$1,345",-,"$1,345",-,$713.2,$-37.1,$750.3,$594.7,$34.1,$628.8,$169.2,$459.6,-,$459.6,-,$438.4,$632.5,$594.7,242,247,$1.81,$1.77
2018-03-31,"$1,328",-,"$1,328",-,$702.1,$-42.1,$744.2,$583.8,$16.1,$599.9,$144.4,$455.5,-,$455.5,-,$443.1,$620.7,$583.8,244,250,$1.81,$1.77
2017-12-31,"$1,297.6",-,"$1,297.6",-,$731.5,$-35.1,$766.6,$531,$102,$633,$246.4,$386.6,-,$386.6,-,$330.5,$567.7,$531,241,245,$1.40,$1.37
2017-09-30,"$1,238.7",-,"$1,238.7",-,$652.3,$-37.9,$690.2,$548.5,$67.3,$615.8,$211.6,$404.2,-,$404.2,-,$382.1,$583.5,$548.5,240,244,$1.59,$1.56
2017-06-30,"$1,186",-,"$1,186",-,$644,$-34.4,$678.4,$507.6,$112,$619.6,$229.6,$390,-,$390,-,$365.4,$543.9,$507.6,240,243,$1.52,$1.50
2017-03-31,"$1,132.6",-,"$1,132.6",-,$622.3,$11.4,$610.9,$521.7,$115,$636.7,$236.3,$400.4,-,$400.4,-,$385.9,$557.3,$521.7,242,246,$1.56,$1.54
2016-12-31,"$1,153.1",-,"$1,153.1",-,$946.7,$256.9,$589.8,$563.3,$12.2,$575.5,$208.7,$366.8,-,$366.8,-,$365.6,$596.7,$563.3,246,250,$1.53,$1.50
2016-09-30,"$1,092.9",-,"$1,092.9",-,$482.9,$-100.3,$617.2,$475.7,$88.3,$564,$201.3,$362.7,-,$362.7,-,$320.5,$509.7,$475.7,246,250,$1.30,$1.28
2016-06-30,"$1,044.7",-,"$1,044.7",-,$462.3,$-265.1,$761.2,$283.5,$41.5,$325,$113.8,$211.2,-,$211.2,-,$199.3,$317.3,$283.5,247,253,$0.81,$0.79
2016-03-31,$994.1,-,$994.1,-,$453.6,$-97.4,$583.2,$410.9,$85.1,$496,$182.7,$313.3,-,$313.3,-,$304.1,$443.1,$410.9,247,252,$1.21,$1.18
2015-12-31,"$1,052.2",-,"$1,052.2",-,$461.8,$-103.5,$597.2,$455,$43.4,$498.4,$195.2,$303.2,-,$303.2,-,$303.7,$486.9,$455,255,261,$1.22,$1.20
2015-09-30,"$1,049",-,"$1,049",-,$471,$-86.6,$590.7,$458.3,$0.3,$458.6,$181.5,$277.1,-,$277.1,-,$273,$491.4,$458.3,253,259,$1.08,$1.06
2015-06-30,"$1,072.4",-,"$1,072.4",-,$453.6,$-78.8,$564.6,$507.8,$33,$540.8,$207.6,$333.2,-,$333.2,-,$329.1,$540,$507.8,258,265,$1.28,$1.24
2015-03-31,"$1,027",-,"$1,027",-,$447.6,$-72.5,$549.2,$477.8,$26.8,$504.6,$195.1,$309.5,-,$309.5,-,$301.1,$506.9,$477.8,259,266,$1.16,$1.13
2014-12-31,"$1,022.4",-,"$1,022.4",-,$437.7,$-76.4,$542.4,$480,$38.8,$518.8,$202.9,$315.9,-,$315.9,-,$312.1,$508.3,$480,260,267,$1.21,$1.18
2014-09-30,"$1,020.8",-,"$1,020.8",-,$432.4,$-71.4,$532.1,$488.7,$5.2,$493.9,$190.3,$303.6,-,$303.6,-,$299.8,$517,$488.7,260,267,$1.15,$1.12
2014-06-30,$984.3,-,$984.3,-,$412.4,$-70.8,$511.2,$473.1,$26.1,$499.2,$193.4,$305.8,-,$305.8,-,$302.4,$501.1,$473.1,261,269,$1.16,$1.13
2014-03-31,$954.6,-,$954.6,-,$410.6,$-67.8,$505.5,$449.1,$42.1,$491.2,$186.9,$304.3,-,$304.3,-,$301.1,$476.2,$449.1,260,269,$1.16,$1.12
