,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$1,327","$1,393",$-66,-,$235,-,"$1,628",$-301,$-25,$-326,$22,$-348,-,$-348,-,$-347,-,$-301,385,385,$-0.90,$-0.90
2020-09-30,"$1,384","$1,245",$139,-,$213,-,"$1,458",$-74,$-40,$-114,$-61,$-53,-,$-53,-,$-55,$9,$-74,385,385,$-0.14,$-0.14
2020-06-30,"$1,496","$1,359",$137,-,$237,-,"$1,596",$-100,$-34,$-134,$-47,$-87,-,$-87,-,$-93,$-18,$-100,385,385,$-0.24,$-0.24
2020-03-31,"$1,883","$1,659",$224,-,$283,$-513,"$3,833","$-1,950",$-255,"$-2,205",$-156,"$-2,049",-,"$-2,049",-,"$-2,047",$-467,"$-1,950",383,383,$-5.34,$-5.34
2019-12-31,"$2,281","$1,905",$376,-,$289,$-10,"$2,630",$-349,$-82,$-431,$-46,$-385,-,$-385,-,$-385,$177,$-349,382,382,$-1.01,$-1.01
2019-09-30,"$2,126","$1,975",$151,-,$293,$-12,"$2,280",$-154,$-35,$-189,$60,$-249,-,$-249,-,$-244,$-52,$-154,382,382,$-0.64,$-0.64
2019-06-30,"$2,132","$2,070",$62,-,$417,"$-2,187","$7,860","$-5,728",$-29,"$-5,757",$-373,"$-5,384",-,"$-5,384",-,"$-5,389","$-2,388","$-5,728",382,382,$-14.11,$-14.11
2019-03-31,"$1,940","$1,684",$256,-,$304,-,"$1,988",$-48,$-37,$-85,$-10,$-75,-,$-75,-,$-77,$129,$-48,380,380,$-0.20,$-0.20
2018-12-31,"$2,398","$1,989",$409,-,$322,-,"$2,311",$87,$-46,$41,$26,$15,-,$15,-,$12,$258,$87,378,378,$0.04,$0.04
2018-09-30,"$2,154","$1,761",$393,-,$320,-,"$2,081",$73,$-40,$33,$29,$4,-,$4,-,$1,$245,$73,379,383,-,-
2018-06-30,"$2,106","$1,751",$355,-,$303,-,"$2,054",$52,$-22,$30,$5,$25,-,$25,-,$24,$226,$52,378,381,$0.06,$0.06
2018-03-31,"$1,795","$1,508",$287,-,$288,-,"$1,796",$-1,$-62,$-63,$3,$-66,-,$-66,-,$-68,$172,$-1,377,377,$-0.18,$-0.18
2017-12-31,"$1,969","$1,802",$167,-,$278,-,"$2,080",$-111,$-17,$-128,$-113,$-15,-,$-15,-,$-14,$64,$-111,377,377,$-0.04,$-0.04
2017-09-30,"$1,835","$1,550",$285,-,$292,-,"$1,842",$-7,$-33,$-40,$-13,$-27,-,$-27,-,$-26,$167,$-7,377,377,$-0.07,$-0.07
2017-06-30,"$1,759","$1,528",$231,-,$293,-,"$1,821",$-62,$-29,$-91,$-17,$-74,-,$-74,-,$-75,$112,$-62,377,377,$-0.20,$-0.20
2017-03-31,"$1,741","$1,532",$209,-,$306,-,"$1,838",$-97,$-36,$-133,$-13,$-120,-,$-120,-,$-122,$78,$-97,376,376,$-0.32,$-0.32
2016-12-31,"$1,692","$2,151",$-459,-,$307,-,"$2,458",$-766,$-39,$-805,$-88,$-717,-,$-717,-,$-714,$-592,$-766,376,376,$-1.89,$-1.89
2016-09-30,"$1,646","$1,567",$79,-,$293,-,"$2,832","$-1,186",$-58,"$-1,244",$120,"$-1,364",-,"$-1,364",-,"$-1,362",$-38,"$-1,186",376,376,$-3.62,$-3.62
2016-06-30,"$1,724","$1,689",$35,-,$305,-,"$1,994",$-270,$-68,$-338,$-121,$-217,-,$-217,-,$-217,$-92,$-270,375,375,$-0.58,$-0.58
2016-03-31,"$2,189","$1,945",$244,-,$433,-,"$2,378",$-189,$-47,$-236,$-118,$-118,-,$-118,-,$-119,$-14,$-189,375,375,$-0.32,$-0.32
2015-12-31,"$2,722","$2,202",$520,-,$379,"$-1,773","$4,354","$-1,632",$-42,"$-1,674",$-152,"$-1,522",-,"$-1,522",-,"$-1,523",$185,"$-1,632",375,375,$-4.06,$-4.06
2015-09-30,"$3,306","$2,634",$672,-,$383,-,"$3,072",$234,$-42,$192,$36,$156,-,$156,-,$155,$473,$234,380,381,$0.41,$0.41
2015-06-30,"$3,909","$3,054",$855,-,$417,-,"$3,471",$438,$-47,$391,$105,$286,-,$286,-,$289,$628,$438,387,388,$0.75,$0.74
2015-03-31,"$4,820","$3,643","$1,177",-,$607,-,"$4,250",$570,$-68,$502,$189,$313,-,$313,-,$310,$760,$570,407,409,$0.76,$0.76
