,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$1,565.3",$918.8,$646.5,-,$374.6,$451.4,$864.6,$700.7,-,$700.7,$110.3,$590.4,-,$590.4,-,$593.3,$767.3,$723.3,116,117,$5.11,$5.06
2020-09-30,"$1,570",$930.7,$639.3,-,$354.4,$40.9,"$1,270.4",$299.599,-,$299.6,$35.9,$263.7,-,$263.7,-,$262.7,$370.799,$325.8,116,117,$2.27,$2.25
2020-06-30,"$1,394",$839.8,$554.2,-,$370.2,$175.9,"$1,059.5",$334.5,-,$334.5,$20.3,$314.2,-,$314.2,-,$317.8,$403.4,$359.9,116,116,$2.74,$2.73
2020-03-31,"$1,681.3",$982.5,$698.8,-,$352,$-153.9,"$1,513.9",$167.4,-,$167.4,$37.5,$129.9,-,$129.9,-,$132.2,$235.2,$192.9,116,117,$1.14,$1.13
2019-12-31,"$1,684.5",$981.6,$702.9,-,$403.2,$61.3,"$1,349.9",$334.6,-,$334.6,$19.2,$315.4,-,$315.4,-,$310.7,$402.9,$361,116,117,$2.68,$2.66
2019-09-30,"$1,730.2","$1,007.3",$722.9,-,$405.1,$-234.4,"$1,673.8",$56.4,-,$56.4,$48.3,$8.1,-,$8.1,-,$8.1,$123.4,$83.4,118,119,$0.08,$0.09
2019-06-30,"$1,665.1",$934.8,$730.3,-,$361.7,$-20.4,"$1,343.7",$321.4,-,$321.4,$60,$261.4,-,$261.4,-,$261.4,$385.1,$348.2,118,119,$2.22,$2.20
2019-03-31,"$1,657.2",$949,$708.2,-,$385,$102.9,"$1,254.8",$402.4,-,$402.4,$56.4,$346,-,$346,-,$346,$465.5,$426.1,119,120,$2.91,$2.88
2018-12-31,"$1,642.3",$903.6,$738.7,-,$386.7,$-210.5,"$1,521.5",$120.8,-,$120.8,$40.5,$80.3,-,$80.3,-,$80.3,$177.4,$141.5,120,122,$0.67,$0.66
2018-09-30,"$1,729.5",$993.4,$736.1,-,$415.1,$179.9,"$1,247.8",$481.7,-,$481.7,$135.8,$345.9,-,$345.9,-,$345.7,$540.6,$500.9,125,127,$2.72,$2.70
2018-06-30,"$1,698.7",$954,$744.7,-,$399.6,$-76.9,"$1,447",$251.7,-,$251.7,$53.1,$198.6,-,$198.6,-,$198.6,$310.3,$268.2,124,126,$1.60,$1.58
