,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share
2020-12-31,4.4229,0.2438,0.4375,66.415,19.5435,19.5435,-,17.3787,17.2311,0.0963,-,1.2374,72.7338,2.7869,3.3657,1.6602,2.1076,10.0139,0.4385,0.051
2020-09-30,4.4388,0.2462,0.4429,61.3998,5.9928,5.9928,-,3.1705,3.0611,0.0715,-,1.2524,71.8617,0.3669,0.4434,0.219,0.2765,9.8334,0.2519,-0.0971
2020-06-30,10.1001,0.3092,0.4485,57.8544,-40.0812,-40.0812,-,-42.3017,-201.6284,0.0545,-,1.1376,79.1146,-17.9942,-21.8406,-10.9822,-12.4308,9.6885,0.2537,0.0484
2020-03-31,11.9258,0.2787,0.3879,64.8311,-0.9216,-0.9216,-,-1.9235,-1.0396,0.0596,-,1.2304,73.1442,-0.0955,-0.1125,-0.062,-0.0689,11.2175,0.3161,0.161
2019-12-31,9.1535,0.2237,0.2909,68.828,15.177,15.177,-,15.6942,11.7908,0.0793,-,1.1849,75.959,1.3645,1.6067,0.935,1.0592,11.1649,0.3611,0.1823
2019-09-30,8.6864,0.176,0.2177,65.8794,5.3592,5.3592,-,5.7985,4.4338,0.071,-,1.2039,74.7547,0.434,0.5126,0.3148,0.3576,10.8488,0.4183,0.2065
2019-06-30,4.3333,0.1759,0.3295,66.9632,8.9954,8.9954,-,10.4327,133.0622,0.0672,-,1.1687,77.006,13.4162,15.8866,8.941,11.0569,10.8039,0.4276,0.2569
2019-03-31,4.4742,0.1994,0.3857,66.4488,11.9023,11.9023,-,12.2639,24.2479,0.0706,-,1.1501,78.2572,2.6916,3.2785,1.712,2.1548,9.2313,0.4522,0.348
2018-12-31,4.6897,0.205,0.3998,70.4738,22.7662,22.7662,-,22.7255,28.0912,0.0894,-,1.1523,78.1032,3.7514,4.6139,2.5122,2.9822,8.9049,0.4352,0.3437
2018-09-30,4.61,0.2131,0.4197,67.8617,12.118,12.118,-,11.5099,104.0981,0.0778,-,1.2189,73.8347,12.2305,15.2356,8.0973,9.6241,8.4857,0.5688,0.42
2018-06-30,11.0032,0.3194,0.484,67.6043,11.2061,11.2061,-,9.27,14.0903,0.0802,-,1.1555,77.8913,1.7971,2.3323,1.1298,1.2232,7.3596,0.4129,0.1632
2018-03-31,10.2321,0.2484,0.3471,66.4863,11.2691,11.2691,-,9.6082,9.1743,0.0882,-,1.0867,82.8215,1.1707,1.5346,0.809,0.8799,6.9284,0.3169,0.1976
2017-12-31,9.1241,0.2529,0.3554,70.2036,15.0498,15.0498,-,12.7882,12.45,0.0987,-,1.1013,81.7214,1.8045,2.3914,1.2287,1.3481,6.7575,0.2748,0.2194
2017-09-30,10.3957,0.2593,0.367,64.3819,1.2345,1.2345,-,-2.9732,-3.5776,0.0833,-,1.1565,77.8228,-0.4368,-0.5881,-0.2981,-0.3235,6.5094,0.3211,0.2747
2017-06-30,9.7863,0.2605,0.3692,62.8986,-6.6844,-6.6844,-,-19.7045,-20.2992,0.0824,-,1.095,82.1911,-2.4633,-3.3498,-1.6729,-1.8216,6.421,0.2567,0.1975
2017-03-31,9.6021,0.2588,0.3664,59.8106,-7.3466,-7.3466,-,-10.6457,-11.2283,0.0795,-,1.094,82.2685,-1.3125,-1.7961,-0.8931,-0.9727,6.4274,0.2818,0.275
2016-12-31,7.9658,0.2586,0.3663,57.3749,-20.0259,-20.0259,-,-22.622,-23.2923,0.1044,-,1.1023,81.6481,-3.6277,-5.0253,-2.4315,-2.6898,6.3818,0.2825,0.2131
2016-09-30,9.5164,0.2535,0.3573,63.4443,-12.6781,-12.6781,-,-15.6363,-16.7016,0.0913,-,1.0438,86.2263,-2.2222,-3.0865,-1.5256,-1.6588,6.4862,0.264,0.1626
2016-06-30,9.7457,0.2526,0.3557,66.2824,-14.3492,-14.3492,-,-17.3726,-17.8114,0.091,-,1.0811,83.2455,-2.3529,-3.3063,-1.6204,-1.7587,6.4517,0.3049,0.2498
2016-03-31,10.3814,0.2536,0.3579,66.6278,-9.9435,-9.9435,-,-13.0699,-13.411,0.0918,-,1.0307,87.3174,-1.7807,-2.471,-1.2311,-1.3292,6.3946,0.2354,0.1498
2015-12-31,8.659,0.2575,0.367,69.3214,-9.4556,-9.4556,-,-12.2216,-12.7008,0.1103,-,1.1124,80.9073,-2.0658,-2.9068,-1.4007,-1.5339,6.2928,0.1551,0.0286
2015-09-30,9.9668,0.2609,0.3748,64.831,-18.4874,-18.4874,-,-22.579,-23.1345,0.0905,-,1.0605,84.8696,-3.0811,-4.3842,-2.094,-2.2773,6.2725,0.1454,-0.0079
2015-06-30,10.0518,0.2615,0.3774,66.6344,-26.0765,-26.0765,-,-31.0791,-27.203,0.0806,-,1.0572,85.131,-3.2299,-4.5974,-2.1935,-2.3853,6.2742,0.1339,-0.0049
2015-03-31,10.6369,0.2885,0.4342,67.0883,-33.6322,-33.6322,-,-37.1176,-37.2626,0.0772,-,1.0492,85.776,-4.4057,-5.6304,-2.8784,-3.1348,5.6452,0.1439,0.0382
