,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share
2020-09-30,-,0.3372,0.5088,-,12.0688,12.0688,-,10.1192,7.4359,0.0723,-,-,-,2.5228,2.5957,0.5401,1.6721,33.8892,2.9701,2.8619
2020-06-30,-,0.3335,0.5003,-,7.4287,7.4287,-,5.4467,3.6807,0.0709,-,-,-,1.2259,1.2625,0.2623,0.8171,32.852,2.2848,2.2061
2020-03-31,-,0.3221,0.4751,-,1.6716,1.6716,-,-0.3572,-0.244,0.0694,-,-,-,-0.0637,-0.0657,-0.0135,-0.0432,30.792,0.8018,0.5974
2019-12-31,-,0.3003,0.4292,-,9.122,9.122,-,7.427,6.0375,0.0741,-,-,-,1.9579,2.0138,0.4493,1.3699,33.3585,1.7889,1.6422
2019-09-30,-,0.2775,0.3841,-,12.2834,12.2834,-,10.3261,8.4045,0.075,-,-,-,2.7076,2.7851,0.6299,1.9563,33.208,2.0213,1.766
2019-06-30,-,0.316,0.4621,-,15.541,15.541,-,13.5286,10.7102,0.0764,-,-,-,3.6117,3.7186,0.8209,2.4703,32.8664,1.679,1.3047
2019-03-31,-,0.3241,0.4795,-,13.9472,13.9472,-,11.8449,9.3299,0.0757,-,-,-,3.1298,3.226,0.7098,2.1154,31.7051,0.4066,0.1149
2018-12-31,-,0.3373,0.5091,-,10.4128,10.4128,-,8.3337,6.7821,0.0784,-,-,-,2.4868,2.5679,0.5474,1.6479,29.9452,1.454,1.0578
2018-09-30,-,0.3299,0.4924,-,12.8526,12.8526,-,10.7964,8.3554,0.078,-,-,-,3.0013,3.0981,0.6616,2.0111,29.9111,1.1562,0.9462
2018-06-30,-,0.3306,0.4938,-,14.0743,14.0743,-,11.9965,9.4235,0.0776,-,-,-,3.3075,3.4195,0.7342,2.2141,29.9365,0.7242,0.2181
2018-03-31,-,0.3279,0.4879,-,13.1155,13.1155,-,11.1561,8.7982,0.0769,-,-,-,3.0511,3.1539,0.6815,2.0506,30.1245,-0.1042,-1.929
2017-12-31,-,0.3142,0.4581,-,12.3144,12.3143,-,10.4085,7.9893,0.0796,-,-,-,2.8668,2.9641,0.6431,1.9661,29.9067,0.9662,0.3592
2017-09-30,-,0.3126,0.4548,-,12.9439,12.9439,-,11.1312,7.9777,0.0835,-,-,-,2.9762,3.0736,0.669,2.0458,29.951,1.5324,1.3609
2017-06-30,-,0.3183,0.467,-,10.701,10.701,-,8.7098,5.8983,0.077,-,-,-,2.0573,2.1149,0.4567,1.4024,29.2785,0.774,0.0569
2017-03-31,-,0.3228,0.4766,-,11.8207,11.8207,-,9.8533,6.6,0.0794,-,-,-,2.3891,2.4571,0.5295,1.6179,28.7006,0.3917,0.0742
2016-12-31,-,0.3287,0.4897,-,13.6309,13.6309,-,11.7602,7.7505,0.0844,-,-,-,3.0243,3.1128,0.6577,2.0301,27.9504,0.6321,0.0915
2016-09-30,-,0.3341,0.5018,-,18.2529,18.2529,-,16.4188,10.9247,0.0865,-,-,-,4.4472,4.5708,0.9452,2.9612,27.1842,2.0444,1.4736
2016-06-30,-,0.3392,0.5134,-,10.4028,10.4028,-,8.5302,5.8713,0.0806,-,-,-,2.205,2.2761,0.473,1.457,26.8481,0.993,0.6331
2016-03-31,-,0.3208,0.4723,-,11.4486,11.4486,-,9.6655,6.613,0.0813,-,-,-,2.5114,2.5947,0.5409,1.7058,26.0364,0.7301,0.3866
