,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share
2020-12-31,1.718,0.5591,1.3154,14.674,7.4164,7.4164,-,16.9625,11.5449,0.1742,1.6024,1.4487,62.124,9.6424,168.3221,2.04,4.2514,17.4989,2.1808,2.6356
2020-09-30,1.7428,0.5636,1.3435,13.8077,-0.0412,-0.0412,-,0.4325,-0.2574,0.162,1.4924,1.3733,65.5354,-0.0077,-0.1572,-0.0017,-0.0034,17.4344,2.38,2.3707
2020-06-30,1.7369,0.5543,1.3432,8.9059,0.6344,0.6344,-,-2.1906,-2.6933,0.1409,1.3157,1.2141,74.131,-1.6569,-28.4031,-0.3661,-0.7385,17.6719,2.1568,1.7869
2020-03-31,1.631,0.5479,1.3511,15.7625,7.8403,7.8403,-,4.0532,2.4463,0.161,1.3014,1.2837,70.1116,1.9166,24.689,0.4251,0.8665,18.1726,1.6698,1.1456
2019-12-31,1.5746,0.5313,1.2059,14.5629,-20.2666,-20.2666,-,-21.521,-22.7656,0.1686,1.403,1.3506,66.6356,-16.39,-150.0975,-3.8167,-7.6823,19.0074,2.6298,1.8946
2019-09-30,1.6917,0.489,1.0068,12.8855,3.6603,3.6603,-,4.0598,3.0936,0.1658,1.4615,1.2221,73.6455,1.9293,7.9917,0.5344,0.9858,24.2564,2.3403,1.7166
2019-06-30,1.6059,0.4811,0.9728,14.4725,4.0585,4.0585,-,1.9521,0.681,0.1697,1.377,1.2853,70.0209,0.4865,1.9347,0.1387,0.2524,24.892,1.1682,0.5097
2019-03-31,-,-,-,16.656,4.2392,4.2392,-,2.7076,5.0688,-,-,-,-,-,-,-,-,-,1.8482,1.2232
2018-12-31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-3.3779,-1.3544
2018-09-30,-,-,-,17.2392,8.6908,8.6908,-,7.8677,8.018,-,-,-,-,-,-,-,-,-,0.9783,0.1593
2018-06-30,-,-,-,17.5854,8.781,8.781,-,8.2806,10.423,-,-,-,-,-,-,-,-,-,2.3996,1.1951
2017-12-31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016-12-31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
