,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2021-03-31,$506,$193,$27,$220,$-268,$-67,$161,$-26,$-146,$580,$-84,-,-,-,-,-,$7,$-77,$411,-,$411,$-96,$-96,$-159,$-5,$151,$650,$30,$-159
2020-12-31,$381,$187,$28,$215,$-299,$-145,$349,$34,$44,$640,$-142,-,$-107,-,-,-,$3,$-246,$-30,-,$-30,$-44,$-44,$-159,$-19,$-252,$153,$19,$-159
2020-09-30,$230,$181,$124,$305,$-245,$253,$1,$100,$185,$720,$-110,-,$-11,-,-,-,$4,$-117,-,-,-,$26,$26,$-159,$-2,$-135,$471,$20,$-159
2020-06-30,$-41,$176,$180,$356,$322,$-191,$-130,$69,$65,$380,$-127,-,$31,-,-,-,$15,$-81,$-352,-,$-352,$-113,$-113,$-159,$-1,$-625,$-322,$17,$-159
2020-03-31,$-456,"$1,080",$-6,"$1,074",$-116,$25,$-45,$3,$-137,$481,$-130,-,$-244,-,-,-,$-4,$-378,$383,-,$383,$-256,$-256,$-153,$-5,$-31,$54,$15,$-153
2019-12-31,$26,$174,$470,$644,$-24,$-176,$94,$22,$-259,$411,$-176,-,$-115,-,-,-,$2,$-289,$-9,-,$-9,$-125,$-125,$-154,$-26,$-314,$-185,$22,$-154
2019-09-30,$372,$175,$126,$301,$136,$123,$-92,$-22,$205,$878,$-152,-,-,-,-,-,$-1,$-153,$-31,-,$-31,$-148,$-148,$-154,$-1,$-334,$381,$19,$-154
2019-06-30,$757,$174,$-242,$-68,$2,$11,$-42,$56,$2,$691,$-166,-,$-291,-,-,-,$3,$-454,$36,-,$36,$-136,$-136,$-155,$-2,$-257,$-19,$18,$-155
2019-03-31,$439,$173,$8,$181,$-81,$49,$-35,$13,$-64,$556,$-178,-,$17,-,-,-,$-4,$-165,$27,-,$27,$-210,$-210,$-149,$-1,$-333,$60,$15,$-149
2018-12-31,$276,$168,$129,$297,$-26,$-119,$-9,$53,$-276,$297,$-210,-,$288,-,-,-,$2,$80,$-28,-,$-28,$-512,$-512,$-150,$-29,$-719,$-343,$23,$-150
2018-09-30,"$1,661",$171,"$-1,176","$-1,005",$110,$-30,$24,$-14,$268,$924,$-258,-,$-153,-,-,-,$-8,$-419,$-1,-,$-1,$-264,$-264,$-153,$-2,$-420,$78,$24,$-153
2018-06-30,$454,$167,$39,$206,$-3,$10,$-7,$51,$140,$800,$-222,-,-,-,-,-,$-11,$-233,$46,-,$46,$-228,$-228,$-154,$-2,$-338,$211,$20,$-154
2018-03-31,$490,$167,$22,$189,$-237,$-50,$23,$-62,$-302,$377,$-195,-,-,-,-,-,$-6,$-201,$-16,-,$-16,$-174,$-174,$-140,-,$-330,$-145,$23,$-140
2017-12-31,$-40,$162,$623,$785,$-139,$-177,$161,$-8,$-395,$350,$-237,-,-,-,-,-,$-4,$-241,$-348,-,$-348,$-113,$-113,$-141,$-32,$-634,$-514,$28,$-141
2017-09-30,$434,$142,$-56,$86,$56,$-75,$97,$162,$353,$873,$-220,-,$-173,-,-,-,$-1,$-394,$332,-,$332,$-207,$-207,$-141,$-7,$-23,$463,$22,$-141
2017-06-30,$435,$157,$11,$168,$-45,$-126,$69,$-42,$-80,$523,$-159,-,$-77,-,-,-,$-5,$-241,-,-,-,$-156,$-156,$-142,$-1,$-299,$-18,$26,$-142
2017-03-31,$405,$152,$-12,$140,$-185,$-10,$84,$-1,$-24,$521,$-151,-,-,-,-,-,$8,$-143,$-83,-,$-83,$-66,$-66,$-131,$-3,$-283,$108,$23,$-131
2016-12-31,$409,$160,$-40,$120,$-30,$-59,$64,$-58,$-125,$404,$-130,-,-,-,-,-,$-24,$-154,$10,-,$10,$-68,$-68,$-132,$-19,$-209,$18,$24,$-132
2016-09-30,$437,$122,$-86,$36,$80,$156,$-83,$28,$211,$684,$-178,-,$-335,-,-,-,$-11,$-524,$31,-,$31,$-117,$-117,$-132,-,$-218,$-47,$21,$-132
2016-06-30,$839,$148,$872,"$1,020",$6,$59,$12,$51,"$-1,141",$718,$-148,-,$-923,-,-,-,$-1,"$-1,072",$150,-,$150,$-118,$-118,$-132,-,$-100,$-456,$23,$-132
2016-03-31,$380,$144,$-75,$69,$-228,$38,$15,$313,$-294,$155,$-131,-,$255,-,-,-,$12,$136,-,-,-,"$-1,247","$-1,247",$-118,$-2,"$-1,367","$-1,073",$21,$-118
2015-12-31,$353,$146,$-36,$110,$237,$-99,$-31,$-78,$-73,$390,$-138,-,-,-,-,-,$17,$-121,-,-,-,"$-1,215","$-1,215",$-127,$-28,"$-1,370","$-1,106",$22,$-127
2015-09-30,"$1,040",$161,$-607,$-446,$-85,$-2,$24,$21,$47,$641,$-168,-,"$2,958",-,-,-,$11,"$2,801",$-131,-,$-131,$-506,$-506,$-132,$254,$-515,"$2,628",$24,$-132
