,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2021-01-31,$502.8,$183.8,$-3.7,$180.1,-,$97.1,$142.6,$36.4,$299.7,$982.6,$-182.2,-,-,-,-,-,-,$-182.2,$-300,-,$-300,$-203.1,$-203.1,-,$-0.1,$-503.2,$298.4,$13.4,-
2020-10-31,$330,$171.1,$54.3,$225.4,-,-,-,$-258.7,$-258.7,$296.7,$-236.4,-,-,-,-,-,-,$-236.4,-,$-500,$-500,$-191.7,$-191.7,-,$-0.4,$-692.1,$-632,$14.8,-
2020-07-31,$261.5,$169.1,$-4.3,$164.8,-,-,-,$51.7,$51.7,$478,$-235.2,-,-,-,-,-,-,$-235.2,-,$-250,$-250,$2.1,$2.1,-,$-0.3,$-248.2,$-4.8,$23.1,-
2020-04-30,$247.6,$166.6,$87.3,$253.9,-,-,-,$457.5,$457.5,$959,$-235.9,-,-,-,-,-,-,$-235.9,$-250,$750,$500,$9.7,$9.7,-,$-16.1,$493.6,"$1,216",$32.6,-
2020-01-31,$123,$494.1,$-32,$462.1,-,$13.6,$-79.8,$333.7,$270.2,$855.3,$-251.5,-,-,-,-,-,-,$-251.5,$-500,-,$-500,$2.9,$2.9,-,$-0.7,$-497.8,$105.7,$8.9,-
2019-10-31,$255.8,$161.6,$56.6,$218.2,-,-,-,$-303.5,$-303.5,$170.5,$-280,-,-,-,-,-,-,$-280,-,-,-,$-57.6,$-57.6,-,$-0.4,$-58,$-168,$8.4,-
2019-07-31,$180.3,$156.8,$34,$190.8,-,-,-,$-141.2,$-141.2,$229.9,$-296.3,-,-,-,-,-,-,$-296.3,-,-,-,$-35.9,$-35.9,-,$-0.6,$-36.5,$-102.2,$13.6,-
2019-04-30,$267.9,$152.8,$36.4,$189.2,-,-,-,$157,$157,$614.1,$-208.9,-,-,-,-,-,$16.5,$-192.4,-,-,-,$-94.2,$-94.2,-,$-23.3,$-117.5,$303.8,$30.5,-
2019-01-31,"$-2,307","$2,897.2",$-18.3,"$2,878.9",-,$-369.2,$242.6,$241.3,$143.2,$715.1,$-197.3,-,-,-,-,-,-,$-197.3,$-782,-,$-782,$3.3,$3.3,-,$-0.6,$-779.3,$-261.6,$63.1,-
2018-10-31,$281.8,$152.4,$37.4,$189.8,-,-,-,$-189.5,$-189.5,$282.1,$-224.7,-,-,-,-,-,-,$-224.7,-,-,-,$4,$4,-,$-0.9,$3.1,$61,-,-
2018-07-31,$273.9,$154.5,$15.1,$169.6,-,-,-,$-62.3,$-62.3,$381.2,$-213.6,-,-,-,-,-,-,$-213.6,-,-,-,$5.6,$5.6,-,$-0.5,$5.1,$172.1,-,-
2018-04-30,$160.5,$201.2,$139.3,$340.5,-,-,-,$-113.4,$-113.4,$387.6,$-181.1,-,-,-,-,-,-,$-181.1,$-656.9,-,$-656.9,$4.6,$4.6,-,$-176.5,$-828.8,$-622.6,-,-
2018-01-31,"$1,040.1",$160,$-509.3,$-349.3,-,$-300.9,$54.5,$531.7,$226.8,$917.6,$-182.4,-,-,-,-,-,-,$-182.4,$-48.3,-,$-48.3,$10.6,$10.6,-,$-0.2,$-37.9,$697.7,$65.7,-
2017-10-31,$239.9,$153,$35,$188,-,-,-,$-510.5,$-510.5,$-82.6,$-179.9,-,-,-,$4,$4,-,$-175.9,$-41.5,-,$-41.5,$9.5,$9.5,-,$-2.5,$-34.5,$-293.2,-,-
2017-07-31,$233.8,$156.1,$35.1,$191.2,-,-,-,$-180.5,$-180.5,$244.5,$-161.5,-,-,-,-,-,-,$-161.5,$-541.5,-,$-541.5,$3.1,$3.1,-,$-7.1,$-545.5,$-461.6,-,-
2017-04-30,$200.5,$157.5,$60.8,$218.3,-,-,-,$11.9,$11.9,$430.7,$-108.1,-,-,-,-,-,-,$-108.1,$-27.8,-,$-27.8,$11.8,$11.8,-,$-17.6,$-33.6,$288.5,-,-
2017-01-31,$321.8,$171.4,$-20.6,$150.8,-,$21.9,$-133.8,$580.2,$545.4,"$1,018",$-115.3,-,-,-,-,-,-,$-115.3,$-777.7,-,$-777.7,$8.2,$8.2,-,$-1,$-770.5,$132.6,$61.6,-
2016-10-31,$171.6,$187.6,$-44.5,$143.1,-,-,-,$-339.7,$-339.7,$-25,$-95.9,-,-,-,-,-,-,$-95.9,$-242,-,$-242,$10.6,$10.6,-,$-6.7,$-238.1,$-359.4,-,-
2016-07-31,$170.1,$166.7,$4.7,$171.4,-,-,-,$27.8,$27.8,$369.3,$-179.6,-,-,-,-,-,-,$-179.6,$-33.2,-,$-33.2,$8.3,$8.3,-,$-2.2,$-27.1,$163.5,-,-
2016-04-30,$232.7,$167,$7.3,$174.3,-,-,-,$-96,$-96,$311,$-174.8,-,-,-,$82,$82,-,$-92.8,$-20.8,-,$-20.8,$14.4,$14.4,-,$-18.4,$-24.8,$193.6,-,-
2016-01-31,$229,$230,$106.7,$336.7,-,$-87.8,$183.9,$166.6,$265.8,$831.5,$-143.1,-,-,-,$41.3,$41.3,-,$-101.8,"$-1,040.5",-,"$-1,040.5",$7.7,$7.7,-,$-67.3,"$-1,100.1",$-370.8,$53.2,-
2015-10-31,$81.9,$180,$-60.1,$119.9,-,-,-,$-206.4,$-206.4,$-4.6,$-169.6,-,$-2.1,-,$-12,$-12,$12,$-171.7,$-20.8,-,$-20.8,$2.3,$2.3,-,$-1.1,$-19.6,$-195.6,-,-
2015-07-31,$-98,$86.9,$16.5,$103.4,-,-,-,$-180.2,$-180.2,$-174.8,$-100.4,-,"$-6,525.6",-,-,-,"$7,232.1",$606.1,$84.6,-,$84.6,$1.3,$1.3,-,$-84,$1.9,$432.1,-,-
