,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2021-01-31,$234,$161,$-3,$158,-,$285,$-556,$-73,$-554,$-162,$-104,-,-,$-231,-,$-231,-,$-335,-,-,-,$6,$6,-,$-1,$5,$-483,$22,-
2020-10-31,$95,$129,$71,$200,-,$-499,$653,$-127,$191,$486,$-80,-,-,$-155,-,$-155,-,$-235,-,-,-,$4,$4,-,-,$4,$258,$20,-
2020-07-31,$-62,$130,$-8,$122,-,$-12,$670,$-1,$793,$853,$-86,-,-,$28,-,$28,$2,$-56,$943,$-500,$443,$12,$12,-,$-68,$387,"$1,193",$17,-
2020-04-30,$-932,$130,$464,$594,-,$-79,$-203,$88,$-602,$-940,$-122,-,-,$238,-,$238,-,$116,-,$500,$500,-,-,-,$-1,$499,$-333,$18,-
2020-01-31,$-184,$141,$270,$411,-,$563,$-63,$77,$656,$883,$-179,-,-,$4,-,$4,-,$-175,-,-,-,$-47,$-47,$-90,-,$-137,$575,$4,$-90
2019-10-31,$140,$140,$10,$150,-,$-393,$-18,$-22,$-345,$-55,$-199,-,-,-,-,-,-,$-199,-,-,-,$-45,$-45,$-91,$-1,$-137,$-389,$17,$-91
2019-07-31,$168,$140,$48,$188,-,$-83,$247,$4,$198,$554,$-159,-,-,$-21,-,$-21,-,$-180,-,-,-,$-33,$-33,$-91,$-11,$-135,$237,$23,$-91
2019-04-30,$227,$138,$-137,$1,-,$-83,$-100,$-15,$-199,$29,$-288,-,$-69,$17,-,$17,-,$-340,-,-,-,$-50,$-50,$-92,$-9,$-151,$-462,$24,$-92
2019-01-31,$276,$139,$47,$186,-,$542,$-168,$40,$352,$814,$-195,-,-,$9,-,$9,$-2,$-188,-,-,-,$-92,$-92,$-92,$-1,$-185,$444,$19,$-92
2018-10-31,$266,$129,$31,$160,-,$-472,$-14,$-16,$-405,$21,$-184,-,-,$-10,-,$-10,$-1,$-195,-,-,-,$-93,$-93,$-93,$-2,$-188,$-364,$24,$-93
2018-07-31,$297,$125,$50,$175,-,$-178,$224,$11,$140,$612,$-188,-,-,$-122,-,$-122,$1,$-309,-,-,-,$-87,$-87,$-94,$-2,$-183,$111,$27,$-94
2018-04-30,$164,$126,$34,$160,-,$-46,$-120,$-23,$-390,$-66,$-138,-,-,$-164,-,$-164,$-7,$-309,-,-,-,$-80,$-80,$-94,$-19,$-193,$-570,$21,$-94
2018-01-31,$205,$127,$159,$286,-,$494,$-145,$100,$289,$780,$-268,-,-,-,-,-,$5,$-263,-,$67,$67,$-8,$-8,$-89,$-70,$-100,$429,$27,$-89
2017-10-31,$229,$123,$8,$131,-,$-433,$104,$-10,$-246,$114,$-188,-,-,-,-,-,$1,$-187,-,-,-,$-91,$-91,$-90,$-1,$-182,$-256,$18,$-90
2017-07-31,$271,$126,$17,$143,-,$-70,$86,$-63,$-19,$395,$-165,-,-,-,-,-,$45,$-120,-,$-67,$-67,$-98,$-98,$-90,$-1,$-256,$26,$22,$-90
2017-04-30,$143,$123,$11,$134,-,$-133,$-135,$61,$-186,$91,$-110,-,-,-,-,-,$14,$-96,-,-,-,$-88,$-88,$-92,$-13,$-193,$-197,$20,$-92
2017-01-31,$220,$200,$-21,$179,-,$559,$-148,$104,$520,$919,$-141,-,-,-,-,-,$-4,$-145,-,-,-,$4,$4,$-92,$-422,$-510,$261,$21,$-92
2016-10-31,$204,$130,$61,$191,-,$-461,$192,$-78,$-329,$66,$-113,-,-,-,-,-,-,$-113,-,-,-,$9,$9,$-92,$-24,$-107,$-159,$19,$-92
2016-07-31,$125,$140,$84,$224,-,$1,$122,$1,$217,$566,$-131,-,-,-,-,-,-,$-131,-,-,-,$6,$6,$-92,$23,$-63,$368,$21,$-92
2016-04-30,$127,$132,$-4,$128,-,$-53,$-20,$7,$-87,$168,$-139,-,-,-,-,-,$-1,$-140,-,-,-,$10,$10,$-91,$-16,$-97,$-57,$15,$-91
2016-01-31,$214,$137,$98,$235,-,$609,$-196,$108,$411,$860,$-221,-,-,-,-,-,-,$-221,$-21,-,$-21,$-188,$-188,$-92,$3,$-298,$328,$18,$-92
2015-10-31,$248,$127,$-27,$100,-,$-491,$113,$5,$-256,$92,$-204,-,-,-,-,-,$-3,$-207,-,$400,$400,$-193,$-193,$-93,-,$114,$-1,$15,$-93
2015-07-31,$219,$130,$30,$160,-,$-7,$56,$55,$52,$431,$-151,-,-,-,-,-,$-1,$-152,-,-,-,$-372,$-372,$-95,$4,$-463,$-191,$21,$-95
2015-04-30,$239,$133,$2,$135,-,$-117,$-20,$-6,$-163,$211,$-150,-,-,-,-,-,-,$-150,-,-,-,$-197,$-197,$-97,$-49,$-343,$-281,$22,$-97
2015-01-31,$319,$135,$124,$259,-,$635,$-285,$100,$437,"$1,015",$-206,-,-,-,-,-,$-2,$-208,$-21,-,$-21,$-119,$-119,$-93,$2,$-231,$561,$24,$-93
2014-10-31,$351,$125,$-1,$124,-,$-626,$258,$-22,$-357,$118,$-180,-,-,-,-,-,-,$-180,-,-,-,$-405,$-405,$-96,$6,$-495,$-564,$23,$-96
2014-07-31,$332,$122,$-38,$84,-,$-39,$130,$58,$67,$483,$-45,-,-,-,-,-,-,$-45,-,-,-,$-368,$-368,$-96,$1,$-463,$-26,$28,$-96
2014-04-30,$260,$118,$33,$151,-,$21,$-144,$283,$102,$513,$-162,-,-,-,-,-,$-1,$-163,-,-,-,$-197,$-197,$-98,$-23,$-318,$34,$25,$-98
