,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$176.2,$93.7,$35.1,$128.8,$5.4,-,-,$-94,$-56,$249,$-72.4,-,$-125.2,$-31,-,$-31,$-2.5,$-231.1,-,$50,$50,$-30.3,$-30.3,$-44,$-2,$-26.3,$-3,$8.5,$-44
2020-09-30,$185.8,$91.4,$23.9,$115.3,$26.8,-,-,$-96.8,$-94,$207.1,$-64.8,-,$-159.9,-,-,-,$5.7,$-219,-,-,-,$-23.8,$-23.8,$-43.9,$-8.8,$-76.5,$-87.6,$10,$-43.9
2020-06-30,$179,$87.4,$11.6,$99,$66.1,-,-,$-130.8,$-28.5,$249.5,$-56.7,-,-,-,-,-,$-1.5,$-58.2,$494.8,$-440,$54.8,$-52.1,$-52.1,$-44,$-45.7,$-87,$105,$9.5,$-44
2020-03-31,$171.7,$87.4,$2.4,$89.8,$-96.5,-,-,$218.6,$101.1,$362.6,$-29.8,-,-,$-63.8,-,$-63.8,$6.1,$-87.5,-,$-55,$-55,$-154.6,$-154.6,$-43.9,$-1.9,$-255.4,$19.8,$19.6,$-43.9
2019-12-31,$132.2,$86,$6.6,$92.6,$-15.8,-,-,$-31.9,$-48.4,$176.4,$-64,-,$-589.7,-,-,-,$0.3,$-653.4,$250,$235,$485,$-93.4,$-93.4,$-40.8,$-5.1,$345.7,$-127.2,$6.3,$-40.8
2019-09-30,$32.9,$80.6,$-10.7,$69.9,$35.2,-,-,$-87.8,$110.7,$213.5,$-60.7,-,$-44.9,-,-,-,$-0.8,$-106.4,$-28.2,$190,$161.8,$-61.5,$-61.5,$-40.8,$-8.1,$51.4,$158.5,$8.8,$-40.8
2019-06-30,$150.4,$80.3,$17,$97.3,$-8.1,-,-,$-53.1,$-47.4,$200.3,$-46.9,-,-,-,-,-,$-0.9,$-47.8,-,$-100,$-100,$-29.3,$-29.3,$-41,$-9.5,$-179.8,$-26.2,$18.4,$-41
2019-03-31,$134.4,$80.7,$13.3,$94,$-81.6,-,-,$229.8,$137.7,$366.1,$-45.2,-,$-69.1,-,-,-,$-6,$-120.3,$397.9,$-495,$-97.1,$-63.4,$-63.4,$-40.9,$-5,$-206.4,$40,$9.2,$-40.9
2018-12-31,$146.2,$77.1,$37.4,$114.5,$-33.1,-,-,$-57.7,$-87.3,$173.4,$-76.5,-,$-85.4,-,-,-,$0.3,$-161.6,-,$130,$130,$-143.8,$-143.8,-,$-7.5,$-21.3,$-8.1,$8.4,-
2018-09-30,$166,$73.9,$-8.4,$65.5,$18.5,-,-,$-69.9,$-4.7,$226.8,$-55.2,-,-,$-0.1,-,$-0.1,$121.5,$66.2,-,$-195,$-195,$-75.1,$-75.1,-,$-1.3,$-271.4,$15.6,$10.3,-
2018-06-30,$153.5,$74.6,$11.8,$86.4,$71.9,-,-,$-88.2,$-32.7,$207.2,$-56.1,-,$-45.5,$0.1,-,$0.1,-,$-101.5,-,-,-,$-113.7,$-113.7,-,$-9.2,$-122.9,$-17.8,$11,-
2018-03-31,$133,$74.7,$9.7,$84.4,$-74.7,-,-,$162.9,$109.6,$327,$-43.2,-,$-22.2,-,-,-,$-3.1,$-68.5,-,$-235,$-235,$-18.7,$-18.7,-,$-0.5,$-254.2,$7.5,$8.8,-
2017-12-31,$204.6,$65.5,$-61.1,$4.4,$-49.5,-,-,$-23.5,$-57.6,$151.4,$-69.7,-,$-209.7,$4.9,-,$4.9,$-7.1,$-281.6,-,$120,$120,$8.9,$8.9,-,$-0.7,$128.2,$0.3,$7.6,-
2017-09-30,$120.7,$62.2,$5.3,$67.5,$-2.3,-,-,$-79.3,$-25.9,$162.3,$-41.3,-,$-582.9,$-5,-,$-5,-,$-629.2,-,$475,$475,$-6.5,$-6.5,-,$-1.4,$467.1,$1.3,$8.8,-
