,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$249,$72,$45,$117,$94,$16,$29,$90,$236,$602,$-133,-,$-40,-,-,-,-,$-173,$-985,$385,$-600,-,-,$-46,$-15,$-661,$-232,$7,$-46
2020-09-30,$222,$61,$2,$63,$3,$8,$143,$-189,$-63,$222,$-70,-,$1,-,-,-,$2,$-67,-,-,-,-,-,$-42,-,$-42,$113,$3,$-42
2020-06-30,$53,$62,$-17,$45,$-74,$-7,$126,$37,$103,$201,$-79,-,-,-,-,-,$4,$-75,"$1,005",$-473,$532,-,-,$-42,$-13,$477,$603,$13,$-42
2020-03-31,$172,$59,$44,$103,$-93,$-6,$46,$-154,$-207,$68,$-71,-,$-378,-,-,-,$5,$-444,$380,$88,$468,$-84,$-84,$-42,$-13,$329,$-47,-,$-42
2019-12-31,$149,$96,$115,$211,$172,$3,$-143,$216,$206,$566,$-181,-,-,-,-,-,$24,$-157,"$-5,048","$4,784",$-264,$-60,$-60,$-42,-,$-366,$43,$11,$-42
2019-09-30,$154,$56,$2,$58,$78,$-13,$40,$34,$151,$363,$-115,-,$1,-,-,-,$5,$-109,"$1,762","$-1,912",$-150,$-66,$-66,$-35,-,$-251,$3,$7,$-35
2019-06-30,$128,$54,$-4,$50,$-189,$1,$-40,$-24,$-222,$-44,$-124,-,$-1,-,-,-,$33,$-92,"$3,074","$-2,872",$202,$-52,$-52,$-36,-,$114,$-22,$12,$-36
2019-03-31,$118,$53,$14,$67,$-112,$-2,$147,$-207,$-174,$11,$-110,-,$-195,-,-,-,$36,$-269,$212,-,$212,$-84,$-84,$-36,$-23,$69,$-189,-,$-36
2018-12-31,$212,$47,$12,$59,$228,$37,$105,$7,$377,$648,$-160,-,$-77,-,-,-,$28,$-209,-,-,-,$-230,$-230,$-37,-,$-267,$172,$9,$-37
2018-09-30,$229,$55,$-4,$51,$-105,$-6,$88,$-350,$-373,$-93,$-116,-,-,-,-,-,$14,$-102,-,-,-,$-104,$-104,$-31,-,$-135,$-330,$12,$-31
2018-06-30,$239,$54,$16,$70,$-20,$14,$42,$-106,$-70,$239,$-102,-,-,-,$-10,$-10,$17,$-95,-,-,-,$-242,$-242,$-32,-,$-274,$-130,$8,$-32
2018-03-31,$156,$51,$13,$64,$92,$-5,$100,$-287,$-100,$120,$-72,-,-,-,-,-,$2,$-70,-,-,-,$-166,$-166,$-32,$-25,$-223,$-173,$7,$-32
2017-12-31,$64,$54,$216,$270,$-126,-,$69,$183,$100,$434,$-154,-,-,-,-,-,$21,$-133,-,-,-,$-39,$-39,$-33,$-27,$-99,$202,$7,$-33
2017-09-30,$149,$52,$-4,$48,-,$13,$35,$-147,$-101,$96,$-83,-,-,-,-,-,-,$-83,-,-,-,$-40,$-40,$-27,-,$-67,$-54,$7,$-27
2017-06-30,$147,$51,$-5,$46,-,$25,$-24,$-36,$-7,$186,$-78,-,$3,-,-,-,-,$-75,-,-,-,$-139,$-139,$-27,-,$-166,$-55,$14,$-27
2017-03-31,$119,$54,$47,$101,-,$-20,$22,$-124,$-122,$98,$-58,-,-,-,-,-,-,$-58,-,-,-,$-68,$-68,$-28,$-56,$-152,$-112,$6,$-28
2016-12-31,$197,$48,$85,$133,$-44,$58,$1,$59,$15,$345,$-140,-,$-372,-,-,-,-,$-512,-,-,-,$-42,$-42,$-28,-,$-70,$-237,$14,$-28
2016-09-30,$107,$46,$-27,$19,$-24,$12,$88,$-7,$128,$254,$-60,-,-,-,-,-,-,$-60,-,-,-,$-66,$-66,$-22,$-1,$-89,$105,$11,$-22
2016-06-30,$133,$49,$42,$91,$64,$3,$-18,$-89,$-55,$169,$-44,-,-,-,-,-,-,$-44,-,-,-,$-42,$-42,$-24,-,$-66,$59,$6,$-24
