,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$98.4,$28.5,$6.7,$35.2,$-46.6,$-73.7,$36.6,$98.8,$15.1,$148.7,$-57.7,$3.8,-,-,-,-,$-3.7,$-57.6,$-0.6,-,$-0.6,$4.5,$4.5,$-12.6,-,$-8.7,$96.1,$6.4,$-12.6
2020-09-30,$82.3,$28.4,$1.1,$29.5,-,-,-,$6.8,$6.8,$118.6,$-47.5,-,-,-,-,-,$-1.6,$-49.1,$-0.6,-,$-0.6,$5.3,$5.3,$-11.9,-,$-7.2,$73.5,$9.9,$-11.9
2020-06-30,$91.2,$26.2,$17.3,$43.5,-,-,-,$13.4,$13.4,$148.1,$-37.1,$-3.8,-,-,-,-,-,$-40.9,$-0.5,-,$-0.5,$11.4,$11.4,$-11.8,-,$-0.9,$110.6,$12.3,$-11.8
2020-03-31,$74.3,$26,$2.4,$28.4,-,-,-,$-45.6,$-45.6,$57.1,$-32.1,-,-,-,-,-,$0.2,$-31.9,$-0.6,-,$-0.6,$-107.9,$-107.9,$-11.8,-,$-120.3,$-103.8,$5.4,$-11.8
2019-12-31,$63.9,$26.3,$14.3,$40.6,$-33.3,$-18.6,$25.3,$28.5,$1.9,$106.4,$-37.6,-,-,-,$-85.1,$-85.1,$2.1,$-120.6,$34.1,-,$34.1,$1,$1,$-11.8,$27.7,$51,$43.1,$5.6,$-11.8
2019-09-30,$56.3,$25.3,$8.7,$34,-,-,-,$17.8,$17.8,$108.1,$-31.7,-,-,-,-,-,$0.1,$-31.6,-,-,-,$10.7,$10.7,$-11.1,-,$-0.4,$69.3,$5.4,$-11.1
2019-06-30,$66.1,$26.3,$8,$34.3,-,-,-,$4.7,$4.7,$105.1,$-28.3,-,$-18.9,-,-,-,$0.1,$-47.1,$28,-,$28,$14.3,$14.3,$-11.1,$-28.1,$3.1,$61.2,$7.2,$-11.1
2019-03-31,$55.4,$25.5,$5.5,$31,-,-,-,$-38.8,$-38.8,$47.6,$-28.8,-,-,-,-,-,$0.1,$-28.7,-,-,-,$-78.6,$-78.6,$-11.1,$-0.8,$-90.5,$-71.9,$6.2,$-11.1
2018-12-31,$52,$26.3,$-9.4,$16.9,$-43.8,$-7,$0.4,$54.7,$4.3,$73.2,$-30,-,-,-,-,-,$1.4,$-28.6,$-0.1,-,$-0.1,$3,$3,$-11.1,-,$-8.2,$40.1,$0.4,$-11.1
2018-09-30,$55.2,$26.2,$5.7,$31.9,-,-,-,$1.3,$1.3,$88.4,$-26.5,-,-,-,-,-,-,$-26.5,-,-,-,$20.4,$20.4,$-10.3,-,$10.1,$71.8,$5.3,$-10.3
