,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2021-01-31,"$1,378","$1,533",$380,"$1,913",$-247,$51,$44,$349,$-178,"$3,113",$-114,-,$-8,-,-,-,-,$-122,$704,-,$704,$-190,$-190,"$-1,543",$-28,"$-1,057","$1,934",$444,"$-1,543"
2020-10-31,"$1,324","$1,728",$34,"$1,762",$391,$67,$-230,$-108,$262,"$3,348",$-100,-,-,-,-,-,-,$-100,"$-3,000",-,"$-3,000",$-83,$-83,"$-1,395",$-9,"$-4,487","$-1,239",$449,"$-1,395"
2020-07-31,$688,"$1,719",$67,"$1,786",$542,$-128,$-123,$182,$704,"$3,178",$-95,-,$48,-,-,-,$1,$-46,"$-1,900",-,"$-1,900",$-146,$-146,"$-1,386",$-50,"$-3,482",$-350,$465,"$-1,386"
2020-04-30,$563,"$1,730",$464,"$2,194",$440,$-10,$233,$-268,$456,"$3,213",$-148,-,$168,-,-,-,$4,$24,"$1,041",-,"$1,041",$-128,$-128,"$-1,381",$-6,$-474,"$2,763",$517,"$-1,381"
2020-01-31,$385,"$1,728",$538,"$2,266",$-392,$40,$117,$123,$-329,"$2,322",$-108,-,"$-10,870",-,-,-,$-9,"$-10,987","$11,562",-,"$11,562",$-132,$-132,"$-1,372",$-4,"$10,054","$1,389",$545,"$-1,372"
2019-10-31,$847,"$1,452",$334,"$1,786",$285,$217,$-147,$-575,$-154,"$2,479",$-90,-,-,-,$-5,$-5,$7,$-88,"$-4,904",-,"$-4,904",$-528,"$3,151","$-1,054",$9,"$-2,798",$-407,$544,"$-1,054"
2019-07-31,$715,"$1,450",$414,"$1,864",$-60,$-57,$244,$-391,$-160,"$2,419",$-30,-,$-6,-,-,-,$1,$-35,$-230,-,$-230,$-966,$-966,"$-1,057",$3,"$-2,250",$134,$632,"$-1,057"
2019-04-30,$691,"$1,447",$431,"$1,878",$193,$40,$30,$-159,$98,"$2,667",$-125,-,-,-,-,-,$19,$-106,$-59,-,$-59,"$-1,209","$-1,209","$-1,057",$-1,"$-2,326",$235,$544,"$-1,057"
2019-01-31,$471,"$1,459",$170,"$1,629",$68,$50,$-169,$541,$32,"$2,132",$-99,-,"$-15,070",-,-,-,$-24,"$-15,193","$18,427",-,"$18,427","$-3,451","$-3,451","$-1,067",$-47,"$13,862",$801,$465,"$-1,067"
2018-10-31,"$1,115",$968,$694,"$1,662",$-312,$92,$28,$-43,$-142,"$2,635",$-105,-,$-16,-,$-54,$-54,$57,$-118,$-117,-,$-117,"$-1,495","$-1,495",$-723,$-26,"$-2,361",$156,$317,$-723
2018-07-31,"$1,196",$965,$351,"$1,316",$-262,$19,$-41,$-186,$-265,"$2,247",$-120,-,$-7,-,-,-,$-47,$-174,-,-,-,"$-5,372","$-5,372",$-754,$2,"$-6,124","$-4,051",$315,$-754
2018-04-30,"$3,733",$964,"$-2,381","$-1,417",$-277,$56,$91,$43,$-3,"$2,313",$-188,-,-,-,$49,$49,$-16,$-155,-,-,-,$-269,$-269,$-766,$-12,"$-1,047","$1,111",$296,$-766
2018-01-31,"$6,566","$1,184","$-5,519","$-4,335",$199,$250,$-403,$-216,$-546,"$1,685",$17,-,"$-4,004",-,$-244,$-244,$4,"$-4,227",$-856,-,$-856,$34,$34,$-755,$-9,"$-1,586","$-4,128",$299,$-755
2017-10-31,$561,"$1,200",$235,"$1,435",$-31,$-16,$-63,$-7,$-37,"$1,959",$207,-,-,-,$193,$193,$-4,$396,"$3,990",-,"$3,990",$66,$66,$-439,$-17,"$3,600","$5,955",$252,$-439
2017-07-31,$507,"$1,216",$290,"$1,506",$-344,$-119,$217,$-193,$-357,"$1,656",$-254,-,$-3,-,-,-,$-1,$-258,$-6,-,$-6,$41,$41,$-438,-,$-403,$995,$251,$-438
2017-04-30,$464,"$1,199",$156,"$1,355",$-126,$31,$-114,$-155,$-236,"$1,583",$-256,-,$-37,-,$-200,$-200,-,$-493,$-4,-,$-4,$89,$89,$-437,$-20,$-372,$718,$216,$-437
2017-01-31,$252,"$1,122",$335,"$1,457",$234,$65,$-137,$-337,$-356,"$1,353",$-325,-,$10,-,-,-,$-4,$-319,$-222,-,$-222,$61,$61,$-431,$-3,$-595,$439,$202,$-431
2016-10-31,$-668,$709,"$1,349","$2,058",-,$-92,$94,$-133,$-38,"$1,352",$-193,-,$200,-,$15,$15,$4,$26,$-113,-,$-113,$78,$78,$-213,$6,$-242,"$1,136",$205,$-213
2016-07-31,$-315,"$1,068",$237,"$1,305",$-322,$168,$156,$-150,$-27,$963,$-227,-,$610,-,$58,$58,$-15,$426,"$-1,306",-,"$-1,306",$38,$38,$-211,$10,"$-1,469",$-80,$219,$-211
2016-04-30,"$-1,255","$1,053",$73,"$1,126",$-128,$886,$-149,$44,$751,$622,$-158,-,"$-10,035",-,$-27,$-27,$13,"$-10,207","$9,623",-,"$9,623",$107,$107,$-204,$-69,"$9,457",$-128,$198,$-204
2016-01-31,$377,$248,$52,$300,$-41,$34,$-68,$21,$-203,$474,$-140,-,$68,-,-,-,$-13,$-85,$-11,-,$-11,$72,$72,$-122,$19,$-42,$347,$57,$-122
2015-10-31,$429,$254,$-107,$147,$-209,$-1,$81,$115,$6,$582,$-59,-,-,-,$-5,$-5,-,$-64,$-12,-,$-12,$55,$55,$-116,$23,$-50,$468,$63,$-116
