,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$119,$230,$14,$244,$-26,$-2,-,$-131,$-124,$290,$-103,-,-,-,-,-,$5,$-98,-,-,-,$1,$1,$-65,$-5,$-69,$130,$5,$-65
2020-09-30,$4,$212,$41,$253,$18,$-22,-,$-5,$-8,$223,$-85,-,-,-,-,-,$1,$-84,-,-,-,$1,$1,$-64,$-87,$-150,$-10,$7,$-64
2020-06-30,$218,$239,$-33,$206,$1,$80,-,$-50,$35,$426,$-52,-,-,-,-,-,-,$-52,-,$-500,$-500,-,-,$-64,$-1,$-565,$-190,$6,$-64
2020-03-31,$91,$211,$-60,$151,$-12,$-29,-,$130,$42,$292,$-67,-,-,-,-,-,$2,$-65,-,$500,$500,$-97,$-97,$-65,$-96,$242,$466,$7,$-65
2019-12-31,$94,$212,$72,$284,$73,$-43,-,$-55,$-30,$302,$-108,-,-,-,-,-,-,$-108,$-769,-,$-769,$-88,$-88,$-65,$-8,$-930,$-732,$4,$-65
2019-09-30,$114,$223,$56,$279,$-1,$-4,-,$140,$162,$510,$-135,-,-,-,-,-,$15,$-120,-,-,-,$-60,$-60,$-67,$-100,$-227,$161,$7,$-67
2019-06-30,$320,$252,$34,$286,$-50,$122,-,$-269,$-226,$387,$-16,-,-,-,-,-,-,$-16,-,-,-,$-118,$-118,$-66,-,$-184,$187,$11,$-66
2019-03-31,$118,$188,$16,$204,$-28,$-101,-,$176,$-18,$306,$-75,-,-,-,-,-,-,$-75,-,-,-,$-85,$-85,$-67,$-90,$-242,$-11,$6,$-67
2018-12-31,$95,$221,$52,$273,$37,$-49,-,$-170,$-112,$254,$-137,-,-,-,-,-,-,$-137,-,-,-,$-378,$-378,$-70,$-8,$-456,$-340,$5,$-70
2018-09-30,$71,$233,$36,$269,$65,$-24,-,$331,$340,$645,$-130,-,-,-,-,-,$10,$-120,-,-,-,$-81,$-81,$-70,$-80,$-231,$294,$6,$-70
2018-06-30,$174,$241,$-26,$215,$-95,$118,-,$-145,$-92,$316,$-69,-,-,-,-,-,$6,$-63,-,-,-,$2,$2,$-70,$-388,$-456,$-208,$5,$-70
2018-03-31,$88,$193,$29,$222,$61,$-97,-,$51,$-9,$282,$-60,-,-,-,-,-,$5,$-55,-,-,-,$2,$2,$-70,$-59,$-127,$101,$6,$-70
2017-12-31,$503,$235,$-511,$-276,$-28,$28,-,$2,$-4,$230,$-176,-,-,-,$16,$16,$3,$-157,"$-1,148",-,"$-1,148",-,-,$-70,$-11,"$-1,229","$-1,157",$4,$-70
2017-09-30,$-68,$226,$-44,$182,$6,$2,-,$149,$174,$214,$-104,-,-,-,-,-,$6,$-98,-,-,-,$1,$1,$-70,$-67,$-136,$-13,$5,$-70
2017-06-30,$24,$217,$43,$260,$-26,$25,-,$560,$547,$831,$-87,-,-,$9,-,$9,$6,$-72,-,-,-,-,-,$-70,$-5,$-75,$689,$4,$-70
2017-03-31,$-9,$205,$38,$243,$-9,$-15,-,$146,$122,$356,$-86,-,-,-,-,-,-,$-86,-,-,-,-,-,$-70,$-54,$-124,$147,$4,$-70
2016-12-31,$-288,$203,$235,$438,$-37,$-3,-,$-738,$-124,$26,$-386,-,-,-,-,-,$-18,$-404,$74,-,$74,-,-,$-71,$-33,$-30,$-408,$4,$-71
2016-09-30,-,$148,$-94,$54,$31,$-85,-,$77,$91,$145,$-434,-,-,-,-,-,$1,$-433,-,-,-,-,-,$-69,$-97,$-166,$-454,$6,$-69
