,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$-164,$109,$358,$467,-,-,-,$-98,$-287,$16,$-38,-,-,-,-,-,$-38,$-76,$-604,$-30,$-634,-,-,-,$-2,$-636,$-696,$58,-
2020-09-30,$100,$101,$59,$160,-,-,-,$-1,$-142,$118,$-18,-,-,-,-,-,$-12,$-30,$636,"$-1,433",$-797,-,-,-,$-1,$-798,$-710,$52,-
2020-06-30,$-234,$93,$264,$357,-,-,-,$963,$886,$991,$-20,-,-,-,-,-,$-4,$-24,"$1,708","$-2,144",$-436,-,-,-,$-13,$-449,$518,$50,-
2020-03-31,$31,$175,$116,$291,-,-,-,$245,$174,$514,$201,-,-,-,-,-,$-36,$165,$-66,"$1,317","$1,251",$-150,$-150,$-156,$-95,$850,"$1,529",$41,$-156
2019-12-31,$279,$196,$-95,$101,-,-,-,$217,$115,$495,$-27,-,-,-,-,-,$-14,$-41,$331,$-226,$105,$-432,$-432,$-157,$-17,$-501,$-47,$49,$-157
2019-09-30,$387,$68,$-76,$-8,-,-,-,$69,$73,$452,$-91,-,-,-,-,-,$22,$-69,$7,$354,$361,$-599,$-599,$-157,$-8,$-403,$-20,$48,$-157
2019-06-30,$232,$71,$337,$408,-,-,-,$136,$41,$587,$-76,-,-,-,-,-,$-10,$-86,$-14,$158,$144,$-430,$-430,$-159,$-36,$-481,$20,$50,$-159
2019-03-31,$375,$68,$22,$90,-,-,-,$-401,$-408,$151,$-64,-,-,-,-,-,$-24,$-88,$238,$665,$903,$-792,$-792,$-139,$-95,$-123,$-60,$40,$-139
2018-12-31,$317,$76,$157,$233,-,-,-,$132,$50,$533,$-75,-,-,-,-,-,$-58,$-133,"$1,197","$-1,174",$23,$-337,$-337,$-139,-,$-453,$-53,$44,$-139
2018-09-30,$503,$65,$31,$96,-,-,-,$65,$78,$695,$-50,-,-,-,-,-,$17,$-33,$-4,$338,$334,$-840,$-840,$-142,$-4,$-652,$10,$47,$-142
2018-06-30,$667,$70,$41,$111,-,-,-,$-68,$-262,$454,$4,-,-,-,-,-,$61,$65,$69,$80,$149,$-858,$-858,$-144,$-6,$-859,$-340,$51,$-144
2018-03-31,$420,$73,$145,$218,-,-,-,$-98,$-74,$675,$44,-,-,-,-,-,$5,$49,$-13,$627,$614,$-811,$-811,$-118,$-95,$-410,$314,$42,$-118
2017-12-31,$114,$69,$-539,$-470,-,-,-,$94,$791,$476,$851,-,-,-,-,-,$33,$884,$-6,$-420,$-426,$-906,$-906,$-120,$-13,"$-1,465",$-105,$42,$-120
2017-09-30,$485,$65,$-46,$19,-,-,-,$-11,$31,$565,$-51,-,-,-,-,-,$55,$4,$-4,$361,$357,$-776,$-776,$-122,$-9,$-550,$19,$44,$-122
2017-06-30,$489,$83,$39,$122,-,-,-,$22,$84,$724,$115,-,-,-,-,-,$-35,$80,$-297,$145,$-152,$-745,$-745,$-125,$-36,"$-1,058",$-254,$47,$-125
2017-03-31,$371,$62,$29,$91,-,-,-,$-135,$-49,$462,$263,-,-,-,-,-,$-20,$243,$-3,$-26,$-29,$-580,$-580,$-115,$-99,$-823,$-118,$48,$-115
2016-12-31,$272,$62,$99,$161,-,-,-,$-133,$-31,$413,$91,$55,$20,-,-,-,$-25,$141,$-31,$-284,$-315,$-308,$-308,$-117,$-26,$-766,$-212,$95,$-117
2016-09-30,$70,$36,$278,$314,-,-,-,$8,$-52,$344,$-54,$-18,"$-2,412",-,-,-,$69,"$-2,415",$-2,"$2,598","$2,596",$7,$7,$-117,$-16,"$2,470",$399,$58,$-117
2016-06-30,$247,$30,$86,$116,-,-,-,$64,$67,$468,$13,$-16,-,-,-,-,$-5,$-8,"$1,191",$-992,$199,$9,$9,$-76,$-12,$120,$580,$31,$-76
2016-03-31,$219,$31,$104,$135,-,-,-,$-45,$13,$394,$-38,$-21,-,-,-,-,$-5,$-64,$-2,$51,$49,$-242,$-242,$-64,$-70,$-327,$3,$28,$-64
2015-12-31,$202,$32,$118,$150,-,-,-,$36,$59,$435,$-26,$-32,-,-,-,-,$52,$-6,$-318,$134,$-184,$-95,$-95,$-64,$-85,$-428,$1,$29,$-64
2015-09-30,$210,$31,$47,$78,-,-,-,$-9,$12,$328,$-28,$-17,$-1,-,-,-,$67,$21,$787,$-410,$377,$-706,$-706,$-65,-,$-394,$-45,$29,$-65
2015-06-30,$240,$32,$87,$119,-,-,-,$63,$133,$490,$250,$-11,$-136,-,$121,$121,$150,$374,$-2,$-110,$-112,$-664,$-664,$-68,-,$-844,$20,$31,$-68
2015-03-31,$207,$44,$69,$113,-,-,-,$-131,$-102,$262,$172,$-61,-,-,-,-,$-133,$-22,$-2,$246,$244,$-412,$-412,$-56,-,$-224,$16,$24,$-56
2014-12-31,$197,$32,$133,$165,-,-,-,$-83,$-95,$274,$-1,$-18,-,-,$7,$7,$3,$-9,$392,$-140,$252,$-507,$-507,$-56,-,$-311,$-46,$28,$-56
2014-09-30,$192,$33,$29,$62,-,-,-,$-20,$6,$281,$-111,$-19,-,-,$-2,$-2,$11,$-121,$-2,$125,$123,$-267,$-267,$-58,-,$-202,$-42,$27,$-58
2014-06-30,$192,$47,$67,$114,-,-,-,$104,$145,$487,$-95,$-22,$-184,$3,$-4,$-1,$77,$-225,$-1,$101,$100,$-295,$-295,$-59,-,$-254,$8,$29,$-59
2014-03-31,$172,$36,$55,$91,-,-,-,$-121,$-105,$182,$231,$-6,-,$-3,$-1,$-4,$-179,$42,$-2,$149,$147,$-263,$-263,$-50,-,$-166,$58,$25,$-50
2013-12-31,$151,$35,$121,$156,-,-,-,$15,$21,$335,$-70,$-25,$-112,-,$-65,$-65,$62,$-210,$-2,$43,$41,$-132,$-132,$-52,-,$-143,$-18,$27,$-52
2013-09-30,$160,$34,$13,$47,-,-,-,$9,$-9,$195,$-78,$-10,-,-,-,-,$-2,$-90,$343,$-285,$58,$-75,$-75,$-51,$-1,$-69,$36,$28,$-51
2013-06-30,$179,$33,$43,$76,-,-,-,$180,$232,$492,$-78,$-12,-,-,$-2,$-2,$-39,$-131,$-1,$-169,$-170,$-252,$-252,$-52,-,$-474,$-113,$31,$-52
2013-03-31,$136,$25,$38,$63,-,-,-,$-154,$-121,$118,$-70,$-14,-,-,$-14,$-14,$10,$-88,$-402,$722,$320,$-176,$-176,$-41,-,$103,$133,$30,$-41
2012-12-31,$181,$2,$150,$152,-,-,-,$-297,$-227,$181,$-121,$-9,$-210,$2,$-3,$-1,$-31,$-372,$344,$74,$418,$-163,$-163,$-81,-,$174,$-17,$94,$-81
2012-09-30,$143,$33,$-21,$12,-,-,-,$195,$236,$391,$2,$-33,-,$-2,-,$-2,$39,$6,$-16,$-37,$-53,$-301,$-301,$-43,-,$-397,-,-,$-43
2012-06-30,$143,$38,$10,$48,-,-,-,$58,$101,$292,$-56,$-9,-,-,$-10,$-10,$-9,$-84,$-350,$387,$37,$-396,$-396,$-33,$-1,$-393,$-185,-,$-33
2012-03-31,$104,$29,$15,$44,-,-,-,$-93,$-23,$125,$-197,$-10,-,-,$-2,$-2,$74,$-135,$588,$-240,$348,$-106,$-106,$-34,$-10,$198,$188,-,$-34
2011-12-31,$141,$28,$30,$58,-,-,-,$-88,$5,$204,$-36,$-20,-,-,$-12,$-12,$-34,$-102,$50,$-72,$-22,$-175,$-175,$-34,$11,$-220,$-118,-,$-34
2011-09-30,$-179,$40,$393,$433,-,-,-,$204,$150,$404,$-36,$-7,-,-,$-1,$-1,$125,$81,$-67,$241,$174,$-520,$-520,$-36,-,$-382,$103,-,$-36
2011-06-30,$135,$41,$35,$76,-,-,-,$92,$131,$342,$-29,$-10,-,-,$-5,$-5,$-4,$-48,$-52,$114,$62,$-351,$-351,$-32,-,$-321,$-27,-,$-32
2011-03-31,$101,$35,$114,$149,-,-,-,$-146,$-111,$139,$-62,$-37,-,-,$-65,$-65,$-14,$-178,$-77,$42,$-35,$-255,$-255,$-32,-,$-322,$-361,-,$-32
2010-12-31,$173,$57,$183,$240,-,-,-,$-57,$-175,$238,$-49,$-21,-,-,$-14,$-14,$-19,$-103,$98,-,$98,$63,$63,$-14,-,$147,$282,-,$-14
