,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2021-02-28,$66.1,$47.6,$-6.8,$40.8,$-21.9,$59.7,$-77.6,$-58.3,$-50.9,$56,$-49.8,-,-,-,-,-,$-3.1,$-52.9,$-297.6,$289.6,$-8,$-13.1,$-13.1,$-33.7,$2.1,$-52.7,$-49.6,$6.3,$-33.7
2020-11-30,$96.9,$48.8,$-4.6,$44.2,$-17.6,$-158.3,$119.8,$13.8,$-72.9,$68.2,$-21.7,-,-,-,-,-,$1.5,$-20.2,$9.2,$-290.3,$-281.1,$-0.2,$-0.2,$-33.6,$-2.1,$-317,$-268.6,$5.3,$-33.6
2020-08-31,$89.3,$46.9,$9.5,$56.4,$9.1,$18,$18.7,$38,$104.9,$250.6,$-20.6,-,-,-,-,-,$-12.5,$-33.1,$-9.2,$-498.1,$-507.3,$-9.6,$-9.6,$-33.6,$0.3,$-550.2,$-331.5,$6,$-33.6
2020-05-31,$-1.6,$46.5,$19.8,$66.3,$25.4,$109.9,$-37,$-3.8,$73.6,$138.3,$-39.9,-,-,-,-,-,$-16.3,$-56.2,$814.4,$477.8,"$1,292.2",-,-,$-33.6,$-5.9,"$1,252.7","$1,333.9",$4.6,$-33.6
2020-02-29,$111.4,$45.8,$14,$59.8,$30.9,$38.8,$-124.3,$-44.5,$-80.8,$90.4,$-39.7,-,-,-,-,-,$-9.9,$-49.6,$-327.1,$329.4,$2.3,$-11.1,$-11.1,$-29.2,$3.9,$-34.1,$6.3,$5.6,$-29.2
2019-11-30,$140.4,$45.7,$3.4,$49.1,$-28.2,$-169,$118.7,$3,$-82.7,$106.8,$-37.8,-,$0.2,-,-,-,$-25.9,$-63.5,$309,$-308.4,$0.6,$-10.4,$-10.4,$-29.3,$0.4,$-38.7,$4.8,$7.2,$-29.3
2019-08-31,$115.7,$46,$20.8,$66.8,$-27,$35.6,$7.7,$43.3,$56,$238.5,$-50.3,-,$-116.9,-,-,-,$-9.5,$-176.7,$-9.7,$-8.3,$-18,$-7.4,$-7.4,$-29.2,$-0.3,$-54.9,$6.8,$5.4,$-29.2
2019-05-31,$110.4,$44.9,$8.4,$53.3,$18.2,$88.9,$-18.7,$5.1,$72.8,$236.5,$-90,-,-,-,-,-,$0.9,$-89.1,$-9.6,$-90.3,$-99.9,$-24.1,$-24.1,$-29.3,$1,$-152.3,$-5,$5.1,$-29.3
2019-02-28,$141.4,$40.3,$8.5,$48.8,$-15.1,$44.7,$-63.2,$-58,$-62.6,$127.6,$-73.8,-,$-88.6,-,-,-,$-2.8,$-165.2,$-36.8,$85,$48.2,$-7.9,$-7.9,$-28,$-78.2,$-65.9,$-104.4,$4.5,$-28
2018-11-30,$124,$38.6,$20.8,$59.4,$-9.6,$-182.6,$97.7,$9.9,$-94.5,$88.9,$-83.4,-,-,-,-,-,$1.5,$-81.9,$-9.4,$5.3,$-4.1,$-0.5,$-0.5,$-31.2,$0.3,$-35.5,$-28.9,$5,$-31.2
