,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$623,$569,$-41,$528,$-150,$-25,$88,$33,$35,"$1,268",$-210,-,-,-,-,-,$75,$-135,$-5,-,$-5,-,-,$-602,$-18,$-625,$510,-,$-602
2020-09-30,$472,$571,$123,$694,$-97,$13,$75,$-26,$-180,"$1,050",$-388,-,-,-,-,-,$-147,$-535,$282,-,$282,-,-,$-602,$-44,$-364,$153,-,$-602
2020-06-30,$-624,$567,"$1,127","$1,694",$113,$-31,$18,$5,$278,"$1,339",$-523,-,-,-,-,-,$-53,$-576,$-541,-,$-541,-,-,$-601,$-20,"$-1,162",$-396,-,$-601
2020-03-31,$-291,$597,$826,"$1,423",$222,$59,$-200,$-76,$-256,$893,$467,-,-,-,-,-,$-132,$335,$156,-,$156,$-50,$-50,$-572,$-21,$-487,$733,-,$-572
2019-12-31,$627,$683,$129,$812,$-126,$32,$68,$70,$184,"$1,627",$-600,-,"$1,499",-,-,-,$-3,$896,"$-2,003",-,"$-2,003",-,-,$-583,$1,"$-2,585",$-59,-,$-583
2019-09-30,$517,$599,$122,$721,$-55,$45,$-11,$-73,$-175,"$1,023",$-541,-,-,-,-,-,$-274,$-815,$395,-,$395,-,-,$-583,$1,$-187,$19,-,$-583
2019-06-30,$528,$598,$94,$692,$86,$-21,$-66,$55,$248,"$1,463",$-528,-,-,-,-,-,$-453,$-981,$11,-,$11,-,-,$-583,$67,$-505,$-21,-,$-583
2019-03-31,$567,$614,$-89,$525,$193,$-52,$-189,$-21,$-507,$635,$-570,-,-,-,-,-,$-244,$-814,"$-1,591",-,"$-1,591",$-2,$-2,$-469,$-846,"$-2,908","$-3,061",-,$-469
2018-12-31,$502,$605,$217,$822,$-112,$-23,$48,$491,$583,"$1,668",$-613,-,$-5,-,$-10,$-10,$-126,$-754,$-456,-,$-456,$-23,$-23,$-514,$22,$-971,$-229,-,$-475
2018-09-30,"$1,005",$590,$-543,$47,$-49,$32,$50,$-199,$-70,$907,$-772,-,"$3,003",-,$26,$26,$-139,"$2,118",$626,-,$626,-,-,$-506,$37,$157,"$3,213",-,$-467
2018-06-30,$-130,$595,$757,"$1,352",$-10,$21,$63,$-16,$242,"$1,494",$-728,-,-,-,$-41,$-41,$62,$-707,$-365,-,$-365,-,-,$-499,$63,$-801,$-16,-,$-460
2018-03-31,$542,$602,$96,$698,$126,$-15,$-140,$-87,$-356,$974,$-726,-,-,-,$25,$25,$-24,$-725,$355,-,$355,$-250,$-250,$-333,$19,$-209,$37,-,$-294
2017-12-31,$-992,$580,"$1,666","$2,246",$-252,$-4,$135,$1,$11,"$1,294",$-957,-,-,-,$-7,$-7,$69,$-895,$-332,-,$-332,$-250,$-60,$-335,$40,$-687,$-294,-,$-296
2017-09-30,$387,$577,$140,$717,$-11,$7,$-3,$215,$94,"$1,141",$-848,-,-,-,$-9,$-9,$-41,$-898,$-70,-,$-70,-,"$-1,017",$-330,"$1,258",$-159,$102,-,$-291
2017-06-30,$383,$592,$153,$745,$80,$-58,$-24,$40,$159,"$1,280",$-672,-,-,-,$-7,$-7,$-281,$-960,"$-1,189",-,"$-1,189",-,"$1,247",$-325,$-30,$-297,$32,-,$-286
2017-03-31,$445,$573,$165,$738,$105,$-35,$-35,$-136,$-266,$886,$-597,-,-,-,-,-,$-53,$-650,$-605,-,$-605,-,-,$-328,$395,$-538,$-301,-,$-289
2016-12-31,$215,$571,$563,"$1,134",$-133,$-19,$190,$-346,$-137,"$1,255",$-693,-,$-1,-,$35,$35,$81,$-578,$-781,-,$-781,-,-,$-325,$801,$-305,$370,-,$-286
2016-09-30,$-183,$564,$815,"$1,379",$-55,$19,$98,$48,$1,"$1,158",$-609,-,"$1,402",-,-,-,$40,$833,$-697,-,$-697,-,-,$-325,$-791,"$-1,813",$177,-,$-286
2016-06-30,$375,$568,$215,$783,$-35,$3,$28,$89,$195,"$1,295",$-436,-,-,-,-,-,$-300,$-736,$-227,-,$-227,-,-,$-326,$-1,$-554,$5,-,$-287
2016-03-31,$314,$565,$412,$977,$116,$46,$-172,$-9,$-178,"$1,050","$-1,147",-,-,-,-,-,$3,"$-1,144",$274,-,$274,-,-,$-320,$81,$35,$-54,-,$-283
2015-12-31,$-736,"$1,746",$457,"$2,203",$78,$32,$110,$-96,$233,"$1,806","$-1,063",-,-,-,-,-,$79,$-984,"$-1,188",-,"$-1,188",$37,"$1,578","$-1,149",$-10,$-769,$50,-,"$-1,149"
2015-09-30,$183,$630,$405,"$1,035",$-62,$36,$-42,$45,$-104,$969,"$-1,049",-,-,-,-,-,$71,$-978,$-156,-,$-156,"$1,264","$1,264","$-1,087",$7,$28,$16,-,"$-1,087"
2015-06-30,$342,$584,$167,$751,$150,$-40,$19,$55,$282,"$1,282","$-1,063",-,-,-,-,-,$94,$-969,$-287,-,$-287,$931,$931,"$-1,050",$-4,$-410,$-96,-,"$-1,050"
2015-03-31,$419,$550,$351,$901,$216,$6,$-241,$183,$75,"$1,256","$-2,761",-,-,-,-,-,$-14,"$-2,775",$831,-,$831,"$1,626","$1,626",$-972,$-17,"$1,468",$-56,-,$-972
2014-12-31,$566,$534,$215,$749,$-107,$-1,$89,$-107,$-180,$975,"$-2,183",-,$961,-,-,-,$32,"$-1,190","$4,958",-,"$4,958",-,-,$-978,"$-3,920",$60,$-157,-,$-978
2014-09-30,$779,$532,$117,$649,$-71,$-5,$27,$39,$-30,"$1,289","$-1,068",-,-,-,-,-,$-245,"$-1,313",$878,-,$878,-,-,$-959,$219,$138,$109,-,$-959
2014-06-30,$497,$513,$134,$647,$-84,$-34,$23,$-55,$44,"$1,085",$-874,-,$-1,-,-,-,$-13,$-888,$-71,-,$-71,$-43,$-43,$-932,$693,$-353,$-150,-,$-932
2014-03-31,$601,$506,$30,$536,$178,$10,$-140,$19,$8,"$1,118",$-875,-,$-960,-,-,-,$16,"$-1,819","$1,007",-,"$1,007",$-149,$-149,$-904,$672,$626,$-85,-,$-904
2013-12-31,$704,$489,$71,$560,$-257,$4,$196,$-185,$-79,"$1,330",$-683,-,-,-,$-490,$-490,$104,"$-1,069",$332,-,$332,$-174,$-174,$-898,$270,$-470,$-218,-,$-898
2013-09-30,$551,$478,$98,$576,$119,$-7,$-51,$90,$102,"$1,058",$-880,-,-,-,$-1,$-1,$-55,$-936,$545,-,$545,$-332,$-332,$-876,$332,$-331,$-201,-,$-876
2013-06-30,$781,$454,$-74,$380,-,$-37,$-29,$-70,$-256,$967,"$-1,003",-,-,-,-,-,$2,"$-1,001",$183,-,$183,$-51,$-51,$-781,$608,$-41,$-89,-,$-781
2013-03-31,$656,$424,$-112,$312,$7,$-13,$-152,$33,$-69,$767,$-605,-,-,-,$491,$491,$-2,$-116,$128,-,$128,$-80,$-80,$-759,$458,$-253,$392,-,$-759
2012-12-31,$488,$423,$84,$507,$-206,$7,$117,$-8,$-88,$881,$-520,-,"$1,791",-,-,-,$-3,"$1,268","$-1,913",-,"$-1,913",$-21,$-21,$-740,$469,"$-2,205",$-61,-,$-740
2012-09-30,$255,$408,$320,$728,$70,$-15,$-51,$45,$-131,$914,$-616,-,-,-,-,-,$41,$-575,$-618,-,$-618,$-26,$-26,$-704,"$1,094",$-254,$100,-,$-704
2012-06-30,$-243,$335,$399,$734,$-184,$-7,$58,$-54,$-72,$453,$-431,-,"$-4,970",-,-,-,$-24,"$-5,425","$5,690",-,"$5,690",$-110,$-110,$-488,$70,"$5,162",$181,-,$-488
2012-03-31,$-73,$283,$413,$696,$89,$-77,$-54,$49,$-24,$560,$-384,-,-,-,-,-,$19,$-365,$234,-,$234,-,-,$-471,$118,$-119,$83,-,$-471
2011-12-31,$293,$287,$15,$302,$-27,$-45,$36,$-16,$81,$770,$-595,-,-,-,-,-,$-11,$-606,$336,-,$336,-,-,$-462,$92,$-34,$137,-,$-462
2011-09-30,$84,$289,$336,$625,$-21,$-3,$-17,$100,$-111,$642,"$-1,128",-,-,-,-,-,$-139,"$-1,267",$923,-,$923,-,-,$-457,$97,$563,$-80,-,$-457
