,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$431,$405,$-115,$290,-,-,-,$-49,$-114,$585,$-831,$-17,-,-,$6,$6,$21,$-821,$-709,$763,$54,-,-,$-248,$3,$-191,$-427,$-26,$-248
2020-09-30,$575,$418,$-446,$-28,-,-,-,$109,$274,$853,$-678,$-44,-,-,$300,$300,-,$-422,"$1,225",$-865,$360,-,-,$-248,$-11,$101,$532,$-27,$-248
2020-06-30,$451,$393,$-4,$389,-,-,-,$-273,$-229,$511,$-694,$-21,-,-,$-11,$-11,$17,$-709,$-31,$103,$72,-,-,$-247,$-2,$-177,$-375,$-26,$-247
2020-03-31,$448,$404,$19,$423,-,-,-,$175,$262,"$1,153",$-720,$-29,-,-,$-10,$-10,$35,$-724,$600,$-53,$547,-,-,$-248,$-62,$237,$666,$-26,$-248
2019-12-31,$437,$389,$-204,$185,-,-,-,$29,$31,$670,$-783,$-25,-,-,$1,$1,$21,$-786,$-400,$769,$369,-,-,$-237,$4,$136,$20,$-22,$-237
2019-09-30,$403,$389,$75,$464,-,-,-,$23,$22,$885,$-779,$-44,-,-,$60,$60,$26,$-737,$150,$-19,$131,-,-,$-238,-,$-107,$41,$-21,$-238
2019-06-30,$153,$371,$71,$442,-,-,-,$54,$18,$606,$-809,$-8,-,-,$-8,$-8,$19,$-806,"$1,250",$-786,$464,-,-,$-237,$-8,$219,$19,$-2,$-237
2019-03-31,$700,$385,$-123,$262,-,-,-,$123,$226,"$1,218",$-795,$-21,-,-,$-10,$-10,$10,$-816,$-350,$135,$-215,-,-,$-238,$-52,$-505,$-103,$-3,$-238
2018-12-31,$199,$371,$34,$405,-,-,-,$-230,$-172,$421,$-884,$-35,-,-,$74,$74,$42,$-803,$100,$597,$697,-,-,$-228,$6,$475,$93,$18,$-228
2018-09-30,$412,$370,$293,$663,-,-,-,$-68,$-251,$859,"$-1,023",$-67,-,-,$-7,$-7,$11,"$-1,086",$300,$149,$449,-,-,$-227,-,$222,$-5,$17,$-227
2018-06-30,$269,$347,$150,$497,-,-,-,$-211,$-269,$493,$-952,$-27,-,-,$2,$2,$23,$-954,"$1,000",$-324,$676,-,-,$-228,$-10,$438,$-23,$18,$-228
2018-03-31,$558,$354,$-84,$270,-,-,-,$179,$310,"$1,140","$-1,053",$-17,-,-,$-10,$-10,$7,"$-1,073",-,$52,$52,-,-,$-227,$-73,$-248,$-181,$17,$-227
2017-12-31,$956,$336,$-466,$-130,-,-,-,$-222,$-320,$527,"$-1,144",$-27,-,-,$-5,$-5,$24,"$-1,152",$550,$340,$890,-,-,$-218,$-12,$660,$35,$22,$-218
2017-09-30,$395,$331,$166,$497,-,-,-,$-5,$90,$978,"$-1,065",$-61,-,-,$-1,$-1,$12,"$-1,115",-,$202,$202,-,-,$-217,-,$-15,$-152,$22,$-217
2017-06-30,$109,$713,$80,$793,-,-,-,$-222,$-350,$558,$-919,$-14,-,-,$-6,$-6,$29,$-910,"$1,125",$-315,$810,-,-,$-217,$-6,$587,$235,$22,$-217
2017-03-31,$114,$908,$-125,$783,-,-,-,$99,$311,"$1,197","$-1,062",$-15,-,-,$-9,$-9,$7,"$-1,079",-,$-73,$-73,-,-,$-218,$-56,$-347,$-229,$23,$-218
2016-12-31,$-98,$868,$102,$970,-,-,-,$-88,$-266,$552,"$-1,214",$-22,-,-,$-7,$-7,$49,"$-1,194",$700,$133,$833,-,-,$-208,$-8,$617,$-25,$32,$-208
2016-09-30,$327,$317,$369,$686,-,-,-,$-139,$-50,"$1,039","$-1,014",$-41,-,-,$-10,$-10,$15,"$-1,050",$-228,$255,$27,-,-,$-207,$-7,$-187,$-198,$32,$-207
2016-06-30,$187,$294,$151,$445,-,-,-,$-84,$-134,$508,$-906,$-20,-,-,$-10,$-10,$13,$-923,$700,$-12,$688,-,-,$-208,$-9,$471,$56,$31,$-208
2016-03-31,$471,$309,$90,$399,-,-,-,$-82,$363,"$1,214","$-1,065",$-16,-,-,$-5,$-5,$5,"$-1,081",$679,$-352,$327,-,-,$-207,$-55,$65,$198,$32,$-207
2015-12-31,$309,$409,$348,$757,-,-,-,$179,$-339,$691,"$-1,093",$-106,-,-,$-8,$-8,$106,"$-1,101",$382,$344,$726,-,-,$-197,$4,$533,$123,$40,$-197
2015-09-30,$439,$369,$25,$394,-,-,-,$69,$143,$994,"$-1,027",-,-,-,$-10,$-10,$-31,"$-1,068",$-66,$20,$-46,-,-,$-198,$-8,$-252,$-326,$40,$-198
2015-06-30,$345,$368,$22,$390,-,-,-,$20,$-223,$555,$-996,-,-,-,$-4,$-4,$6,$-994,$233,-,$233,-,-,$-197,$-8,$28,$-411,$40,$-197
2015-03-31,$586,$385,$67,$452,-,-,-,$94,$596,"$1,679",$-747,-,-,-,$-29,$-29,$-3,$-779,$-58,-,$-58,-,-,$-197,$-39,$-294,$606,$41,$-197
2014-12-31,$476,$426,$3,$429,-,-,-,$134,$-214,$624,$-898,$-101,-,-,$-13,$-13,$108,$-904,$183,-,$183,-,-,$-187,$-17,$-21,$-301,$11,$-187
2014-09-30,$444,$371,$-85,$286,-,-,-,$158,$317,"$1,088",$-693,-,-,-,$9,$9,$-22,$-706,$-59,-,$-59,-,-,$-187,$-3,$-249,$133,$12,$-187
2014-06-30,$212,$339,$92,$431,-,-,-,$-144,$-352,$332,$-620,-,-,-,$-3,$-3,$-30,$-653,$443,-,$443,-,-,$-187,$-20,$236,$-85,$13,$-187
2014-03-31,$386,$360,$93,$453,-,-,-,$-14,$257,"$1,116",$-609,-,-,-,$-12,$-12,$-8,$-629,$-54,$-60,$-114,-,-,$-187,$-24,$-325,$162,$11,$-187
2013-12-31,$200,$339,$126,$465,-,-,-,$-89,$11,$723,$-709,-,-,-,$-45,$-45,$41,$-713,$161,$60,$221,-,-,$-182,$-4,$35,$45,$61,$-182
2013-09-30,$390,$363,$87,$450,-,-,-,$223,$223,"$1,092",$-696,-,-,-,$37,$37,$-50,$-709,$244,$-157,$87,-,-,$-182,$-4,$-99,$284,$60,$-182
2013-06-30,$333,$328,$-35,$293,-,-,-,$-201,$-201,$466,$-682,-,-,-,$10,$10,$26,$-646,$145,$-8,$137,-,-,$-182,$-31,$-76,$-256,$61,$-182
