,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-11-30,$747.4,$165,$26.3,$191.3,$4.8,$-200.2,$164.2,$133.8,$102.6,"$1,041.3",$-225.3,-,$-803,-,-,-,$2.7,"$-1,025.6",$269.3,$286.5,$555.8,$9.3,$9.3,$-330.1,$-14.1,$220.9,$268.2,$46,$-330.1
2019-11-30,$702.7,$158.8,$47.3,$206.1,$12.2,$-20.9,$128.2,$-81.5,$38,$946.8,$-173.7,-,-,-,-,-,$2.7,$-171,$-447.7,$41,$-406.7,$-4.2,$-4.2,$-302.2,$-12.7,$-725.8,$58.8,$37.2,$-302.2
2018-11-30,$933.4,$150.7,$-253.7,$-103,$19.8,$-10,$72.8,$-91.8,$-9.2,$821.2,$-169.1,-,$-4.2,-,-,-,$14.8,$-158.5,$-772,$305.5,$-466.5,$15.9,$15.9,$-273.4,$-27.1,$-751.1,$-90.2,$25.6,$-273.4
2017-11-30,$477.4,$146.1,$55.2,$201.3,$-13,$44.6,$98.2,$6.8,$136.6,$815.3,$-182.4,-,"$-4,327.4",-,-,-,$1.5,"$-4,508.3","$3,716.9",$-134.6,"$3,582.3",$445.7,$445.7,$-237.6,$-34.4,"$3,756",$68.4,$23.9,$-237.6
2016-11-30,$472.3,$108.7,$-4.4,$104.3,$-21,$-39,$47,$94.5,$81.5,$658.1,$-152.1,-,$-120.6,-,-,-,$5.6,$-267.1,$-196,$251.7,$55.7,$-205.9,$-205.9,$-217.8,$-3.5,$-371.5,$5.8,$25.6,$-217.8
2015-11-30,$401.6,$105.9,$46.9,$152.8,$15.6,$-18,$40.4,$-2.4,$35.6,$590,$-128,-,$-210.9,-,-,-,-,$-338.9,$245.4,$-127.4,$118,$-107.4,$-107.4,$-204.9,$-5.3,$-199.6,$35.3,$18.7,$-204.9
2014-11-30,$437.9,$102.7,$17.2,$119.9,$-16.4,$-54.4,$-6.7,$23.3,$-54.2,$503.6,$-131.6,-,-,-,-,-,-,$-131.6,$-1.6,$57.7,$56.1,$-212.6,$-212.6,$-192.4,-,$-348.9,$14.3,$18.2,$-192.4
2013-11-30,$389,$106,$25.4,$131.4,$-29.2,$-59.9,$12.1,$21.8,$-55.2,$465.2,$-97.4,-,$-142.3,-,-,-,-,$-239.7,$-5.2,$71.9,$66.7,$-132.7,$-132.7,$-179.9,-,$-245.9,$-16,$18.7,$-179.9
2012-11-30,$407.8,$102.8,$39.4,$142.2,$-38.8,$1.2,$8.2,$-65.6,$-95,$455,$-109,-,-,-,-,-,-,$-109,$-3.9,$-76.6,$-80.5,$-79.1,$-79.1,$-164.7,-,$-324.3,$25.1,$20.2,$-164.7
2011-11-30,$374.2,$98.3,$42.6,$140.9,$-8.6,$-111.3,$49.3,$-104.5,$-175.1,$340,$-96.1,-,$-441.4,-,-,-,-,$-537.5,$150.9,$216.7,$367.6,$-31.3,$-31.3,$-148.5,-,$187.8,$3.1,$13,$-148.5
2010-11-30,$370.2,$95.1,$14.8,$109.9,$-38.2,$-26.8,$10.5,$-38.1,$-92.6,$387.5,$-82.8,-,$-46.9,-,-,-,-,$-129.7,$-14.4,$-99.6,$-114,$-8.9,$-8.9,$-138.2,-,$-261.1,$11.3,$11.9,$-138.2
2009-11-30,$299.8,$94.3,$31.6,$125.9,$45.8,$15.6,$3.4,$-74.7,$-9.9,$415.8,$-81.8,-,-,-,-,-,-,$-81.8,$-50.4,$-201.8,$-252.2,$35.8,$35.8,$-125.4,-,$-341.8,$0.6,$12.7,$-125.4
2008-11-30,$255.8,$85.6,$10.3,$95.9,$-7.7,$-26.8,$40.8,$-43.4,$-37.1,$314.6,$-67.7,-,$-679.3,-,-,-,-,$-747,$352.6,$156.5,$509.1,$37.8,$37.8,$-113.5,-,$433.4,$-7,$18.2,$-113.5
2007-11-30,$230.1,$82.6,$9.5,$92.1,$-36.9,$-7.9,$8.9,$-61.8,$-97.7,$224.5,$-76.9,-,$-15.9,-,-,-,-,$-92.8,$-0.5,$66,$65.5,$-114,$-114,$-103.6,-,$-152.1,$-3.1,$21.4,$-103.6
2006-11-30,$202.2,$84.3,$-25.7,$58.6,$14.9,$-42.3,$19.1,$58.3,$50,$310.8,$-78.7,-,$-102.6,-,-,-,$9.2,$-172.1,$102,$-24.8,$77.2,$-109.4,$-109.4,$-95,-,$-127.2,$18.7,$24.9,$-95
2005-11-30,$214.9,$74.6,$14.5,$89.1,$16.8,$-3,$9.4,$5,$28.2,$332.2,$-64.5,-,$-5.5,-,-,-,-,$-70,$-32.8,$-34.8,$-67.6,$-140.6,$-140.6,$-86.2,-,$-294.4,$-40,-,$-86.2
