,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$24.367,$15.683,$41.953,$57.636,$3.225,$-0.073,$-2.962,$-26.475,$-29.124,$52.879,$-20.6,-,-,$100.49,-,$100.49,-,$79.89,$-0.444,$91.138,$90.694,-,-,-,$-36.712,$53.982,$186.751,$33.577,-
2020-09-30,$27.482,$12.417,$24.273,$36.69,$-3.06,$0.465,$5.508,$-10.348,$2.644,$66.816,$-21.044,-,-,$13.27,-,$13.27,-,$-7.774,$-0.443,$-140.421,$-140.864,-,-,-,$626.393,$485.529,$544.571,$19.502,-
2020-06-30,$28.589,$13.552,$26.302,$39.854,$-1.236,$-0.687,$-1.425,$-16.872,$-42.961,$25.482,$-26.732,-,-,$20.368,-,$20.368,-,$-6.364,$-0.444,$270.399,$269.955,$-44.042,$-44.042,-,$-652.322,$-426.409,$-407.291,$21.218,-
2020-03-31,$63.015,$11.757,$18.778,$30.535,$1.239,$0.254,$0.408,$-31.512,$-11.52,$82.03,$-25.726,-,-,$-157.903,-,$-157.903,-,$-183.629,$-0.444,$-270.399,$-270.843,$-7.998,$-7.998,-,$-0.17,$-279.011,$-380.61,$15.811,-
2019-12-31,$45.38,$12.222,$10.114,$22.336,$-6.689,$-0.222,$0.749,$-21.696,$-19.872,$47.844,$-21.854,-,-,$-119.543,-,$-119.543,-,$-141.397,$-0.444,$826.86,$826.416,-,-,-,$-0.299,$826.117,$732.564,$6.146,-
2019-09-30,$39.152,$10.332,$11.49,$21.822,$0.241,$0.067,$0.314,$-14.049,$-7.323,$53.651,$-36.375,-,-,$5.157,-,$5.157,-,$-31.218,$-0.443,$-131.869,$-132.312,-,-,-,$-162.821,$-295.133,$-272.7,$4.454,-
2019-06-30,$48.762,$10.501,$11.778,$22.279,$0.985,$-0.237,$-0.033,$-15.57,$-28.699,$42.342,$-19.816,-,-,$-9.925,-,$-9.925,-,$-29.741,$-0.444,$-437.678,$-438.122,-,-,-,$140.245,$-297.877,$-285.276,$5.597,-
2019-03-31,$47.282,$9.191,$35.332,$44.523,$-0.421,$-0.011,$-1.251,$-22.754,$-11.379,$80.426,$-14.889,-,-,$-2.3,-,$-2.3,-,$-17.189,$-0.444,$437.678,$437.234,-,-,-,$-19.669,$417.565,$480.802,$31.071,-
2018-12-31,$31.414,$9.615,$10.716,$20.331,$-1.201,$-0.25,$-0.71,$-17.387,$-12.777,$38.968,$-15.642,-,-,$52.603,-,$52.603,-,$36.961,$-0.444,$-121.414,$-121.858,$-62.331,$-62.331,-,$186.321,$2.132,$78.061,$5.068,-
2018-09-30,$28.769,$7.77,$9.144,$16.914,$0.201,$-0.113,$1.196,$-8.636,$0.302,$45.985,$-12.391,-,-,$-12.712,-,$-12.712,-,$-25.103,$-0.444,$188.914,$188.47,$-1.168,$-1.168,-,$-188.385,$-1.083,$19.799,$4.587,-
2018-06-30,$35.722,$6.406,$9.337,$15.743,$-0.064,$0.25,$1.303,$-6.975,$-9.088,$42.377,$-13.165,-,-,$-23.62,-,$-23.62,-,$-36.785,-,$-194.873,$-194.873,$-36.69,$-36.69,-,$-6.329,$-237.892,$-232.3,$3.699,-
2018-03-31,$41.16,$5.898,$26.677,$32.575,$-0.774,$-0.193,$-0.71,$-18.143,$-16.248,$57.487,$-18.708,-,-,$-5.782,-,$-5.782,-,$-24.49,-,$5.959,$5.959,$-4.999,$-4.999,-,$-11.913,$-10.953,$22.044,$23.222,-
2017-12-31,$48.866,$5.442,$-8.863,$-3.421,$-0.132,$0.537,$1.542,$-12.73,$-7.345,$38.1,$-16.463,-,-,$9.089,-,$9.089,-,$-7.374,$1.008,$296.467,$297.475,$-37.489,$-37.489,-,$-5.769,$254.217,$284.943,$6.413,-
2017-09-30,$20.91,$4.567,$19.632,$24.199,$0.359,$-0.509,$-1.144,$-6.314,$-8.353,$36.756,$-21.017,-,-,$-5.348,-,$-5.348,-,$-26.365,$-0.281,$5.719,$5.438,$-4.204,$-4.204,-,$-13.132,$-11.898,$-1.507,$13.357,-
2017-06-30,$20.016,$4.743,$14.591,$19.334,$0.044,$0.258,$1.03,$-6.21,$-24.282,$15.068,$-12.773,-,-,$163.965,-,$163.965,-,$151.192,$3.067,$-163.965,$-160.898,$-15.187,$-15.187,-,$-14.973,$-191.058,$-24.798,$12.963,-
2017-03-31,$33.694,$4.309,$4.628,$8.937,$-0.508,$0.176,$-1.349,$-12.2,$-2.406,$40.225,$-9.136,-,-,$-92.736,-,$-92.736,-,$-101.872,$1.811,$92.736,$94.547,-,-,-,$-0.143,$94.404,$32.757,$3.343,-
2016-12-31,$35.214,$3.854,$18.525,$22.379,$0.14,$-0.545,$2.087,$-39.882,$-33.21,$24.383,$-11.38,-,-,$-265.068,-,$-265.068,-,$-276.448,$-0.262,$265.203,$264.941,$-27.182,$-27.182,-,$-0.032,$237.727,$-14.338,$1.979,-
2016-09-30,$6.198,$3.586,$17.588,$21.174,$1.296,$0.311,$-6.277,$3.245,$-7.491,$19.881,$-7.79,-,-,$441.273,-,$441.273,-,$433.483,$0.843,$-441.273,$-440.43,$-4.889,$-4.889,-,$-14.442,$-459.761,$-6.397,$13.925,-
2016-06-30,$10.421,$3.24,$2.305,$5.545,$-0.195,$0.229,$3.789,$3.479,$8.64,$24.606,$-15.977,-,-,$91.305,-,$91.305,-,$75.328,$3.679,$-91.305,$-87.626,$-3.49,$-3.49,-,-,$-91.116,$8.818,$3.594,-
2016-03-31,$18.588,$2.941,$-2.421,$0.52,$-0.226,$0.423,$-1.17,$0.941,$10.84,$29.948,$-8.363,-,-,$-428.916,-,$-428.916,-,$-437.279,$-0.224,$428.916,$428.692,-,-,-,-,$428.692,$21.361,$1.223,-
2015-12-31,$5.157,$2.648,$1.905,$4.553,$1.032,$-0.469,$0.419,$1.471,$-0.867,$8.843,$-6.399,-,-,$-80.808,-,$-80.808,-,$-87.207,$-0.221,$80.808,$80.587,-,-,-,$-0.056,$80.531,$2.167,$1.412,-
2015-09-30,$3.847,$2.425,$0.234,$2.659,$-0.834,$0.376,$0.12,$3.774,$4.844,$11.35,$-5.228,-,-,$-73.088,-,$-73.088,-,$-78.316,$-0.215,$73.088,$72.873,-,-,-,$-0.027,$72.846,$5.88,$1.518,-
2015-06-30,$5.946,$2.359,$-0.079,$2.28,$-0.868,$0.392,$-0.455,$1.837,$1.417,$9.643,$-2.42,-,-,$48.756,-,$48.756,-,$46.336,$-0.218,$-48.756,$-48.974,-,-,-,$-0.011,$-48.985,$6.994,$0.035,-
2015-03-31,$5.995,$2.146,$0.153,$2.299,$1.11,$-0.523,$-0.515,$0.228,$4.842,$13.136,$-2.502,-,-,$68.994,-,$68.994,$0.371,$66.863,$-0.464,$-68.994,$-69.458,-,-,-,$-0.012,$-69.47,$10.529,$0.254,-
2014-12-31,$2.506,$6.081,$-2.856,$3.225,$-1.326,$0.072,$0.658,$1.645,$3.305,$9.036,$-2.322,-,-,$-266.924,-,$-266.924,$-0.003,$-269.249,$-0.209,$266.924,$266.715,$-0.003,$-0.003,-,$0.172,$266.884,$6.671,$0.35,-
2014-09-30,$2.69,$1.79,$1.114,$2.904,$-0.562,$0.136,$-0.644,$1.929,$1.814,$7.408,$-2.67,-,-,$-78.004,-,$-78.004,-,$-80.674,$-0.235,$78.004,$77.769,$0.647,$0.647,-,$-0.645,$77.771,$4.505,$0.088,-
2014-06-30,$-0.593,$1.684,$3.571,$5.255,$-0.169,$-0.067,$-0.69,$2.335,$-0.5,$4.162,$-4.118,-,-,$93.589,-,$93.589,$0.001,$89.472,$-62.954,$-93.589,$-156.543,$62.196,$62.196,-,$1.556,$-92.791,$0.843,$0.181,-
2014-03-31,$1.06,$1.791,$0.035,$1.826,$0.968,$0.126,$-1.71,$0.159,$-1.155,$1.731,$-5.16,-,-,$46.561,-,$46.561,-,$41.401,$4.286,$-46.561,$-42.275,-,-,-,$-1.094,$-43.369,$-0.237,$0.093,-
2013-12-31,$5.139,$1.526,$-1.85,$-0.867,$-0.998,$0.257,$2.826,$1.35,$7.322,$11.624,$-10.677,-,-,$-213.807,-,$-213.804,-,$-224.49,$5.229,$213.804,$87.514,-,-,-,$-14.031,$204.993,$-7.863,$0.009,-
2013-09-30,$-0.424,$1.515,$0.139,$1.654,$-0.148,$-0.208,$0.476,$0.865,$1.96,$3.19,$-3.404,-,-,$43.526,-,$43.526,-,$40.122,$1.947,$-43.526,$-41.579,-,-,-,$1.629,$-39.95,$3.362,$0.081,-
2013-06-30,$0.36,$1.347,$0.637,$1.984,$-0.084,$0.117,$-0.224,$1.161,$2.038,$4.382,$-1.612,-,-,$64.798,-,$64.798,$-0.001,$63.185,$-0.097,$-64.798,$-64.895,-,-,-,$-2.123,$-67.018,$0.549,$0.122,-
2013-03-31,$2.635,$1.352,$1.617,$2.969,$0.147,$-0.03,$-0.411,$-0.057,$-1.08,$4.524,$-1.227,-,-,$-26.03,-,$-26.03,-,$-27.257,$-0.1,$26.03,$25.93,-,-,-,$0.595,$26.525,$3.792,$0.722,-
2012-12-31,$2.8,$0.4,-,$0.4,-,-,-,-,$3.49,$6.7,$8.99,-,-,-,-,$16.19,$0.14,$25.31,-,$-16.19,$8.13,-,$3.4,-,$-22.33,$-26.98,$5.04,-,-
2011-12-31,$1.43,$5.28,-,$5.28,-,-,-,-,$2.2,$9.08,$-14.85,-,-,-,-,$-87.19,$-0.25,$-102.29,-,$87.19,$9.61,-,$-1,-,$-1.44,$94.36,$1.14,-,-
