,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$163.6,$47.8,$29.9,$77.7,$78.7,$-71.3,$54.4,$-30.2,$77.6,$318.9,$-84.2,-,$-715.2,-,-,-,-,$-799.4,$485,-,$485,$-28.7,$-28.7,$-33.4,$-2.5,$420.4,$-45.7,$14.1,$-33.4
2020-09-30,$165.8,$40.5,$26.3,$66.8,$-104.8,$-2.4,$76.6,$-42.9,$13.7,$246.3,$-23.9,-,-,-,-,-,-,$-23.9,$-160,-,$-160,$31.9,$31.9,$-35.8,$-2.7,$-166.6,$65.7,$18.5,$-35.8
2020-06-30,$116.2,$41.3,$17.2,$58.5,$21.7,$-27.7,$37.5,$37.4,$99.6,$274.3,$-15.4,-,-,-,-,-,$-7.8,$-23.2,$-190,-,$-190,$5.7,$5.7,$-33.1,$-2.1,$-219.5,$38.6,$3.9,$-33.1
2020-03-31,$108.8,$38.4,$22.1,$60.5,$-81.3,$9.6,$-25.6,$7.1,$-183.1,$-13.8,$-25.4,-,-,-,-,-,$-51.6,$-77,$250,-,$250,$-131.6,$-131.6,$-33.5,$-7.6,$77.3,$-28.5,$11.1,$-33.5
2019-12-31,$104,$41,$55.9,$96.9,$17.7,$42.9,$19.8,$-2,$82.5,$283.4,$-49.4,-,-,-,-,-,$-0.1,$-49.5,$-165,-,$-165,$10.4,$10.4,$-30.7,$-2.5,$-187.8,$51.6,$7.6,$-30.7
2019-09-30,$105.7,$37.6,$41.8,$79.4,$64.2,$-20.1,$-37.9,$3.3,$56.7,$241.8,$-27.4,-,-,-,-,-,$0.1,$-27.3,$284.3,$-350,$-65.7,$-49.2,$-49.2,$-30.6,$-3.4,$-148.9,$59.5,$8.4,$-30.6
2019-06-30,$137.1,$38.9,$23.5,$62.4,$-55.8,$-3.9,$39,$-23.1,$2.2,$201.7,$-25.5,-,-,-,-,-,-,$-25.5,$-105,-,$-105,$-28.8,$-28.8,$-30.7,$-17.9,$-182.4,$-5.1,$7.4,$-30.7
2019-03-31,$84.5,$38.6,$14.6,$53.2,$-76.8,$-57.2,$-12.2,$6,$-227.4,$-89.7,$-25.3,-,-,-,-,-,-,$-25.3,$360,$-175,$185,$-15.1,$-15.1,$-31,$-9.5,$129.4,$18.2,$7.1,$-31
2018-12-31,$85.3,$41.5,$56.7,$98.2,$61.8,$-4.2,$14.6,$4.4,$76.8,$260.3,$-38.8,-,$0.4,-,-,-,$-27.5,$-65.9,$-180,-,$-180,$-91.1,$-91.1,$-28.1,$-15,$-314.2,$-127.2,$4.2,$-28.1
2018-09-30,$99.9,$38,$35,$73,$42.5,$-1.8,$-5.9,$-26.3,$33.5,$206.4,$-38.7,-,$-460.2,-,-,-,$2.8,$-496.1,$196.2,$175,$371.2,$0.3,$0.3,$-28.5,$-0.4,$342.6,$52.4,$9,$-28.5
2018-06-30,$129.7,$38.4,$11.2,$49.6,$-31.5,$-12.1,$15.5,$-5.3,$9.9,$189.2,$-29.6,-,-,-,-,-,-,$-29.6,$255,-,$255,$-276.9,$-276.9,$-29,$-0.5,$-51.4,$101.1,$10.3,$-29
2018-03-31,$74.9,$34,$3.6,$37.6,$-63,$-36.9,$-3.2,$12,$-164.4,$-51.9,$-36.9,-,$-5.8,-,-,-,-,$-42.7,$30,$350,$380,$-322,$-322,$-29.6,$-12.2,$16.2,$-78.6,$12.6,$-29.6
2017-12-31,$128,$34.5,$-3.1,$31.4,$35.5,$35.9,$27.5,$-39.9,$88.3,$247.7,$-69.3,-,$-105.2,-,-,-,-,$-174.5,$45,-,$45,$-38.4,$-38.4,$-27.6,$-5.6,$-26.6,$45.9,$10.3,$-27.6
2017-09-30,$129.6,$32.8,$13.4,$46.2,$7.8,$-13.4,$-6.9,$-4.4,$5.6,$181.4,$-35.8,-,$-19.3,-,-,-,-,$-55.1,$70,-,$70,$-137.3,$-137.3,$-27.4,$-13.6,$-108.3,$24.4,$11.8,$-27.4
2017-06-30,$137.7,$32.7,$11.8,$44.5,$-30,$-21.1,$14,$-4.7,$6.9,$189.1,$-30,-,-,-,-,-,$1.5,$-28.5,$-100,-,$-100,$8,$8,$-27.7,$-1.5,$-121.2,$41.9,$11.4,$-27.7
2017-03-31,$77.4,$32.3,$20.3,$52.6,$-12.3,$-26.2,$-10.6,$-3.7,$-147.9,$-17.9,$-29.5,-,$-0.1,-,-,-,-,$-29.6,$60,-,$60,$-18.6,$-18.6,$-27.6,$-7.8,$6,$-40.7,$9.5,$-27.6
2016-12-31,$103.7,$33.6,$4.8,$38.4,$14,$29.8,$28.9,$23.2,$127.8,$269.9,$-41.6,-,$-9.2,-,-,-,-,$-50.8,$-155,$-0.1,$-155.1,$-61.1,$-61.1,$-24.5,$-0.2,$-240.9,$-27.1,$7.7,$-24.5
2016-09-30,$123.4,$30.9,$12.2,$43.1,$6.4,$34.4,$-6.5,$-14.2,$49.1,$215.6,$-29.4,-,$-149.3,-,-,-,-,$-178.7,$-15,$-3.4,$-18.4,$10.3,$10.3,$-24.7,$-2.9,$-35.7,$-0.1,$7.9,$-24.7
2016-06-30,$125.1,$30.6,$9,$39.6,$-39,$28.7,$3.3,$-29.3,$6.4,$171.1,$-30.6,-,$-81.2,-,-,-,-,$-111.8,$-19.1,$0.4,$-18.7,$9.6,$9.6,$-24.6,$0.7,$-33,$25.1,$9,$-24.6
2016-03-31,$61,$31.2,$-16.8,$14.4,$-20.5,$-40.5,$31.9,$31.3,$-81.5,$-6.1,$-43.8,-,-,-,-,-,-,$-43.8,$449.1,$2,$451.1,$-357.8,$-357.8,$-24.4,$-9.7,$59.2,$15.1,$7.4,$-24.4
2015-12-31,$88,$33.5,$15.9,$49.4,$50.8,$-17.1,$-21.6,$-31.1,$14,$151.4,$-41.6,-,-,-,-,-,-,$-41.6,$-170,$0.8,$-169.2,$-29.7,$-29.7,$-22.4,$3.3,$-218,$-112.1,$7,$-22.4
2015-09-30,$107.8,$31.9,$8.1,$40,$10.3,$-0.7,$7,$6.1,$74.6,$222.4,$-30.2,-,$-0.3,-,-,-,$12.2,$-18.3,$-48.7,-,$-48.7,$-5.8,$-5.8,$-22.5,$6.5,$-70.5,$127.1,$7,$-22.5
