,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,"$1,049",$19,$-770,$-751,$65,-,$-64,$56,$74,$372,$-4,-,-,$-8,$-70,$-78,$-66,$-148,-,$-69,$-69,$-3,$-3,$-95,$-71,$-238,$-14,$7,$-95
2020-09-30,$484,$20,$-439,$-419,$139,-,$-83,$343,$440,$505,$-6,-,-,$1,$-149,$-148,$-16,$-170,$-83,$84,$1,$1,$1,$-95,$-34,$-127,$208,$8,$-95
2020-06-30,$909,$20,$-828,$-808,$-153,-,$185,$325,$346,$447,$-6,-,-,$-9,$-137,$-146,$46,$-106,$83,$-75,$8,-,-,$-95,$-34,$-121,$220,$7,$-95
2020-03-31,"$-1,226",$22,"$1,396","$1,418",$-77,-,$134,$-79,$-25,$167,$-4,-,-,$1,$-119,$-118,$-14,$-136,-,$75,$75,$-252,$-252,$-90,$-45,$-312,$-281,$9,$-90
2019-12-31,$626,$18,$-410,$-392,$-26,-,$-71,$176,$94,$328,$-2,-,-,-,$-135,$-135,$-16,$-153,-,$1,$1,$-60,$-60,$-90,$-46,$-195,$-20,$7,$-90
2019-09-30,$248,$18,$-46,$-28,$80,-,$-37,$131,$184,$404,$-9,-,-,$-1,$-285,$-286,$-15,$-310,$-5,$6,$1,$-3,$-3,$-90,$-18,$-110,$-16,$7,$-90
2019-06-30,$428,$17,$-271,$-254,$-138,-,$179,$114,$102,$276,$-8,-,-,$-3,$-144,$-147,$-5,$-160,$5,-,$5,$4,$4,$-90,$-34,$-115,$1,$7,$-90
2019-03-31,$695,$19,$-496,$-477,$-91,-,$113,$-160,$-18,$200,$-5,-,-,$-1,$-14,$-15,$-36,$-56,-,-,-,$3,$3,$-85,$-44,$-126,$18,$9,$-85
2018-12-31,$-452,$15,$614,$629,$2,-,$-75,$220,$178,$355,$-6,-,-,$-1,$-43,$-44,$-21,$-71,-,$2,$2,$2,$2,$-85,$-35,$-116,$168,$6,$-85
2018-09-30,$553,$16,$-274,$-258,$16,-,$13,$159,$67,$362,$-5,-,-,$-3,$-101,$-104,$-6,$-115,$-37,$6,$-31,$2,$2,$-85,$-38,$-152,$95,$6,$-85
