,Net Income/Loss,Total Depreciation And Amortization - Cash Flow,Other Non-Cash Items,Total Non-Cash Items,Change In Accounts Receivable,Change In Inventories,Change In Accounts Payable,Change In Assets/Liabilities,Total Change In Assets/Liabilities,Cash Flow From Operating Activities,"Net Change In Property, Plant, And Equipment",Net Change In Intangible Assets,Net Acquisitions/Divestitures,Net Change In Short-term Investments,Net Change In Long-Term Investments,Net Change In Investments - Total,Investing Activities - Other,Cash Flow From Investing Activities,Net Long-Term Debt,Net Current Debt,Debt Issuance/Retirement Net - Total,Net Common Equity Issued/Repurchased,Net Total Equity Issued/Repurchased,Total Common And Preferred Stock Dividends Paid,Financial Activities - Other,Cash Flow From Financial Activities,Net Cash Flow,Stock-Based Compensation,Common Stock Dividends Paid
2020-12-31,$332,$46,$-4,$42,$16,-,-,$-3,$78,$452,$-61,-,$6,$-206,$206,-,$-11,$-66,$-375,-,$-375,$-239,$-239,$-141,$-7,$-762,$-351,$53,$-141
2020-09-30,$283,$47,$4,$51,$42,-,-,$37,$157,$491,$-32,-,$10,$206,-,$206,$19,$203,$-51,$-575,$-626,-,-,$-142,$-16,$-784,$-73,$15,$-142
2020-06-30,$206,$26,$-15,$11,$-21,-,-,$-9,$-93,$124,$-32,-,$1,-,-,-,-,$-31,$579,$-402,$177,-,-,$-142,$-25,$10,$138,$11,$-142
2020-03-31,$83,$27,$182,$209,$25,-,-,$-17,$-54,$238,$-35,-,$-406,-,-,-,-,$-441,$-20,$972,$952,-,-,$-141,$-13,$798,$542,$18,$-141
2019-12-31,$488,$28,$-180,$-152,$-52,-,-,$1,$96,$432,$-87,-,$55,-,-,-,$-2,$-34,$-20,$-6,$-26,$-343,$-343,$-126,$-3,$-498,$-68,$14,$-126
2019-09-30,$255,$30,$86,$116,$-11,-,-,$15,$51,$422,$-33,-,$30,-,-,-,$1,$-2,$529,$-151,$378,$-167,$-167,$-128,$-31,$52,$447,$14,$-128
2019-06-30,$289,$28,$14,$42,$-7,-,-,$-11,$-170,$161,$-32,-,$11,-,-,-,$3,$-18,$-20,$144,$124,$-196,$-196,$-128,$-14,$-214,$-85,$14,$-128
2019-03-31,$262,$26,$66,$92,$14,-,-,$-13,$-54,$300,$-44,-,$14,-,-,-,$-4,$-34,$-20,$17,$-3,$-109,$-109,$-129,$-37,$-278,-,$17,$-129
2018-12-31,$334,$34,$-72,$-38,$-31,-,-,$-10,$84,$380,$-87,-,$314,-,-,-,$-3,$224,$648,$-273,$375,$-706,$-706,$-113,$-15,$-459,$137,$14,$-113
2018-09-30,$454,$32,$-104,$-72,$-20,-,-,$6,$33,$415,$-62,-,$193,-,-,-,-,$131,$-13,$63,$50,$-516,$-516,$-113,$-3,$-582,$-72,$9,$-113
2018-06-30,$321,$34,$-81,$-47,$-19,-,-,$26,$-82,$192,$-43,-,$47,-,$-200,$-200,$-10,$-206,$-11,$205,$194,$-670,$-670,$-116,$-11,$-603,$-674,$10,$-116
2018-03-31,$433,$37,$-177,$-140,$4,-,-,$-22,$-104,$189,$-42,-,$205,-,-,-,$1,$164,$-332,$5,$-327,$-498,$-498,$-120,$-31,$-976,$-585,$17,$-120
2017-12-31,$436,$58,$-208,$-150,$-36,-,-,$-3,$26,$312,$-90,-,"$1,057",-,-,-,$16,$983,$-13,$-35,$-48,$-612,$-612,$-101,$-5,$-766,$548,$12,$-101
2017-09-30,$418,$60,$-103,$-43,$-13,-,-,$-10,$-96,$279,$-78,-,$395,-,-,-,$-1,$316,$-12,$35,$23,$-492,$-492,$-104,$-46,$-619,$-5,$10,$-104
2017-06-30,$206,$65,$48,$113,$12,-,-,$4,$-168,$151,$-74,-,$136,-,-,-,$7,$69,$736,-,$736,$-395,$-395,$-105,$-17,$219,$445,$26,$-105
2017-03-31,$280,$70,$-43,$27,$18,-,-,$-1,$-19,$288,$-76,-,$185,-,-,-,$-5,$104,$-8,-,$-8,$-461,$-461,$-106,$-54,$-629,$-220,$17,$-106
2016-12-31,$303,$86,$-24,$62,$-54,$-6,-,$-19,$-53,$312,$-135,-,$223,-,-,-,$35,$123,$-13,-,$-13,"$-1,087","$-1,087",$-185,$99,"$-1,186",$-777,$38,$-185
2016-09-30,$640,$77,$-379,$-302,$-3,$2,-,$4,$11,$349,$-106,-,$63,-,-,-,$6,$-37,$-6,-,$-6,"$-2,249","$-2,249",$-180,$57,"$-2,378","$-2,073",$20,$-180
2016-06-30,$336,$74,$-111,$-37,$-11,$2,-,$9,$-21,$278,$-106,-,$76,-,-,-,$7,$-23,"$6,598","$-2,080","$4,518","$-1,142","$-1,142",$-187,$9,"$3,198","$3,449",$9,$-187
2016-03-31,$364,$73,$-148,$-75,$45,$2,-,$6,$20,$309,$-80,-,$8,-,-,-,$5,$-67,$-2,$795,$793,$-925,$-925,$-192,$-54,$-378,$-133,$13,$-192
2015-12-31,$260,$-186,$-357,$-543,$-21,$-66,-,$17,$-274,$-557,$200,-,$141,-,-,-,$-18,$323,$-257,"$1,028",$771,$-830,$-830,$-198,$187,$-70,$-311,$6,$-198
2015-09-30,$426,$179,$49,$228,$-31,$41,-,$2,$216,$870,$-238,-,$43,$16,-,$16,$9,$-170,$-3,$-181,$-184,$-94,$-94,$-177,$12,$-443,$225,$12,$-177
2015-06-30,$236,$187,$57,$244,$13,-,-,$-6,$-49,$431,$-177,-,$7,$8,-,$8,$6,$-156,$-4,$12,$8,$-162,$-162,$-177,$1,$-330,$-39,$13,$-177
2015-03-31,$361,$139,$-145,$-6,$3,$21,-,$-27,$161,$516,$-227,-,$22,$-24,-,$-24,$33,$-196,$-3,$53,$50,$-114,$-114,$-178,$-4,$-246,$97,$15,$-178
2014-12-31,$-89,$-173,$31,$-142,$4,$-26,-,$5,$-164,$-395,$147,-,$17,$315,-,$315,$17,$496,$-58,$17,$-41,$-331,$-331,$-179,$398,$-153,$-46,$9,$-179
2014-09-30,$403,$181,$-12,$169,$-37,$19,-,$8,$-44,$528,$-247,-,$49,$-88,-,$-88,$-20,$-306,$-2,$221,$219,$-205,$-205,$-163,$-4,$-153,$88,$11,$-163
2014-06-30,$338,$180,$8,$188,$-11,$-28,-,$-9,$-12,$514,$-236,-,$15,$-227,-,$-227,$2,$-446,$-3,$143,$140,$-171,$-171,$-163,$-2,$-196,$-137,$13,$-163
2014-03-31,$399,$140,$-56,$84,$23,$33,-,$-2,$87,$570,$-172,-,$2,-,-,-,$2,$-168,$-2,$35,$33,$-113,$-113,$-164,$7,$-237,$161,$12,$-164
2013-12-31,$315,$248,$220,$468,$-8,$-1,-,$1,$-197,$586,$-350,-,$41,$-1,-,$-1,$11,$-299,$-62,$-2,$-64,$-240,$-240,$-164,$-8,$-476,$-180,$17,$-164
2013-09-30,$137,$173,$250,$423,$-8,$18,-,$-14,$264,$824,$-227,-,$54,$-1,-,$-1,$-3,$-177,$-1,$-53,$-54,$-175,$-175,$-150,$-9,$-388,$253,$11,$-150
2013-06-30,$276,$170,$16,$186,$-5,$-25,-,-,$-134,$328,$-235,-,$-15,$2,-,$2,$-9,$-257,$-3,$46,$43,$-225,$-225,$-150,$4,$-328,$-262,$12,$-150
2013-03-31,$336,$130,$-29,$101,$9,$26,-,$-8,$-36,$401,$-237,-,$81,-,-,-,$3,$-153,$-1,$9,$8,$-93,$-93,$-151,$-23,$-259,$-14,$9,$-151
2012-12-31,$336,$223,$-61,$162,$-25,$-18,-,-,$-22,$476,$-421,-,$176,-,-,-,$-13,$-258,$-2,$-12,$-14,$-242,$-242,$-151,$13,$-394,$-166,$15,$-151
2012-09-30,$478,$157,$98,$255,$-9,$13,-,$-5,$161,$894,$-272,-,$55,$82,-,$82,$-16,$-151,$-265,$12,$-253,$-394,$-394,$-131,$-5,$-783,$-42,$12,$-131
2012-06-30,$333,$158,$-26,$132,$-13,$-13,-,$6,$-14,$451,$-233,-,$28,$-3,-,$-3,$3,$-205,$-12,-,$-12,$-205,$-205,$-131,$-3,$-351,$-115,$12,$-131
2012-03-31,$461,$127,$-102,$25,$29,$27,-,$-15,$-13,$473,$-173,-,$-438,$-79,-,$-79,$299,$-391,$-3,-,$-3,$-62,$-62,$-131,$8,$-188,$-99,$11,$-131
2011-12-31,$357,$211,$-57,$154,$-20,$-84,-,$4,$-44,$467,$-387,-,$47,-,-,-,$74,$-266,$51,-,$51,$-161,$-161,$-131,$23,$-218,$-38,$19,$-131
2011-09-30,$389,$157,$83,$240,$-28,$-11,-,$-6,$151,$780,$-223,-,$70,-,-,-,$-8,$-161,$345,$-350,$-5,$-235,$-235,$-116,$1,$-355,$281,$14,$-116
2011-06-30,$322,$146,$31,$177,$-2,$-14,-,$2,$-84,$415,$-157,-,$35,-,-,-,$-301,$-423,$-654,$350,$-304,$-154,$-154,$-116,$-5,$-579,$-574,$13,$-116
2011-03-31,$267,$123,$27,$150,$11,$34,-,$-25,$91,$508,$-173,-,$13,-,-,-,$4,$-156,$-4,-,$-4,$-143,$-143,$-118,$4,$-261,$103,$13,$-118
2010-12-31,$277,$206,$33,$239,$-6,$-38,-,$46,$-45,$471,$-327,-,$159,-,-,-,$24,$-144,$-9,$-25,$-34,$-50,$-50,$-117,$15,$-186,$152,$10,$-117
2010-09-30,$367,$127,$73,$200,$-34,$-11,-,$13,$97,$664,$-155,-,$-37,-,-,-,$-4,$-196,$338,$25,$363,$-16,$-16,$-98,$12,$261,$744,$13,$-98
2010-06-30,$289,$137,$-62,$75,$35,$-24,-,$1,$77,$441,$-160,-,$39,-,-,-,$-2,$-123,$-5,$-28,$-33,$-88,$-88,$-98,$-3,$-222,$86,$11,$-98
2010-03-31,$245,$119,$11,$130,$-7,$5,-,$1,$17,$392,$-154,-,$42,-,-,-,$-4,$-116,$-3,$20,$17,$-115,$-115,$-99,$7,$-190,$91,$13,$-99
2009-12-31,$218,$195,$-76,$119,$-8,$-7,-,$19,$-68,$269,$-274,-,$63,-,-,-,$-11,$-222,$-6,$-19,$-25,$22,$22,$-99,$-1,$-103,$-71,$17,$-99
2009-09-30,$340,$139,$97,$236,$13,$19,-,$-8,$64,$640,$-155,-,$7,-,-,-,$-1,$-149,$121,$-396,$-275,$14,$14,$-88,$-8,$-357,$140,$13,$-88
2009-06-30,$306,$129,$-147,$-18,$-20,$-4,-,$-17,$-90,$198,$-192,-,$-31,-,-,-,$-5,$-228,$-142,$151,$9,$56,$56,$-88,$40,$17,$-5,$13,$-88
2009-03-31,$219,$117,$1,$118,$18,$19,-,$-1,$-40,$297,$-142,-,$16,-,-,-,$-2,$-128,$-2,$-39,$-41,$21,$21,$-87,$8,$-99,$73,$13,$-87
2008-12-31,$206,$167,$-60,$107,$12,$8,-,$31,$61,$374,$-338,-,$98,-,-,-,$-1,$-241,$-8,$-22,$-30,$-94,$-94,$-88,$12,$-200,$-78,$15,$-88
2008-09-30,$285,$139,-,$139,$-24,$-15,-,$-18,$97,$521,$-211,-,$70,-,-,-,$-4,$-145,$372,$-176,$196,$-508,$-508,$-88,$1,$-399,$-31,$15,$-88
2008-06-30,$227,$130,$7,$137,$9,$-7,-,$-4,$-105,$259,$-189,-,$44,-,-,-,$-7,$-152,$-253,$9,$-244,$28,$28,$-71,$22,$-265,$-156,$14,$-71
2008-03-31,$254,$120,$-1,$119,$-3,$6,-,$-5,$-6,$367,$-125,-,$19,-,-,-,$3,$-103,$-4,$457,$453,$-982,$-982,$-75,$9,$-595,$-308,$15,$-75
2007-12-31,$231,$180,$-51,$129,$15,$-30,-,$-10,$26,$386,$-321,-,$158,-,-,-,$3,$-160,"$1,182",$-469,$713,$-602,$-602,$-77,$18,$52,$282,$18,$-77
2007-09-30,$270,$129,$12,$141,$-3,$3,-,$3,$164,$575,$-157,-,$18,-,-,-,$-1,$-140,$-4,$-15,$-19,$-282,$-282,$-77,$11,$-367,$71,$14,$-77
2007-06-30,$214,$121,$-30,$91,$-4,-,-,$7,$-55,$250,$-111,-,$31,-,-,-,$6,$-74,$-5,$172,$167,$-196,$-196,$-79,$21,$-87,$95,$15,$-79
2007-03-31,$194,$112,$38,$150,$-12,$-4,-,$-6,$-4,$340,$-81,-,$34,-,-,-,$5,$-42,$-2,$-28,$-30,$-218,$-218,$-40,$12,$-276,$22,$14,$-40
2006-12-31,$232,$160,$-11,$149,$2,$-10,-,$-23,$-131,$250,$-225,-,$-13,$79,-,$79,$25,$-134,$-4,$27,$23,$-81,$-81,$-40,$25,$-73,$48,$19,$-40
2006-09-30,$230,$109,$115,$224,$-3,$6,-,$-76,$-5,$449,$-130,-,$37,$-48,-,$-48,-,$-141,$296,$-245,$51,$-315,$-315,$-41,$1,$-304,$4,$16,$-41
2006-06-30,$192,$111,$-100,$11,$17,$-1,-,$79,$58,$261,$-96,-,$26,$-14,-,$-14,$-14,$-98,$-199,$299,$100,$-118,$-118,$-31,$17,$-32,$133,$14,$-31
2006-03-31,$170,$99,$24,$123,$8,$2,-,$-13,$4,$297,$-64,-,$22,$-17,-,$-17,$-2,$-61,$-4,$82,$78,$-327,$-327,$-32,$20,$-261,$-24,$16,$-32
2005-12-31,$226,$150,$-35,$115,$21,$-11,-,$-29,$-103,$238,$-191,-,$64,$44,-,$44,$8,$-75,$-3,$80,$77,$-343,$-343,$-32,$25,$-273,$-105,$19,$-32
2005-09-30,$205,$111,$-51,$60,$-18,$3,-,$21,$159,$424,$-149,-,$38,$-1,-,$-1,$-1,$-113,$-2,$23,$21,$-165,$-165,$-33,$16,$-161,$150,$16,$-33
2005-06-30,$178,$111,$-26,$85,$2,$4,-,$38,$76,$339,$-97,-,$37,$-13,-,$-13,$21,$-52,$-6,$49,$43,$-330,$-330,$-29,$28,$-288,$-5,$14,$-29
2005-03-31,$153,$97,$-3,$94,$-6,-,-,$48,$-15,$232,$-91,-,$4,$-18,-,$-18,-,$-105,$-3,$-26,$-29,$-70,$-70,$-29,$23,$-105,$56,$13,$-29
